Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy
1,4,1,4,2,8,64,0,0.291211
1,1,64,1,2,16,8,0,0.341505
0,8,8,2,128,1,1,0,0.349405
1,4,8,8,4,8,2,0,0.504145
1,4,64,2,4,2,4,0,0.766528
1,2,4,16,32,1,4,0,0.341951
1,16,8,1,4,1,32,0,0.341507
1,4,2,64,1,8,4,0,0.769391
1,1,2,32,8,32,1,0,0.336841
1,2,4,8,128,1,2,0,0.336874
1,2,1,32,64,4,1,0,0.33687
1,2,8,32,8,1,4,0,0.760499
1,1,16,1,4,256,1,0,0.2888
0,2,2,8,8,64,1,0,0.344235
0,2,2,64,4,1,16,0,0.578009
1,2,16,1,256,2,1,0,0.323218
1,1,16,8,8,4,4,0,0.340177
1,8,2,16,64,1,1,0,0.503476
1,1,8,16,32,1,4,0,0.340596
1,1,2,8,4,128,2,0,0.289303
1,16,1,2,4,8,16,0,0.323307
1,8,2,2,8,2,32,0,0.323172
1,1,8,8,64,4,1,0,0.336642
1,4,16,1,1,8,32,0,0.344233
1,16,1,8,16,4,2,0,0.340321
1,1,16,2,16,16,2,0,0.323215
1,1,8,64,2,2,8,0,0.773286
1,4,8,16,4,2,4,0,0.765284
1,128,2,2,1,4,8,0,0.76577
1,1,16,16,4,4,4,0,0.56921
1,16,16,2,1,32,1,0,0.765529
0,1,16,1,4,256,1,0,0.347306
1,1,64,8,4,1,8,0,0.773686
1,4,16,2,8,4,4,0,0.340245
1,16,16,1,32,1,2,0,0.503638
1,8,64,1,1,4,8,0,0.776872
1,128,1,2,4,1,16,0,0.503621
1,4,4,16,32,1,2,0,0.503627
1,16,8,2,1,1,64,0,0.503566
1,1,1,512,8,4,1,0,0.761886
1,4,4,4,16,16,1,0,0.336728
0,2,4,4,1,16,32,0,0.34377
1,1,16,32,8,1,4,0,0.761012
1,8,4,4,8,2,8,0,0.340317
1,1,1,64,1,256,1,0,0.336901
1,4,4,8,64,2,1,0,0.340085
1,2,2,64,1,8,8,0,0.503471
1,2,8,32,1,16,2,0,0.761803
1,2,8,2,256,1,2,0,0.323288
1,4,16,2,32,2,2,0,0.339998
1,128,2,1,8,2,4,0,0.503664
1,8,4,1,2,4,64,0,0.323456
1,16,32,1,16,2,1,0,0.765979
1,2,64,1,4,4,8,0,0.340354
1,8,2,4,64,4,1,0,0.336854
1,2,32,2,2,64,1,0,0.340192
1,1,32,1,8,32,2,0,0.323725
1,2,256,1,8,1,4,0,0.751713
1,2,4,4,4,8,16,0,0.323503
1,1,8,32,8,8,1,0,0.503585
1,4,1,16,32,8,1,0,0.336803
1,64,1,4,64,1,1,0,0.5035
1,8,64,1,16,2,1,0,0.765545
1,8,1,32,1,4,16,0,0.503497
1,1,4,32,2,64,1,0,0.340386
1,16,8,4,4,4,2,0,0.774028
