Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency
0,64,1,1,128,2,1,1,61.02
0,32,2,2,8,1,16,1,60.18
0,2,32,4,32,1,2,1,59.64
1,32,1,8,2,2,16,1,99.64
1,4,4,1,4,128,2,1,89.89
1,4,8,1,8,32,2,1,94.77
1,2,8,8,1,32,4,1,97.9
0,1,4,4,4,16,16,1,61.74
1,8,1,16,2,64,1,1,97.8
0,32,2,2,4,1,32,1,61.18
1,1,8,8,8,32,1,1,97.51
1,4,1,64,2,4,8,1,99.72
0,4,2,8,1,128,2,1,61.16
1,4,32,2,2,2,16,1,99.69
1,4,1,16,32,4,2,1,97.48
0,2,4,32,4,1,16,1,59.82
1,4,2,8,16,8,2,1,97.5
0,2,16,1,1,32,16,1,58.94
0,8,1,16,32,1,4,1,60.42
1,2,32,8,4,8,1,1,95.24
0,4,1,4,64,1,16,1,60.22
0,8,2,8,32,2,2,1,59.94
1,64,8,1,2,2,8,1,95.16
0,1,1,512,4,1,8,1,63.02
1,16,8,1,2,4,16,1,97.88
0,2,32,4,1,16,4,1,59.41
0,1,8,2,32,32,1,1,61.48
0,2,8,4,1,128,2,1,60.96
1,2,1,8,32,4,8,1,89.75
0,2,1,16,4,16,8,1,60.48
0,8,2,4,2,128,1,1,61.06
0,1,64,1,4,2,32,1,61.9
0,32,1,16,8,2,2,1,60.75
0,8,2,2,1,128,4,1,61.7
0,8,8,4,1,32,2,1,59.68
0,1,4,8,2,8,32,1,61.54
0,2,4,2,16,32,2,1,61.39
0,64,1,4,4,16,1,1,60.42
1,8,8,8,1,32,1,1,95.09
0,1,16,4,16,16,1,1,61.16
1,2,128,1,1,8,8,1,95.67
1,2,1,8,8,4,32,1,89.98
0,2,128,2,16,2,1,1,61.53
0,256,1,1,8,4,2,1,58.43
0,4,2,8,64,2,2,1,62.18
0,4,8,2,2,8,16,1,60.78
0,2,8,4,32,8,1,1,61.81
0,8,4,1,2,128,2,1,61.68
0,512,1,1,2,8,2,1,61.65
0,2,1,8,64,4,4,1,60.19
0,4,16,2,2,8,8,1,59.96
0,1,256,1,16,1,4,1,58.84
0,8,16,4,2,16,1,1,65.02
1,4,8,8,1,1,64,1,99.64
1,32,2,2,8,8,2,1,97.76
1,1,4,4,4,256,1,1,89.91
0,32,1,8,8,1,8,1,59.59
0,4,2,64,8,2,2,1,63.47
0,64,1,1,128,1,2,1,59.17
0,1,16,8,64,1,2,1,57.97
0,8,4,8,2,2,16,1,60.14
0,64,2,1,4,1,32,1,60.05
0,1,16,1,2,256,2,1,61.03
0,2,1,32,2,16,8,1,59.69
0,2,2,8,128,1,4,1,61.41
0,1,1,512,2,16,1,1,61.99
0,1,16,8,16,1,8,1,58.31
1,1,256,1,8,8,1,1,99.71
1,4,2,2,32,32,1,1,89.86
1,16,1,1,32,16,2,1,89.88
0,16,4,2,2,64,1,1,61.07
0,8,1,64,2,1,16,1,63.91
