Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy
0,1,32,1,6,48,1,0,0.111487
0,4,1,24,8,2,6,0,0.113887
0,8,3,2,3,64,1,0,0.115601
0,8,3,1,16,12,2,0,0.127081
0,2,4,4,1,32,9,0,0.111047
0,1,48,1,32,3,2,0,0.112045
0,2,16,1,1,18,16,0,0.144562
0,6,1,2,2,32,12,0,0.174645
0,1,4,24,2,12,4,0,0.116808
0,1,1,9,8,16,8,0,0.200637
0,6,2,4,4,6,8,0,0.117238
0,1,4,6,96,4,1,0,0.121257
0,3,4,6,8,16,1,0,0.112374
0,6,4,1,32,2,6,0,0.126845
0,6,2,2,4,48,2,0,0.124174
0,4,2,3,2,192,1,0,0.127042
0,32,1,1,8,36,1,0,0.110417
0,2,24,2,4,6,4,0,0.114754
0,1,2,16,8,9,4,0,0.112697
0,1,6,4,8,24,2,0,0.129163
0,48,1,3,4,8,2,0,0.088298
0,2,3,8,32,2,3,0,0.117419
0,6,2,1,12,64,1,0,0.174963
0,8,9,2,1,8,8,0,0.091108
0,1,2,12,384,1,1,0,0.125766
0,4,12,2,2,6,8,0,0.113353
0,4,1,4,6,6,16,0,0.161479
0,6,4,2,1,192,1,0,0.116257
0,2,8,1,6,96,1,0,0.156498
0,1,16,6,3,8,4,0,0.113892
0,4,1,3,1,768,1,0,0.180332
0,8,2,1,6,4,24,0,0.151035
0,48,1,1,4,2,24,0,0.112518
0,6,2,4,32,6,1,0,0.115786
0,6,1,12,2,32,2,0,0.113398
0,1,3,8,2,192,1,0,0.125589
0,24,2,3,4,4,4,0,0.09196
0,8,1,18,4,4,4,0,0.088309
0,6,2,8,3,16,2,0,0.117726
0,2,9,8,16,1,4,0,0.086835
0,18,1,16,1,16,2,0,0.069832
0,2,12,2,24,1,8,0,0.112075
0,32,1,3,1,2,48,0,0.11146
0,16,1,2,6,8,6,0,0.113206
0,1,6,2,16,6,8,0,0.174166
0,2,18,2,1,4,32,0,0.115167
0,4,3,6,4,16,2,0,0.117618
0,8,6,1,4,1,48,0,0.115841
0,2,2,3,32,12,2,0,0.187276
0,36,1,1,8,32,1,0,0.114633
0,9,4,2,2,16,4,0,0.117205
0,3,4,1,1,768,1,0,0.166766
0,24,1,6,4,16,1,0,0.086779
0,3,4,4,16,6,2,0,0.118006
0,16,1,2,9,2,16,0,0.116366
0,36,8,1,1,4,8,0,0.073474
0,1,1,24,4,32,3,0,0.124967
0,2,8,6,3,8,4,0,0.116983
0,2,1,16,72,2,2,0,0.113202
0,12,1,3,1,16,16,0,0.111995
0,6,8,2,1,48,2,0,0.114785
0,2,9,2,2,128,1,0,0.112579
0,3,1,12,8,32,1,0,0.116755
0,8,3,1,8,48,1,0,0.126821
0,2,1,8,8,12,6,0,0.152831
0,1,16,2,1,96,3,0,0.115772
0,4,12,6,1,2,16,0,0.070396
0,4,1,8,72,2,2,0,0.116475
0,16,1,6,4,1,24,0,0.115538
0,1,36,1,2,16,8,0,0.11613
0,24,2,1,1,192,1,0,0.115501
0,16,1,3,2,32,3,0,0.117468
0,2,1,18,4,4,16,0,0.113614
0,3,1,16,8,24,1,0,0.111736
0,4,3,4,12,16,1,0,0.11631
0,1,32,1,6,12,4,0,0.115642
0,2,3,2,32,4,6,0,0.177765
0,12,2,1,12,4,8,0,0.127771
0,12,3,2,32,2,2,0,0.113374
0,9,16,2,2,8,2,0,0.073175
0,18,1,1,16,4,8,0,0.142862
0,2,6,8,48,2,1,0,0.115398
0,8,2,2,8,9,4,0,0.113712
0,16,1,2,8,18,2,0,0.116479
0,32,1,3,8,4,3,0,0.112494
0,16,1,1,3,96,2,0,0.159132
0,1,8,4,18,2,8,0,0.113024
0,1,12,24,2,8,2,0,0.071791
0,1,8,4,6,1,48,0,0.116266
0,9,1,16,32,1,2,0,0.085249
0,8,3,4,3,32,1,0,0.111849
0,2,4,3,1,384,1,0,0.127348
0,24,1,1,3,128,1,0,0.125941
0,4,24,1,16,1,6,0,0.112737
0,1,12,2,1,384,1,0,0.124537
0,3,3,8,16,2,4,0,0.113401
0,36,2,1,2,16,4,0,0.112271
0,2,16,3,2,4,12,0,0.113171
0,2,8,2,4,9,8,0,0.113991
0,16,1,2,3,32,3,0,0.11704
0,2,9,4,128,1,1,0,0.110782
0,6,1,2,48,1,16,0,0.166428
0,3,4,6,1,2,64,0,0.115447
0,2,1,24,3,4,16,0,0.113306
0,2,3,2,32,8,3,0,0.177561
0,2,6,8,12,2,4,0,0.116898
0,2,2,3,4,16,12,0,0.181432
0,4,1,12,3,64,1,0,0.115773
0,3,32,3,1,2,16,0,0.070432
0,8,2,2,2,36,4,0,0.113677
0,18,4,1,1,128,1,0,0.111808
0,6,1,3,8,32,2,0,0.15133
0,12,2,1,16,24,1,0,0.12194
0,3,4,2,2,3,64,0,0.124091
0,1,9,1,4,128,2,0,0.202945
0,4,1,12,48,2,2,0,0.113496
0,1,1,96,3,32,1,0,0.111466
0,3,1,8,24,1,16,0,0.11936
0,1,1,16,3,3,64,0,0.15534
0,3,1,48,4,16,1,0,0.08685
0,8,1,12,3,4,8,0,0.116636
0,12,4,1,48,2,2,0,0.112318
0,1,8,12,2,8,6,0,0.117195
0,12,1,3,2,32,4,0,0.117228
0,1,12,3,1,64,4,0,0.116197
0,2,2,24,1,12,8,0,0.116252
0,2,2,9,16,8,2,0,0.11944
0,1,1,32,3,6,16,0,0.110431
0,2,3,3,8,1,64,0,0.144901
0,18,1,2,16,4,4,0,0.11735
0,3,4,2,8,3,16,0,0.124207
0,4,2,2,2,8,36,0,0.162553
0,1,4,3,8,3,32,0,0.174226
0,2,9,4,4,32,1,0,0.117009
0,2,3,4,16,1,24,0,0.126964
0,3,2,3,8,4,16,0,0.153339
0,3,24,2,1,1,64,0,0.086099
0,1,12,1,24,16,2,0,0.180925
0,16,2,1,16,18,1,0,0.111637
0,2,2,6,2,96,2,0,0.129395
0,1,2,8,3,3,64,0,0.152652
0,3,16,2,48,2,1,0,0.116194
0,2,72,2,8,2,2,0,0.073005
0,3,2,16,1,32,3,0,0.114398
0,2,1,18,8,4,8,0,0.113538
0,6,2,24,32,1,1,0,0.069908
0,1,24,1,96,1,4,0,0.123795
0,1,3,4,8,4,24,0,0.174517
0,1,6,2,64,12,1,0,0.166721
0,18,2,8,1,1,32,0,0.069241
0,8,6,2,2,6,8,0,0.113368
0,16,1,6,6,8,2,0,0.116239
0,48,6,1,1,1,32,0,0.07035
0,1,2,8,64,3,3,0,0.15309
0,12,2,2,12,4,4,0,0.117532
0,12,3,4,8,4,2,0,0.08969
0,6,12,1,16,1,8,0,0.115522
0,4,1,6,16,24,1,0,0.126205
0,9,1,2,2,32,8,0,0.151247
0,2,2,3,12,4,16,0,0.187429
0,18,4,4,1,8,4,0,0.070646
0,9,2,1,16,1,32,0,0.141513
0,48,2,3,1,16,2,0,0.070332
0,4,6,6,8,8,1,0,0.087444
0,1,2,16,48,3,2,0,0.117911
0,1,8,4,4,72,1,0,0.110909
0,32,1,9,4,2,4,0,0.071377
0,3,8,4,1,32,3,0,0.114653
0,8,2,2,1,72,4,0,0.110552
0,144,2,1,1,4,8,0,0.073692
0,2,3,2,6,128,1,0,0.181384
