Kernel,gx,gy,gz,bx,by,bz,gpuId,occupancy
1,4,12,6,8,1,16,1,0.981753
1,3,8,3,8,64,1,1,0.987153
0,2,36,8,16,2,2,1,0.751519
0,2,192,1,8,3,4,1,0.787804
0,1,48,24,8,2,2,1,0.396128
1,4,36,2,4,16,2,1,0.984716
1,64,1,1,3,24,8,1,0.822052
1,24,1,8,8,8,3,1,0.904396
1,1,1,384,24,4,1,1,0.943454
1,12,4,8,16,2,3,1,0.939951
0,2,3,6,2,128,4,1,0.913213
0,8,16,3,1,3,32,1,0.791298
1,1,16,3,4,192,1,1,0.746733
0,4,3,24,1,4,32,1,0.810013
1,9,4,2,256,1,2,1,0.990471
1,4,3,96,4,4,2,1,0.492107
1,9,1,16,16,8,2,1,0.988799
1,16,4,2,2,48,3,1,0.956339
1,12,1,8,16,8,3,1,0.91582
1,16,1,8,48,1,6,1,0.957461
1,6,4,4,64,3,2,1,0.923037
1,8,4,2,3,96,2,1,0.821628
1,1,2,32,36,2,8,1,0.818409
1,144,4,2,16,2,1,1,0.492765
1,6,1,64,3,1,32,1,0.935073
1,6,2,12,2,64,2,1,0.985915
0,144,2,2,1,2,32,1,0.754021
0,3,32,1,96,4,1,1,0.762636
0,2,1,24,8,24,4,1,0.656494
1,3,4,3,64,1,16,1,0.993471
0,1,2,48,1,64,6,1,0.779501
1,96,3,2,2,2,16,1,0.961998
1,9,64,2,2,16,1,1,0.494483
1,1,3,16,2,128,3,1,0.747019
1,3,4,6,8,1,64,1,0.988624
0,2,4,12,24,16,1,1,0.773649
1,4,12,1,8,32,3,1,0.746779
0,4,4,3,6,64,2,1,0.643911
0,1,2,192,6,16,1,1,0.780301
0,1,192,1,12,1,16,1,0.766507
1,4,8,36,8,2,2,1,0.494508
0,4,6,4,24,1,16,1,0.774287
0,12,2,6,2,64,2,1,0.812983
0,3,1,32,8,24,2,1,0.771663
0,6,4,16,1,6,16,1,0.796144
0,144,1,4,32,2,1,1,0.76054
1,2,24,2,1,192,2,1,0.92503
1,4,24,1,12,8,4,1,0.926182
1,144,2,2,4,16,1,1,0.971303
1,4,18,1,128,4,1,1,0.986813
0,8,16,1,8,12,3,1,0.813466
0,2,1,32,48,12,1,1,0.706397
0,192,2,3,8,4,1,1,0.396993
1,4,2,8,64,9,1,1,0.822516
0,1,36,8,1,64,2,1,0.806332
1,18,1,8,4,32,2,1,0.986751
0,8,4,3,32,3,4,1,0.766217
1,16,3,2,3,8,16,1,0.923927
0,1,32,2,1,192,3,1,0.708922
0,4,6,24,2,16,2,1,0.758697
0,1,1,96,96,1,4,1,0.754733
0,64,1,1,3,48,4,1,0.714321
0,288,4,1,2,4,4,1,0.390889
1,4,32,1,16,1,18,1,0.956726
1,1,4,24,6,1,64,1,0.925575
1,1,2,32,96,6,1,1,0.821768
1,16,12,2,4,2,12,1,0.938124
0,6,2,16,1,96,2,1,0.770463
0,16,6,3,1,64,2,1,0.812169
0,2,32,2,1,16,18,1,0.79818
0,2,4,8,4,24,6,1,0.714312
0,1,144,2,128,1,1,1,0.803094
1,1,192,3,2,4,8,1,0.964669
1,3,32,4,16,1,6,1,0.933035
0,3,16,24,2,2,8,1,0.3943
1,144,1,4,4,4,4,1,0.959177
1,1,192,2,8,6,2,1,0.941169
1,1,96,2,1,192,1,1,0.906365
1,12,4,2,8,3,16,1,0.919463
0,2,12,16,3,1,32,1,0.796023
0,16,4,1,192,3,1,1,0.709786
0,64,1,9,2,8,4,1,0.760794
0,2,192,1,6,4,4,1,0.797304
0,72,2,4,1,4,16,1,0.762947
0,1,96,6,2,16,2,1,0.771453
0,1,3,64,3,2,32,1,0.778335
0,1,96,12,1,1,32,1,0.397182
0,2,12,2,2,64,6,1,0.655856
0,8,1,12,12,2,16,1,0.782259
0,1,4,16,2,32,9,1,0.723678
0,2,6,8,48,1,8,1,0.775716
0,1,8,24,2,12,8,1,0.782736
0,72,4,4,32,1,1,1,0.396844
0,48,8,1,48,1,2,1,0.784753
0,16,3,1,12,4,16,1,0.651259
1,3,1,96,32,4,1,1,0.980578
0,3,2,96,2,2,16,1,0.760774
0,6,4,12,32,4,1,1,0.817293
0,36,4,4,4,4,4,1,0.762531
1,8,2,3,4,3,64,1,0.74672
0,1,1,64,1,64,9,1,0.701256
0,12,1,32,48,1,2,1,0.780701
0,64,2,1,6,16,3,1,0.811934
1,4,3,6,32,16,1,1,0.988228
0,8,1,24,12,4,4,1,0.779808
1,96,1,6,1,16,4,1,0.968938
0,1,48,8,4,3,8,1,0.784084
0,3,6,8,16,16,1,1,0.820776
0,2,2,32,2,48,3,1,0.803595
1,1,32,3,16,8,3,1,0.927131
0,12,1,4,2,192,2,1,0.6464
0,1,16,4,18,16,2,1,0.708099
0,16,1,24,1,24,4,1,0.786583
0,1,1,384,32,3,1,1,0.790462
1,8,8,6,24,1,4,1,0.932792
0,2,8,24,24,4,1,1,0.790447
0,4,12,12,2,32,1,1,0.759091
1,16,4,1,8,24,3,1,0.819102
1,3,1,64,1,6,32,1,0.907015
1,128,1,9,1,4,8,1,0.494472
1,24,4,6,2,8,4,1,0.965082
0,1,32,2,3,32,6,1,0.710341
0,4,2,24,1,12,16,1,0.775162
0,36,1,2,128,1,4,1,0.849365
0,16,36,1,4,8,2,1,0.765455
0,12,1,16,1,48,4,1,0.761225
0,2,16,4,144,1,2,1,0.807046
0,2,32,1,3,48,4,1,0.710214
1,2,8,6,32,1,12,1,0.925592
0,6,2,8,2,64,3,1,0.77257
0,1,3,96,1,4,32,1,0.808182
0,4,48,2,4,8,3,1,0.785653
0,4,1,32,36,4,2,1,0.813793
0,1,1,384,96,1,1,1,0.787619
0,4,2,8,16,4,9,1,0.706861
1,2,18,8,64,2,1,1,0.980515
0,3,8,2,24,1,32,1,0.653266
0,48,1,1,48,2,8,1,0.641544
1,18,16,1,64,2,1,1,0.980438
0,8,4,3,32,6,2,1,0.774448
0,3,8,4,48,8,1,1,0.774166
0,24,2,1,12,1,64,1,0.655137
1,24,4,4,1,6,16,1,0.932904
1,12,1,4,16,48,1,1,0.746918
1,2,32,3,8,3,8,1,0.915702
1,12,1,6,128,2,2,1,0.986807
0,18,4,4,4,16,2,1,0.796411
0,8,2,3,48,16,1,1,0.659067
0,1,32,12,3,1,32,1,0.785851
0,32,2,9,32,1,2,1,0.759581
1,2,8,9,2,128,1,1,0.983326
0,6,192,1,1,32,1,1,0.394938
0,9,2,4,4,4,32,1,0.84435
0,1,1,288,16,1,8,1,0.787394
0,2,4,8,72,8,1,1,0.705241
0,8,8,3,48,4,1,1,0.775937
1,1,1152,1,1,4,8,1,0.491735
0,1,8,6,24,2,16,1,0.654313
0,32,3,4,1,6,16,1,0.79376
0,32,1,12,6,1,16,1,0.784715
1,72,1,2,32,1,8,1,0.987389
0,2,4,12,64,6,1,1,0.776174
0,24,12,1,1,4,32,1,0.782123
0,3,1,48,1,128,2,1,0.810213
1,4,1,96,1,2,48,1,0.935032
0,3,1,64,2,48,2,1,0.783296
0,48,1,1,3,16,16,1,0.651254
0,1,4,16,64,3,3,1,0.716612
1,4,1,16,32,1,18,1,0.821994
1,1,96,6,2,1,32,1,0.968241
0,64,1,2,9,1,32,1,0.795943
0,1,6,8,12,4,16,1,0.657093
1,4,8,4,8,3,12,1,0.953992
0,12,2,24,16,1,4,1,0.768179
0,2,1,576,1,8,4,1,0.396915
1,2,9,4,16,4,8,1,0.985743
1,4,4,3,6,16,8,1,0.746618
1,16,1,12,3,4,16,1,0.912301
1,24,6,1,4,16,4,1,0.985404
0,9,1,16,16,4,4,1,0.817837
0,3,12,32,1,32,1,1,0.399155
0,1,6,64,4,6,4,1,0.798174
0,4,16,1,48,3,4,1,0.711828
1,1,2,72,2,128,1,1,0.98345
1,16,1,12,64,1,3,1,0.91729
0,1,6,24,8,32,1,1,0.803076
1,6,12,1,32,16,1,1,0.986671
0,36,2,4,128,1,1,1,0.817498
0,4,6,2,2,384,1,1,0.658569
0,24,3,1,16,4,8,1,0.854394
1,16,3,1,1,384,2,1,0.746829
1,72,1,2,16,4,4,1,0.986742
1,2,3,8,4,8,24,1,0.746802
1,1152,1,1,4,8,1,1,0.495688
0,2,96,2,2,6,8,1,0.790504
0,2,4,12,4,4,24,1,0.778336
0,8,4,3,16,3,8,1,0.758498
