Kernel,gx,gy,gz,bx,by,gpuId,ipc
1,8,20,1,320,1,2,1,0.143756
1,20,1,16,8,40,1,1,0.144412
1,40,2,10,4,4,8,1,0.148325
1,2,32,10,4,10,4,1,0.144169
1,1,160,20,8,1,4,1,0.200245
1,1,40,4,40,16,1,1,0.145327
0,10,32,1,1,64,5,1,1.547869
1,1,25,4,256,4,1,1,0.149348
1,5,5,8,32,1,16,1,0.146522
0,10,32,2,16,5,2,1,1.593058
1,4,1,160,16,5,2,1,0.145637
1,4,8,4,8,5,20,1,0.147865
1,10,8,4,2,5,32,1,0.145394
1,1,128,1,2,20,20,1,0.147143
0,2,80,1,10,8,8,1,1.536828
0,2,2,80,1,20,16,1,1.545581
0,5,4,8,64,10,1,1,1.545557
1,32,1,4,1,200,4,1,0.147227
1,4,5,8,2,80,4,1,0.143237
1,40,1,20,32,4,1,1,0.149349
1,2,4,80,2,20,4,1,0.144772
1,2,4,20,640,1,1,1,0.145181
1,4,2,25,64,1,8,1,0.148499
1,10,1,64,1,20,8,1,0.144252
1,2,80,1,8,20,4,1,0.145104
1,4,1,100,2,16,8,1,0.148868
1,8,10,2,2,5,64,1,0.145335
1,1,320,10,16,2,1,1,0.199597
1,5,1,32,8,20,4,1,0.144093
1,2,25,8,4,8,8,1,0.148966
1,1,100,1,1,512,2,1,0.149548
1,10,4,16,1,16,10,1,0.14423
1,1,640,1,40,4,1,1,0.145036
1,128,5,1,40,2,2,1,0.144609
1,1,50,2,16,4,16,1,0.149475
1,5,320,2,1,16,2,1,0.200129
1,8,1,80,2,40,2,1,0.145184
0,2,1,64,400,2,1,1,1.412091
1,8,1,50,4,1,64,1,0.148268
0,16,20,2,2,20,4,1,1.60199
1,4,8,25,32,1,4,1,0.148389
1,2,16,5,160,4,1,1,0.144963
1,1,128,5,1,40,4,1,0.144804
1,8,8,25,8,2,4,1,0.146898
1,16,10,1,4,10,16,1,0.145126
1,8,10,2,5,4,32,1,0.145986
1,5,8,16,16,10,1,1,0.145358
1,10,10,32,2,4,4,1,0.199987
1,20,2,4,1,160,4,1,0.144077
1,64,1,10,2,10,8,1,0.144082
1,4,2,80,1,10,16,1,0.144348
0,1,64,10,5,32,1,1,1.567504
0,16,4,25,1,16,4,1,1.216188
0,8,1,16,4,50,4,1,1.433813
1,1,40,4,1,32,20,1,0.144888
1,2,80,1,5,8,16,1,0.145184
1,5,40,16,1,32,1,1,0.199918
1,2,16,10,4,4,20,1,0.145474
1,40,2,20,1,32,2,1,0.146939
0,80,4,1,1,320,1,1,1.496317
1,1,4,160,4,40,1,1,0.144375
1,1,80,8,2,10,8,1,0.143813
1,8,8,10,5,16,2,1,0.14469
1,10,16,10,4,4,4,1,0.146553
1,1,64,2,100,4,2,1,0.147727
1,160,1,10,2,1,32,1,0.147469
1,20,16,2,8,2,10,1,0.144466
1,1,40,20,2,16,4,1,0.149383
1,1,800,2,1,64,1,1,0.146864
1,2,4,16,2,8,50,1,0.147593
1,1,16,10,2,10,32,1,0.144531
1,1,50,64,1,8,4,1,0.199867
1,1,200,4,16,2,4,1,0.14816
1,4,1,160,5,2,16,1,0.144696
1,1,8,16,2,100,4,1,0.147065
1,4,5,20,2,8,16,1,0.148176
1,4,20,10,1,2,64,1,0.147455
1,4,4,20,1,20,16,1,0.14526
1,400,2,2,16,2,2,1,0.146778
1,32,10,10,4,2,4,1,0.200199
1,4,20,2,10,1,64,1,0.145146
1,50,2,8,8,4,4,1,0.147398
0,32,1,10,160,2,1,1,1.557452
1,25,64,1,8,2,4,1,0.147466
1,4,4,40,8,1,20,1,0.144446
1,10,1,32,8,4,10,1,0.145128
1,100,2,1,128,2,2,1,0.147585
1,5,1,20,1,16,64,1,0.149798
1,8,2,10,10,64,1,1,0.145533
1,320,1,5,4,4,4,1,0.14696
1,5,8,4,1,32,20,1,0.145695
1,2,2,200,16,1,8,1,0.148093
1,1,50,4,8,32,2,1,0.147577
1,10,20,4,1,128,1,1,0.148905
1,160,2,10,4,4,2,1,0.20035
1,10,32,1,20,4,4,1,0.143654
1,160,1,4,80,2,1,1,0.145107
1,16,8,5,80,2,1,1,0.143829
1,4,10,8,32,2,5,1,0.144932
0,8,2,50,4,16,2,1,1.602877
0,25,32,1,32,4,1,1,1.58041
1,40,4,2,8,8,5,1,0.145255
1,10,16,5,2,2,32,1,0.149046
1,5,2,10,16,16,4,1,0.149901
0,2,4,40,1,10,32,1,1.533412
1,50,2,2,1,8,64,1,0.146957
1,2,10,16,8,20,2,1,0.144572
1,2,5,32,80,4,1,1,0.145546
1,80,8,1,2,10,8,1,0.143562
1,16,25,1,2,8,16,1,0.147991
1,160,10,2,1,1,32,1,0.200368
1,4,5,8,32,1,20,1,0.144998
1,4,2,16,16,1,50,1,0.147485
1,1,320,2,32,5,1,1,0.143696
1,1,400,1,1,16,16,1,0.148372
1,16,5,10,4,4,8,1,0.14924
0,1,5,20,256,1,4,1,1.551924
1,320,1,2,40,1,4,1,0.144153
1,20,1,16,64,5,1,1,0.143936
1,2,80,10,4,1,16,1,0.14739
1,100,8,1,8,8,2,1,0.14859
1,20,2,5,32,4,4,1,0.149906
1,50,4,2,64,1,4,1,0.14821
1,4,40,1,10,2,32,1,0.146145
0,5,4,10,4,32,4,1,1.583861
0,1,25,16,128,2,1,1,1.565836
1,4,4,10,64,10,1,1,0.144272
1,8,4,100,8,1,4,1,0.199816
1,10,10,2,2,8,32,1,0.148457
1,320,1,2,10,8,2,1,0.145279
1,200,2,8,4,4,2,1,0.199584
1,1,50,4,1,64,8,1,0.148913
1,20,4,8,32,1,5,1,0.144031
1,4,400,1,4,4,4,1,0.146215
0,1,80,40,1,32,1,1,0.746067
1,5,1,40,2,16,16,1,0.147211
1,50,1,32,1,4,16,1,0.147529
1,16,25,1,64,2,2,1,0.148299
1,2,5,32,8,1,40,1,0.145331
1,1,4,32,2,100,4,1,0.147115
0,5,4,80,8,8,1,1,1.236209
1,5,1,32,640,1,1,1,0.14489
1,1,320,1,2,32,5,1,0.144427
1,25,8,16,2,4,4,1,0.200319
1,1,1,160,32,10,2,1,0.144427
1,64,5,1,5,4,16,1,0.14429
1,2,200,4,2,8,4,1,0.147283
1,4,50,8,4,2,8,1,0.147406
1,8,20,2,1,10,32,1,0.145203
0,2,2,25,8,4,32,1,1.580748
1,2,400,4,2,2,8,1,0.200214
0,4,20,2,1,20,32,1,1.525692
1,2,200,1,2,16,8,1,0.147996
0,1,20,40,4,32,1,1,1.572049
1,2,80,1,5,16,8,1,0.144929
1,32,10,1,20,2,8,1,0.144993
1,20,16,5,4,8,2,1,0.147499
1,8,40,1,4,16,5,1,0.145091
1,8,16,1,5,8,20,1,0.14798
1,32,25,2,1,8,8,1,0.14672
0,10,10,2,8,32,2,1,1.589193
1,8,10,4,2,10,16,1,0.1444
0,8,16,1,10,10,8,1,1.415389
1,8,5,16,40,2,2,1,0.14415
1,16,25,8,2,8,2,1,0.199703
1,2,5,16,20,8,4,1,0.145265
1,20,10,4,2,64,1,1,0.147888
0,20,4,8,1,4,40,1,1.56328
0,10,4,80,8,2,2,1,0.780089
1,1,5,128,20,4,2,1,0.144538
1,8,4,10,40,8,1,1,0.145803
0,40,1,5,4,128,1,1,1.547973
1,4,400,1,2,1,32,1,0.146789
1,10,5,64,2,8,2,1,0.20014
1,25,4,8,1,4,32,1,0.14773
1,400,1,2,4,1,32,1,0.146603
1,1,2,80,5,64,2,1,0.144034
1,1,64,2,50,2,8,1,0.147275
1,1,16,40,5,1,32,1,0.144271
1,2,40,8,1,40,4,1,0.143873
1,16,8,1,1,16,50,1,0.761803
1,32,4,1,8,20,5,1,0.147489
1,40,1,16,5,32,1,1,0.144661
0,4,40,2,8,5,8,1,1.570897
0,8,20,1,160,2,2,1,1.537925
1,5,160,1,16,1,8,1,0.148687
1,8,25,2,2,128,1,1,0.148183
1,8,20,2,32,1,10,1,0.144305
1,10,10,1,512,2,1,1,0.149705
0,10,320,1,8,1,4,1,0.758788
1,50,1,2,8,16,8,1,0.149693
1,1,1,400,2,8,16,1,0.147978
1,320,1,2,5,4,8,1,0.145425
1,32,4,25,16,1,2,1,0.199687
1,4,16,5,8,4,10,1,0.145589
1,5,2,64,5,32,1,1,0.144274
1,1,16,8,1,200,4,1,0.147711
1,5,1,32,4,20,8,1,0.14504
1,10,1,20,2,256,1,1,0.147355
1,1,4,80,2,10,16,1,0.144256
1,50,4,1,8,64,1,1,0.14737
1,1,4,80,4,16,5,1,0.144945
0,160,4,5,4,8,1,1,0.7718
1,40,2,10,4,32,1,1,0.148383
0,25,8,1,2,16,16,1,1.5576
1,80,2,5,16,4,2,1,0.14917
1,10,4,4,2,20,16,1,0.144008
1,25,2,16,4,8,4,1,0.148777
1,2,5,16,32,1,20,1,0.145157
1,8,10,5,4,16,4,1,0.146646
1,16,1,10,2,80,4,1,0.144859
1,16,20,1,4,20,4,1,0.14497
1,32,5,2,2,5,32,1,0.145179
1,1,5,160,1,16,8,1,0.146785
1,80,10,1,8,4,4,1,0.148769
1,4,1,32,10,2,40,1,0.14696
0,2,4,50,16,1,16,1,1.59078
1,16,10,2,32,5,2,1,0.144307
1,32,50,1,1,4,16,1,0.924553
1,10,4,4,4,8,20,1,0.144035
1,8,20,2,1,64,5,1,0.144455
1,8,20,2,2,8,20,1,0.145047
1,40,4,10,32,2,1,1,0.14658
0,1,5,64,1,32,10,1,1.529179
1,20,1,16,40,4,2,1,0.144436
1,2,100,8,2,2,16,1,0.147174
1,4,4,10,40,1,16,1,0.144523
1,20,8,2,1,16,20,1,0.144108
1,8,1,80,4,1,40,1,0.14364
1,5,80,4,8,1,8,1,0.146382
1,2,64,5,1,5,32,1,0.143416
1,8,50,4,1,8,8,1,0.147076
1,1,160,1,2,32,10,1,0.144809
1,8,4,5,16,20,2,1,0.145892
1,4,4,50,8,8,2,1,0.148654
1,20,32,1,32,5,1,1,0.14449
1,8,2,20,20,8,2,1,0.144353
1,4,5,32,2,40,2,1,0.144304
1,1,64,2,5,80,2,1,0.147
0,5,20,4,2,2,64,1,1.611245
1,8,100,4,1,4,8,1,0.199804
1,5,2,10,2,32,16,1,0.149762
1,25,64,1,16,1,4,1,0.146889
1,8,8,5,40,8,1,1,0.144864
1,32,10,10,32,1,1,1,0.199936
1,20,2,8,32,2,5,1,0.143862
1,25,4,2,16,4,8,1,0.148687
1,2,5,16,4,16,10,1,0.14447
1,8,10,10,64,1,2,1,0.147131
1,320,1,1,10,4,8,1,0.144299
1,32,10,2,4,2,20,1,0.144249
1,10,10,8,16,1,8,1,0.149396
1,5,1,20,16,16,4,1,0.149484
1,80,5,2,1,32,4,1,0.146854
1,8,5,8,160,2,1,1,0.145476
1,16,50,1,1,8,16,1,0.779959
1,5,32,4,8,20,1,1,0.144984
1,4,2,20,8,2,40,1,0.145187
1,8,20,2,8,20,2,1,0.144424
1,1,8,25,16,8,4,1,0.148105
1,5,32,20,1,4,8,1,0.200076
1,25,8,8,32,1,2,1,0.147112
1,8,25,2,2,2,64,1,0.148982
1,40,2,2,80,8,1,1,0.1453
1,32,5,1,5,16,8,1,0.143782
1,1,20,16,20,16,1,1,0.144623
1,5,1,640,4,2,4,1,0.200409
1,1,16,20,8,1,40,1,0.14396
1,1,4,40,5,16,8,1,0.145052
1,8,4,25,1,8,16,1,0.149256
1,8,8,2,8,4,25,1,0.147122
1,2,50,8,2,4,16,1,0.149443
1,10,64,5,2,16,1,1,0.200543
1,1,2,1600,8,1,4,1,0.200139
1,25,4,16,64,1,1,1,0.147735
1,100,2,4,32,4,1,1,0.148001
1,1,2,64,20,40,1,1,0.146992
1,32,20,5,32,1,1,1,0.200576
0,25,8,8,1,1,64,1,1.218619
0,1,4,25,1,1024,1,1,1.528996
1,20,8,5,4,1,32,1,0.149159
1,10,16,2,4,8,10,1,0.144823
1,320,5,1,32,1,2,1,0.146796
1,50,2,1,64,8,2,1,0.149786
1,2,8,8,5,10,16,1,0.147253
1,25,1,32,2,2,32,1,0.148573
1,1,5,320,32,2,1,1,0.147294
1,2,10,16,20,16,1,1,0.144889
1,2,16,20,32,5,1,1,0.144417
1,2,20,5,1,8,64,1,0.147796
1,20,2,8,8,10,4,1,0.143995
1,8,4,25,2,32,2,1,0.148654
1,8,1,80,2,10,8,1,0.143953
1,5,32,1,8,40,2,1,0.144986
1,10,2,8,4,20,8,1,0.144485
1,100,2,4,1,2,64,1,0.148206
1,4,4,8,16,50,1,1,0.147184
1,20,1,10,64,4,2,1,0.147885
1,80,2,1,1,160,4,1,0.370708
1,5,4,20,4,4,16,1,0.148131
1,16,2,4,40,20,1,1,0.147871
1,5,20,4,1,8,32,1,0.147541
1,1,2,64,2,16,25,1,0.14713
1,4,4,25,2,2,64,1,0.149556
1,4,8,4,25,16,2,1,0.147777
1,1,400,1,1,4,64,1,0.148814
1,10,80,1,4,16,2,1,0.148656
1,64,1,10,5,2,16,1,0.143841
1,1,10,64,2,16,5,1,0.14417
1,5,8,8,16,1,20,1,0.144461
1,4,1,40,2,5,64,1,0.145653
1,40,4,2,80,1,4,1,0.144546
1,2,5,10,4,32,8,1,0.14968
1,4,200,4,1,16,2,1,0.199541
1,100,2,2,16,8,2,1,0.148812
1,1,64,2,5,40,4,1,0.147025
1,4,50,4,16,1,8,1,0.147675
0,1,200,2,64,4,1,1,1.579433
1,2,1,50,256,4,1,1,0.148739
1,50,4,4,32,4,1,1,0.148692
1,4,8,4,1,20,40,1,0.148017
1,2,20,10,2,2,64,1,0.148
1,5,10,2,512,1,2,1,0.149482
1,10,20,8,2,4,8,1,0.145899
1,4,4,100,1,16,4,1,0.146396
1,4,1,40,16,40,1,1,0.144463
1,5,8,5,1,128,4,1,0.149209
1,1,8,16,1,32,25,1,0.147419
1,8,2,20,5,2,32,1,0.144251
1,5,64,1,4,16,5,1,0.144675
1,1,8,50,2,8,16,1,0.149055
1,32,1,4,1,16,50,1,0.147068
1,8,10,40,16,2,1,1,0.200382
1,2,80,20,1,8,4,1,0.199602
1,32,5,4,4,1,40,1,0.144778
0,5,10,8,1,16,16,1,1.571128
0,80,5,1,64,2,2,1,1.589285
1,64,5,5,16,4,1,1,0.146499
0,1,1,100,32,1,32,1,1.503307
0,10,1,80,8,1,16,1,1.586705
1,5,2,16,128,1,5,1,0.144557
1,1,200,2,2,64,2,1,0.147501
1,5,1,40,1,256,2,1,0.147792
1,8,4,100,4,4,2,1,0.200421
1,25,8,16,8,2,2,1,0.20005
1,8,80,1,5,16,2,1,0.14453
0,8,10,4,4,8,10,1,1.573312
1,4,8,4,80,10,1,1,0.147902
1,8,1,80,1,20,8,1,0.144362
1,5,2,10,32,16,2,1,0.148555
1,32,2,2,4,10,20,1,0.147344
1,2,80,1,2,16,20,1,0.145151
1,2,20,8,40,4,2,1,0.144085
0,10,10,8,16,2,4,1,1.614419
1,160,10,2,1,4,8,1,0.19968
1,320,2,1,1,40,4,1,0.244217
1,2,4,20,64,5,2,1,0.145103
1,160,1,4,1,32,5,1,0.144362
1,8,5,8,20,2,8,1,0.143947
0,2,20,4,8,8,10,1,1.553724
1,4,1,40,2,32,10,1,0.145497
1,20,2,16,2,16,5,1,0.143858
1,5,20,2,256,1,2,1,0.147832
1,40,5,8,1,1,64,1,0.147938
1,25,8,8,1,16,4,1,0.146824
1,1,5,20,1,1024,1,1,0.149331
1,1,16,40,1,4,40,1,0.145181
0,20,2,40,1,2,32,1,1.213268
1,16,1,8,5,80,2,1,0.147314
1,5,16,5,4,2,32,1,0.149593
1,1,100,8,4,2,16,1,0.149504
1,16,10,4,1,40,4,1,0.143762
1,50,32,1,2,32,1,1,0.146197
0,2,40,4,10,4,8,1,1.582781
1,2,25,32,8,4,2,1,0.148036
1,1,50,8,4,16,4,1,0.147559
1,20,5,8,1,4,32,1,0.149003
1,1,20,20,16,1,16,1,0.149744
0,128,5,1,32,5,1,1,1.557736
0,8,8,5,5,4,16,1,1.569146
1,1,160,4,8,20,1,1,0.145255
1,10,1,16,16,4,10,1,0.145884
1,1,5,32,80,1,8,1,0.143615
1,64,10,1,80,1,2,1,0.144777
0,16,2,4,5,10,16,1,1.432449
0,1,4,80,64,1,5,1,1.545705
1,40,8,2,1,5,32,1,0.143647
1,8,8,10,1,20,8,1,0.144517
1,20,2,4,8,10,8,1,0.143468
1,2,160,2,80,2,1,1,0.144737
0,100,1,8,1,32,4,1,1.546312
1,2,2,400,2,32,1,1,0.147241
1,5,16,8,8,5,4,1,0.144678
1,25,4,16,8,8,1,1,0.148283
1,400,2,1,16,2,4,1,0.14873
1,16,2,100,8,2,2,1,0.200485
1,8,10,4,2,8,20,1,0.145087
1,16,1,20,40,4,2,1,0.144924
0,64,5,10,16,1,2,1,0.772806
1,160,5,2,4,8,2,1,0.147309
0,1,1,800,4,2,16,1,1.568932
1,8,8,10,4,40,1,1,0.144536
1,20,2,8,1,40,8,1,0.145696
1,1,40,8,40,1,8,1,0.143509
1,1,8,40,5,2,32,1,0.144326
1,10,160,1,1,64,1,1,0.147301
1,1,4,40,16,1,40,1,0.144246
0,32,50,2,1,1,32,1,0.759433
1,8,5,16,10,1,16,1,0.144985
1,2,10,16,40,1,8,1,0.144411
1,8,4,5,64,5,2,1,0.144156
1,10,2,16,5,1,64,1,0.143953
0,4,8,50,2,2,16,1,1.248281
1,4,10,40,16,2,2,1,0.146166
1,10,10,16,8,2,4,1,0.146982
1,1,8,40,2,16,10,1,0.144169
0,1,16,8,20,2,20,1,1.415244
0,32,2,5,10,2,16,1,1.582278
0,2,5,20,256,2,1,1,1.560902
1,1,40,8,2,80,2,1,0.144049
1,4,2,20,80,2,4,1,0.143922
0,16,4,2,8,50,2,1,1.431457
0,2,1,320,4,10,4,1,1.611467
1,2,800,2,1,16,2,1,0.199598
1,4,2,100,8,16,1,1,0.148199
0,16,4,2,4,8,25,1,1.441018
0,20,4,2,8,2,40,1,1.561665
1,8,20,1,4,80,2,1,0.144247
0,1,1,200,4,64,2,1,1.548846
1,20,10,8,1,16,4,1,0.146999
0,20,20,4,8,2,4,1,1.25037
1,2,20,10,16,16,1,1,0.148381
1,1,3200,1,1,16,2,1,0.19982
1,2,20,5,64,2,4,1,0.147208
1,20,2,4,2,64,5,1,0.145878
1,2,16,5,4,10,16,1,0.144756
1,5,64,1,8,10,4,1,0.145475
0,10,16,20,4,4,2,1,0.781865
0,5,1,64,10,32,1,1,1.556354
1,8,10,10,2,32,2,1,0.149078
1,40,4,5,32,2,2,1,0.149131
1,4,100,1,4,2,32,1,0.146613
1,160,4,1,20,2,4,1,0.144677
1,10,8,20,4,4,4,1,0.147886
1,2,5,160,1,16,4,1,0.146241
0,1,40,5,1,256,2,1,1.549464
0,16,200,1,2,1,16,1,0.755889
1,1,160,2,4,40,2,1,0.145023
0,20,10,2,256,1,1,1,1.575493
1,2,8,20,2,40,4,1,0.144489
1,10,4,5,16,1,32,1,0.148332
1,2,40,10,16,4,2,1,0.149243
1,4,16,2,5,4,40,1,0.148027
1,4,5,20,4,1,64,1,0.146455
1,80,1,8,5,8,4,1,0.144822
1,40,16,1,16,1,10,1,0.144686
0,8,25,1,8,32,2,1,1.553732
0,10,2,16,8,10,4,1,1.577263
1,1,10,32,4,10,8,1,0.144492
0,8,1,25,8,1,64,1,1.549637
1,10,32,5,4,1,16,1,0.14693
0,5,4,32,8,20,1,1,1.594539
1,32,25,1,4,4,8,1,0.149009
0,2,2,160,2,8,10,1,1.597058
1,4,5,160,4,8,1,1,0.199978
1,5,1,160,1,8,16,1,0.148095
0,2,32,10,1,5,32,1,1.55743
1,32,5,5,2,2,32,1,0.149003
1,40,1,20,16,4,2,1,0.149172
1,5,2,160,2,16,2,1,0.147637
1,16,5,4,1,5,64,1,0.143671
1,1,2,320,4,1,40,1,0.145266
1,2,10,16,5,4,16,1,0.144816
1,32,10,2,40,4,1,1,0.144278
1,1,4,100,8,2,16,1,0.148878
1,1,20,16,1,16,20,1,0.144175
1,8,50,8,1,4,8,1,0.199447
1,8,4,5,10,16,4,1,0.145011
1,1,4,32,1,16,50,1,0.147313
1,160,1,1,2,160,2,1,0.143946
1,1,80,2,1,40,16,1,0.144192
0,4,16,2,10,80,1,1,1.419157
0,1,40,20,16,1,8,1,1.570692
1,32,5,1,8,20,4,1,0.143981
1,25,32,1,4,2,16,1,0.147644
1,64,1,25,64,1,1,1,0.146644
1,20,1,160,1,4,8,1,0.199471
1,400,8,1,4,4,2,1,0.200297
1,2,2,40,2,80,4,1,0.144792
1,1,4,160,40,4,1,1,0.144707
1,25,1,16,16,4,4,1,0.147437
1,50,4,4,1,64,2,1,0.149131
1,5,10,32,4,8,2,1,0.145959
1,80,1,2,4,8,20,1,0.145325
1,20,2,8,4,20,4,1,0.144619
0,10,4,10,128,2,1,1,1.590585
1,32,5,5,4,32,1,1,0.148744
1,4,20,20,16,1,4,1,0.146587
1,5,5,32,1,128,1,1,0.148881
1,32,1,10,5,8,8,1,0.144338
1,2,2,40,320,2,1,1,0.144356
1,20,8,1,8,80,1,1,0.145448
1,10,2,40,4,1,32,1,0.149348
1,10,80,2,32,1,2,1,0.146928
1,8,40,10,1,16,2,1,0.199715
1,40,2,2,32,2,10,1,0.145083
1,40,8,1,1,320,1,1,0.144519
1,2,16,4,100,4,2,1,0.148054
1,1,32,4,200,2,2,1,0.147863
1,16,10,4,10,4,4,1,0.144277
1,4,2,16,1,200,4,1,0.14699
1,10,20,16,4,2,4,1,0.199546
1,1,100,8,8,8,2,1,0.148711
1,1,400,8,8,2,2,1,0.201027
0,40,5,4,16,8,1,1,1.599604
1,20,8,1,1,10,64,1,1.14907
1,2,2,25,32,32,1,1,0.149607
1,8,1,80,8,4,5,1,0.144083
1,4,80,2,5,16,2,1,0.145095
1,8,40,5,1,1,64,1,0.148149
1,1,1,128,25,4,8,1,0.147865
1,16,8,5,5,4,8,1,0.144685
1,5,8,80,4,1,8,1,0.199376
1,16,1,40,4,5,8,1,0.144661
1,4,25,1,4,64,4,1,0.14975
1,5,128,5,1,32,1,1,0.199646
1,80,8,1,16,5,2,1,0.144587
1,1,25,16,4,2,32,1,0.147783
1,16,1,50,1,8,16,1,0.148477
1,80,8,5,4,2,4,1,0.199701
1,10,1,16,20,16,2,1,0.145645
1,5,20,32,2,8,2,1,0.200023
1,5,8,8,8,40,1,1,0.144686
1,2,2,40,32,4,5,1,0.14591
1,4,80,2,10,4,4,1,0.144807
1,8,5,8,5,2,32,1,0.145066
1,5,10,2,32,32,1,1,0.149714
1,4,5,8,2,16,20,1,0.144442
1,5,8,5,16,2,16,1,0.148194
1,16,5,2,2,8,40,1,0.145318
1,160,2,1,20,16,1,1,0.145656
1,16,8,5,1,4,40,1,0.144949
1,2,5,16,1,128,5,1,0.143711
1,80,8,1,2,5,16,1,0.143759
1,2,2,160,10,4,4,1,0.144619
1,200,2,8,4,1,8,1,0.200701
0,1,25,4,8,4,32,1,1.553581
1,4,8,5,1,160,4,1,0.145647
1,1,200,4,4,8,4,1,0.14605
1,1,1,400,4,16,4,1,0.148018
1,40,4,2,1,5,64,1,0.143255
1,8,8,2,1,160,5,1,0.147143
1,2,4,16,5,10,16,1,0.148074
1,5,32,10,2,1,32,1,0.14726
1,4,200,1,1,4,32,1,0.570566
1,5,64,1,32,2,5,1,0.145181
1,10,8,5,32,8,1,1,0.148626
1,10,4,8,4,4,20,1,0.144495
1,8,2,20,32,10,1,1,0.145377
1,1,5,20,8,16,8,1,0.149527
0,20,40,1,1,64,2,1,1.566499
0,10,10,4,2,2,64,1,1.602573
0,20,80,1,32,1,2,1,1.217447
1,25,1,8,16,8,4,1,0.149518
1,16,5,4,5,1,64,1,0.145448
1,100,1,8,1,64,2,1,0.149062
0,64,1,2,25,32,1,1,1.404362
1,20,8,2,4,80,1,1,0.144733
0,40,20,2,16,4,1,1,1.244194
1,200,4,4,1,2,16,1,0.200592
1,100,1,32,8,4,1,1,0.200942
0,40,1,40,2,16,2,1,1.260448
1,4,4,8,200,1,4,1,0.147386
1,320,1,5,2,16,2,1,0.146478
1,400,8,1,32,1,1,1,0.200244
1,2,4,16,80,5,2,1,0.147328
1,5,10,2,2,128,4,1,0.15003
1,1,160,1,10,2,32,1,0.145415
1,16,5,10,16,1,8,1,0.149418
1,80,4,2,5,4,8,1,0.14411
1,2,50,2,4,32,4,1,0.149327
1,1,50,2,4,32,8,1,0.150039
1,20,16,5,32,1,2,1,0.147551
1,2,20,40,1,16,4,1,0.147702
1,5,4,10,4,8,16,1,0.146215
1,10,1,32,1,40,8,1,0.144308
1,1,32,20,40,2,2,1,0.144567
1,8,100,2,1,32,2,1,0.147585
1,16,4,2,50,16,1,1,0.14732
0,40,1,16,1,16,10,1,1.535824
1,2,4,40,1,20,16,1,0.145536
0,32,2,2,800,1,1,1,1.412872
1,2,16,50,4,4,4,1,0.14765
1,400,4,2,4,2,4,1,0.199625
1,8,5,4,32,5,4,1,0.143885
1,1,20,8,64,2,5,1,0.143765
1,1,100,2,8,1,64,1,0.147556
1,32,4,25,2,16,1,1,0.199987
1,40,4,2,5,64,1,1,0.145093
1,20,16,5,2,32,1,1,0.147098
1,4,160,1,2,2,40,1,0.144936
1,2,8,20,16,4,5,1,0.144941
0,16,40,1,8,4,5,1,1.563762
0,16,10,1,1,20,32,1,1.546275
1,20,32,1,20,1,8,1,0.144025
1,8,5,4,2,64,5,1,0.144889
1,80,4,2,20,2,4,1,0.145305
1,20,20,2,8,1,16,1,0.146055
1,16,4,2,25,4,8,1,0.147099
0,32,1,4,4,5,40,1,1.422821
1,2,4,100,2,16,4,1,0.148383
1,5,2,320,2,1,16,1,0.199819
1,1,1,200,128,1,4,1,0.1477
1,5,2,16,320,1,2,1,0.143827
1,32,5,2,5,64,1,1,0.144898
1,2,20,10,16,2,8,1,0.1484
1,2,10,16,64,5,1,1,0.14392
1,1,16,8,2,80,5,1,0.147764
0,8,20,20,1,1,32,1,0.758073
1,50,1,16,16,2,4,1,0.148415
1,2,320,1,10,4,4,1,0.144418
1,1,32,5,10,32,2,1,0.143435
1,2,32,5,32,2,5,1,0.144882
1,2,2,50,64,1,8,1,0.148062
1,2,4,80,1,32,5,1,0.144277
1,50,8,4,1,1,64,1,0.146972
1,8,1,50,2,16,8,1,0.148391
1,40,4,2,160,2,1,1,0.144099
1,1,64,5,8,8,5,1,0.145198
1,5,1,80,32,4,2,1,0.146422
1,64,1,2,4,200,1,1,0.147328
1,20,32,1,4,4,10,1,0.144114
1,16,5,2,40,1,16,1,0.143436
1,64,5,1,1,40,8,1,0.416317
1,10,5,4,128,2,2,1,0.149529
1,1,10,32,8,40,1,1,0.144829
1,16,1,8,1,200,4,1,0.147278
1,1,20,8,8,10,8,1,0.144339
1,1,50,2,64,4,4,1,0.149671
1,10,8,8,16,2,5,1,0.143471
1,16,5,8,2,40,2,1,0.144658
1,40,1,80,2,8,2,1,0.20004
1,1,320,1,32,10,1,1,0.144758
1,20,20,4,2,2,16,1,0.146976
1,1,50,64,16,1,2,1,0.199975
1,2,8,8,5,5,32,1,0.147645
1,5,8,4,10,2,32,1,0.145131
1,5,1,32,40,2,8,1,0.144611
1,400,1,2,16,1,8,1,0.149305
1,1,40,20,1,64,2,1,0.149917
1,1,16,10,2,160,2,1,0.145016
1,40,2,10,1,4,32,1,0.148669
1,2,32,10,4,8,5,1,0.145206
1,2,1,64,100,4,2,1,0.147126
1,2,64,1,50,16,1,1,0.147758
1,1,8,200,16,4,1,1,0.146878
1,20,20,1,64,4,1,1,0.146564
1,32,5,5,2,8,8,1,0.149352
1,16,25,2,2,16,4,1,0.146054
1,8,16,1,25,32,1,1,0.147846
1,1,40,80,16,1,2,1,0.2002
1,4,2,16,160,5,1,1,0.1472
1,20,16,2,20,4,2,1,0.1435
1,1,50,8,1,128,2,1,0.147733
1,1,1,100,16,8,8,1,0.14952
