Kernel,gx,gy,gz,bx,by,gpuId,ipc
1,4,1,4,8,2,64,1,0.190454
1,2,8,2,1,128,4,1,0.175697
1,8,2,1,8,64,2,1,0.190868
1,8,4,8,4,4,4,1,0.186773
1,8,1,32,1,2,32,1,0.186705
1,4,128,1,8,2,2,1,0.241852
1,2,2,32,64,1,2,1,0.168016
1,64,1,4,16,4,1,1,0.187106
1,1,4,4,32,16,2,1,0.191129
1,2,8,1,64,4,4,1,0.190429
1,2,16,4,16,4,2,1,0.167974
1,2,2,16,1,8,32,1,0.166967
1,2,4,16,4,32,1,1,0.168137
1,1,4,32,2,2,32,1,0.167911
1,64,1,4,16,2,2,1,0.186957
1,4,8,4,4,32,1,1,0.168114
1,32,4,1,16,2,4,1,0.167915
1,1,4,32,2,32,2,1,0.168042
1,16,4,1,128,2,1,1,0.167217
1,16,16,2,1,32,1,1,0.239447
1,4,8,4,4,1,32,1,0.16825
1,8,2,32,16,2,1,1,0.240378
1,16,1,2,16,2,16,1,0.175576
1,32,8,2,1,16,2,1,0.239638
1,2,16,4,32,2,2,1,0.167976
0,4,16,1,128,2,1,1,0.624206
0,32,8,1,16,2,2,1,0.508037
1,128,1,4,32,1,1,1,0.239635
1,1,32,4,1,16,8,1,0.167998
1,1,1,128,32,4,1,1,0.167906
0,2,4,4,32,16,1,1,0.634575
1,2,16,2,32,1,8,1,0.167022
0,32,8,1,16,4,1,1,0.505846
0,8,4,16,4,4,2,1,0.438855
1,2,8,4,4,64,1,1,0.167132
1,2,32,2,4,4,8,1,0.16835
0,4,2,8,16,8,2,1,0.640523
1,2,8,4,8,32,1,1,0.167314
1,32,2,1,32,4,2,1,0.167443
1,1,64,1,32,2,4,1,0.167136
0,4,4,2,128,2,2,1,0.65564
0,8,32,2,1,1,32,1,0.423375
1,1,64,2,2,8,8,1,0.167793
1,4,1,4,1,64,16,1,0.190822
1,4,4,4,128,2,1,1,0.166953
1,4,8,4,2,64,1,1,0.168019
0,16,1,4,128,2,1,1,0.624198
0,1,2,32,64,4,1,1,0.622713
1,64,2,4,1,2,16,1,0.243034
1,2,1,128,1,4,16,1,0.186478
0,2,4,2,64,2,8,1,0.632452
0,4,1,32,1,2,64,1,0.603195
1,8,8,4,16,2,2,1,0.186875
1,64,2,1,16,4,2,1,0.16827
1,4,32,2,8,4,2,1,0.186456
1,64,1,2,2,16,4,1,0.168124
1,32,8,2,2,8,2,1,0.240303
1,4,64,1,2,32,1,1,0.186556
1,64,2,2,8,8,1,1,0.186822
1,1,128,2,2,16,2,1,0.186946
1,2,32,2,64,2,1,1,0.168083
0,8,4,4,2,64,1,1,0.637344
1,4,16,8,1,16,2,1,0.24128
1,4,1,4,16,16,4,1,0.190657
1,4,2,8,2,4,32,1,0.166943
0,8,1,16,64,1,2,1,0.624047
0,16,32,1,1,8,4,1,0.419097
1,8,4,2,32,2,4,1,0.167318
1,1,64,4,4,4,4,1,0.18686
1,256,1,1,4,2,8,1,0.186915
1,64,2,4,4,2,4,1,0.236415
1,32,8,2,1,2,16,1,0.236322
1,32,1,8,4,16,1,1,0.186932
1,2,1,16,4,64,2,1,0.177076
0,1,128,2,32,1,2,1,0.500612
0,8,2,8,4,1,32,1,0.635779
1,4,1,64,1,1,64,1,0.18671
0,32,4,1,1,32,4,1,0.566018
1,128,1,2,32,1,2,1,0.186715
1,32,4,4,2,1,16,1,0.236581
1,2,2,16,1,32,8,1,0.167237
1,1,256,2,1,2,16,1,0.239342
0,32,2,1,32,4,2,1,0.621605
1,2,1,32,1,32,8,1,0.167016
1,4,16,2,8,1,16,1,0.167908
0,2,4,4,1,256,2,1,0.614622
1,16,1,16,2,1,32,1,0.186506
1,1,16,16,8,1,8,1,0.186573
1,8,4,4,2,8,8,1,0.168387
1,8,2,16,8,2,4,1,0.18681
0,4,4,16,2,1,32,1,0.509856
0,8,8,4,1,32,2,1,0.495592
0,2,2,8,64,4,2,1,0.652798
0,1,32,2,1,32,8,1,0.621674
1,8,1,64,4,1,8,1,0.232836
1,1,16,1,1,128,8,1,0.190266
1,32,1,2,16,1,16,1,0.167031
1,1,2,8,8,32,4,1,0.190842
0,2,1,16,2,16,16,1,0.653421
0,2,4,16,1,8,16,1,0.613245
1,4,16,2,4,8,4,1,0.16801
0,1,4,16,1,32,8,1,0.616394
0,16,1,1,1,256,4,1,0.60492
1,2,256,1,32,1,1,1,0.239485
1,16,1,8,32,4,1,1,0.168169
1,16,1,16,4,1,16,1,0.186012
1,1,1,128,2,64,1,1,0.167817
0,2,2,16,4,16,4,1,0.648179
1,4,32,1,8,4,4,1,0.168034
1,1,32,8,2,32,1,1,0.187143
1,32,2,2,32,1,4,1,0.168011
1,2,32,1,32,1,8,1,0.166811
1,4,1,64,2,16,2,1,0.186888
1,1,1,128,16,8,1,1,0.167666
0,8,8,1,2,128,1,1,0.626826
0,1,8,16,64,1,2,1,0.61997
1,2,16,2,8,16,2,1,0.167043
1,2,4,16,16,4,2,1,0.167984
1,256,1,2,1,4,8,1,0.238922
1,2,64,1,1,32,4,1,0.405408
1,32,4,4,1,32,1,1,0.234865
0,128,1,1,2,1,64,1,0.590894
1,2,1,8,1,128,8,1,0.190591
1,1,16,1,1,256,4,1,0.190365
1,32,4,4,1,2,16,1,0.239973
0,512,1,1,2,16,1,1,0.402445
1,4,1,4,32,8,4,1,0.190786
1,1,1,64,4,8,8,1,0.167828
1,1,2,128,2,1,32,1,0.186578
1,32,16,1,1,2,16,1,0.550764
1,2,32,1,8,4,8,1,0.167859
1,8,8,4,8,8,1,1,0.186816
1,2,32,2,1,16,8,1,0.167989
0,2,4,4,4,2,64,1,0.652466
1,4,8,4,8,1,16,1,0.16804
1,4,4,16,1,2,32,1,0.186482
1,1,32,2,16,16,1,1,0.167314
1,1,1,16,256,1,4,1,0.190531
1,16,1,1,8,8,16,1,0.190885
1,8,1,32,16,2,2,1,0.186416
1,8,1,8,2,4,32,1,0.167264
1,4,4,32,8,1,4,1,0.236545
0,4,16,1,4,2,32,1,0.623446
0,8,32,2,1,4,8,1,0.413595
1,2,16,2,16,8,2,1,0.167172
1,128,2,2,16,1,2,1,0.243316
0,4,8,1,1,128,4,1,0.58323
1,32,8,1,8,8,1,1,0.186783
0,32,4,2,1,8,8,1,0.495206
1,4,4,4,1,8,32,1,0.167084
0,16,1,1,16,2,32,1,0.620904
0,4,16,4,2,1,32,1,0.51189
1,1,256,1,16,1,4,1,0.18689
1,2,4,2,1,16,64,1,0.19071
1,32,1,2,8,32,1,1,0.167635
1,4,8,1,1,32,16,1,0.417523
1,64,4,1,4,8,2,1,0.18799
1,16,2,8,8,8,1,1,0.186425
1,1,2,16,2,16,16,1,0.175816
1,8,2,4,2,64,2,1,0.166678
1,4,4,4,2,4,32,1,0.167067
1,1,8,16,16,2,4,1,0.168019
1,2,2,32,2,64,1,1,0.168222
0,32,2,4,64,1,1,1,0.499769
1,1,1,256,4,2,8,1,0.187102
1,16,1,2,1,256,2,1,0.175421
1,128,1,1,1,64,2,1,0.167943
1,1,512,1,1,8,4,1,0.239787
0,32,2,4,8,2,4,1,0.52091
1,4,32,1,16,4,2,1,0.169069
1,16,2,2,16,16,1,1,0.167127
1,8,4,4,1,128,1,1,0.167872
1,1,8,32,16,4,1,1,0.186541
1,8,4,1,32,8,2,1,0.175409
0,2,32,2,1,8,16,1,0.610681
1,4,4,1,1,16,64,1,0.788414
1,8,4,2,64,2,2,1,0.166917
1,4,2,8,64,1,4,1,0.16684
1,1,16,2,32,1,16,1,0.175727
1,1,4,64,4,2,8,1,0.186635
1,1,8,8,2,4,32,1,0.167054
1,1,1,16,1,32,32,1,0.190407
1,1,16,1,1,32,32,1,0.190888
1,1,4,4,2,8,64,1,0.190257
1,32,16,1,2,2,8,1,0.236463
1,1,2,32,1,4,64,1,0.167137
0,32,4,2,4,16,1,1,0.512435
1,2,2,8,1,128,4,1,0.175676
1,2,64,2,4,4,4,1,0.186503
1,1,32,1,2,16,16,1,0.175404
1,4,1,16,4,1,64,1,0.167822
1,2,64,2,2,8,4,1,0.186754
1,2,64,2,1,2,32,1,0.186669
1,2,8,1,256,1,4,1,0.190377
1,2,64,1,64,1,2,1,0.167971
1,8,2,8,64,1,2,1,0.168098
0,8,2,4,2,64,2,1,0.647403
1,1,4,16,4,8,8,1,0.167082
1,1,16,1,16,4,16,1,0.190306
1,8,4,16,1,16,2,1,0.239566
1,8,16,2,1,16,4,1,0.186793
1,4,1,4,128,1,8,1,0.190386
1,16,4,4,4,4,4,1,0.186529
0,16,2,1,128,4,1,1,0.623004
1,8,2,1,4,16,16,1,0.190586
1,16,2,8,2,8,4,1,0.187032
1,2,16,2,32,2,4,1,0.167063
1,2,4,4,16,8,4,1,0.17567
1,32,2,4,4,4,4,1,0.186739
1,1,2,16,4,2,64,1,0.175617
1,16,2,2,4,2,32,1,0.167114
1,2,8,32,2,16,1,1,0.239302
0,2,2,4,128,8,1,1,0.624906
1,1,2,32,1,8,32,1,0.16697
1,16,8,1,8,1,16,1,0.167926
1,2,8,1,64,16,1,1,0.190213
1,8,2,2,32,4,4,1,0.17591
1,2,4,4,16,1,32,1,0.17527
1,1,1,16,256,2,2,1,0.190524
1,1,2,16,8,8,8,1,0.176858
1,1,4,8,32,2,8,1,0.175484
1,1,16,8,1,4,32,1,0.168175
1,1,4,32,16,8,1,1,0.1681
1,8,2,1,4,256,1,1,0.190411
1,1,4,8,32,1,16,1,0.176655
1,8,1,8,1,4,64,1,0.166942
1,128,1,1,32,2,2,1,0.167746
1,2,16,1,128,1,4,1,0.175515
1,2,4,32,2,16,2,1,0.187547
1,2,16,4,2,64,1,1,0.167883
0,1,16,32,2,16,1,1,0.424954
1,16,1,1,512,1,2,1,0.191662
1,4,8,1,64,4,2,1,0.175417
1,16,8,4,1,4,8,1,0.239594
1,2,8,2,128,4,1,1,0.175766
1,4,1,32,8,4,4,1,0.167928
1,4,2,16,2,32,2,1,0.168045
1,2,8,8,2,64,1,1,0.167936
1,16,8,1,4,1,32,1,0.167752
1,4,32,1,4,8,4,1,0.16833
1,2,8,16,64,1,1,1,0.187199
1,2,1,16,32,16,1,1,0.176715
1,32,2,4,1,4,16,1,0.1868
1,1,64,2,4,8,4,1,0.168301
1,16,2,1,2,32,8,1,0.175489
1,1,64,2,1,64,2,1,0.168109
1,32,2,4,16,2,2,1,0.187202
1,128,4,1,1,2,16,1,0.552562
1,16,4,2,32,2,2,1,0.168119
1,2,2,8,64,1,8,1,0.17563
1,4,4,4,8,4,8,1,0.167064
1,4,2,4,2,128,2,1,0.17548
1,16,1,2,64,1,8,1,0.175502
1,16,8,2,32,2,1,1,0.186701
1,4,32,1,16,2,4,1,0.168296
1,2,4,2,1,1024,1,1,0.190665
1,64,1,1,128,2,1,1,0.166712
1,8,2,4,8,1,32,1,0.166994
1,2,128,1,64,1,1,1,0.186947
1,16,1,1,32,4,8,1,0.190425
1,4,8,4,32,4,1,1,0.167916
1,8,2,4,4,32,2,1,0.167209
0,64,4,1,16,4,1,1,0.503142
1,1,32,2,1,16,16,1,0.167244
1,8,4,1,128,1,4,1,0.175563
1,4,16,2,4,32,1,1,0.168042
1,4,2,2,256,1,4,1,0.191122
1,16,4,1,64,4,1,1,0.167083
1,4,8,2,1,4,64,1,0.16701
1,32,1,8,1,2,32,1,0.187341
1,8,4,1,2,8,32,1,0.175578
1,8,8,4,4,8,2,1,0.187555
1,2,32,1,1,4,64,1,0.852741
1,1,4,64,8,4,2,1,0.186413
1,1,256,1,16,2,2,1,0.186996
1,2,4,4,128,4,1,1,0.175597
1,4,4,8,8,16,1,1,0.168052
1,1,2,256,2,16,1,1,0.236727
1,2,4,8,8,4,8,1,0.166997
1,16,1,2,8,64,1,1,0.175702
1,16,4,4,1,2,32,1,0.186715
1,32,2,4,8,8,1,1,0.186937
1,1,2,32,16,8,2,1,0.167022
1,8,2,16,2,1,32,1,0.186749
1,1,8,2,64,8,2,1,0.190121
1,2,8,1,64,1,16,1,0.190301
1,2,2,32,2,16,4,1,0.168017
0,1,16,32,4,4,2,1,0.417525
1,16,2,1,128,4,1,1,0.175695
1,4,4,16,16,2,2,1,0.186933
1,2,32,4,1,2,32,1,0.186685
1,1,1,128,4,1,32,1,0.167661
1,2,1,8,128,4,2,1,0.190327
1,1,1,256,4,8,2,1,0.186809
1,256,1,2,4,1,8,1,0.239857
1,1,8,2,4,256,1,1,0.191422
1,1,1,128,4,32,1,1,0.167827
1,2,16,2,2,32,4,1,0.167034
1,2,4,8,1,32,8,1,0.167752
1,8,4,4,4,8,4,1,0.16818
1,4,4,1,32,2,16,1,0.190744
1,2,64,1,2,1,64,1,0.168047
1,1,16,1,128,8,1,1,0.190501
1,1,2,8,64,8,2,1,0.190783
0,64,2,1,2,16,4,1,0.625836
1,1,16,1,32,1,32,1,0.190519
1,2,64,4,32,1,1,1,0.235062
1,1,1,256,1,2,32,1,0.186343
1,64,4,2,4,2,4,1,0.236545
1,2,1,256,32,1,1,1,0.239012
1,4,8,1,16,8,4,1,0.175513
1,16,16,1,1,64,1,1,0.186643
1,1,1,32,2,32,8,1,0.175755
1,1,1,128,2,1,64,1,0.167703
1,2,4,2,2,8,64,1,0.190216
1,2,2,8,16,16,2,1,0.175748
1,8,1,32,8,1,8,1,0.186867
1,2,8,16,16,2,2,1,0.186402
1,32,2,1,4,4,16,1,0.167198
1,128,4,1,1,8,4,1,0.740596
1,4,4,1,64,4,4,1,0.190362
1,4,4,1,32,1,32,1,0.190686
1,1,64,4,2,8,4,1,0.187005
1,1,16,1,64,1,16,1,0.190812
1,4,32,1,2,16,4,1,0.16769
1,4,16,2,8,8,2,1,0.167997
1,1,4,4,128,8,1,1,0.19126
1,1,4,32,2,8,8,1,0.168041
1,2,8,2,4,64,2,1,0.175402
1,2,2,32,8,4,4,1,0.167945
1,4,32,1,2,8,8,1,0.168247
1,1,16,1,2,64,8,1,0.190424
1,4,8,4,2,4,16,1,0.168582
1,2,2,8,32,2,8,1,0.175918
1,2,2,16,4,4,16,1,0.167064
1,4,8,16,1,1,32,1,0.239713
1,16,1,4,2,32,4,1,0.167116
1,1,32,1,64,1,8,1,0.175329
1,2,8,1,4,128,2,1,0.190913
1,8,1,2,8,64,2,1,0.190121
1,2,2,8,1,512,1,1,0.175372
1,16,4,2,128,1,1,1,0.168062
1,16,2,4,2,2,32,1,0.168147
1,2,8,1,1,64,16,1,0.417012
1,4,4,2,1,32,16,1,0.175761
1,16,2,2,1,128,2,1,0.166796
1,16,4,4,1,4,16,1,0.187115
1,8,1,2,64,8,2,1,0.190356
1,16,4,1,64,1,4,1,0.167056
1,16,1,1,8,2,64,1,0.190451
1,8,2,1,32,1,32,1,0.190489
1,2,16,1,64,1,8,1,0.175521
0,1,16,16,1,64,1,1,0.496265
0,4,16,2,16,8,1,1,0.639536
1,1,4,16,1,8,32,1,0.167011
1,2,1,8,2,128,4,1,0.190255
1,1,128,1,64,2,1,1,0.16788
1,8,4,2,256,1,1,1,0.167335
1,8,1,8,1,16,16,1,0.166488
1,8,2,16,1,32,2,1,0.186526
1,1,2,32,1,32,8,1,0.167028
1,2,8,1,128,8,1,1,0.190726
1,1,128,1,4,4,8,1,0.167955
1,8,16,2,2,32,1,1,0.186555
1,4,16,4,1,32,2,1,0.186542
1,2,4,4,4,32,4,1,0.175722
1,2,8,16,2,4,8,1,0.186603
1,16,4,8,4,2,4,1,0.239131
1,16,2,2,2,64,2,1,0.16725
1,4,1,8,4,8,16,1,0.175679
1,4,1,16,32,8,1,1,0.167127
1,2,2,4,16,2,32,1,0.191035
1,1,8,32,2,32,1,1,0.186535
1,1,4,8,1,256,2,1,0.17561
1,4,4,1,64,2,8,1,0.190064
1,2,2,128,1,4,8,1,0.243541
1,2,1,32,16,4,4,1,0.16719
1,16,8,2,32,1,2,1,0.187224
1,8,1,16,16,4,2,1,0.167933
1,2,1,8,256,4,1,1,0.190209
1,4,8,2,16,4,4,1,0.167651
1,16,8,4,1,8,4,1,0.237118
1,64,1,8,1,4,8,1,0.239198
1,32,1,4,2,2,32,1,0.168178
1,2,2,128,8,2,2,1,0.239523
1,1,32,2,16,4,4,1,0.167231
1,8,1,32,8,4,2,1,0.186384
0,8,1,8,1,16,16,1,0.592487
1,1,16,4,1,16,16,1,0.166749
1,16,1,4,64,1,4,1,0.16743
1,8,8,4,1,16,4,1,0.186703
1,2,4,2,8,16,8,1,0.190251
1,64,8,1,8,1,4,1,0.235986
1,4,8,1,64,8,1,1,0.17527
0,4,16,1,8,8,4,1,0.628351
1,2,8,4,2,4,32,1,0.166945
0,4,8,1,16,2,16,1,0.627678
1,4,128,1,16,1,2,1,0.241841
1,16,2,4,4,8,4,1,0.168024
1,8,8,2,32,1,4,1,0.167787
1,1,64,2,2,4,16,1,0.168114
1,2,16,1,4,32,4,1,0.175996
1,2,1,64,1,128,1,1,0.167939
1,32,2,8,1,1,32,1,0.232911
1,1,1,64,8,32,1,1,0.166944
0,4,32,1,64,2,1,1,0.620185
0,16,1,16,2,16,2,1,0.452773
0,16,2,1,2,128,2,1,0.624655
1,1,2,128,8,1,8,1,0.186717
1,2,8,16,1,16,4,1,0.186438
1,4,4,4,4,2,32,1,0.167198
1,16,2,2,1,256,1,1,0.167537
1,2,1,256,1,16,2,1,0.239598
1,8,2,32,1,32,1,1,0.239355
1,256,2,1,2,16,1,1,0.236324
1,128,1,1,64,2,1,1,0.168177
0,1,1,16,2,16,32,1,0.610538
0,2,4,4,8,4,16,1,0.654925
1,2,2,128,1,16,2,1,0.239277
1,1,2,32,4,32,2,1,0.166865
0,16,2,1,16,2,16,1,0.628229
0,2,2,8,4,8,16,1,0.651871
1,64,1,4,1,2,32,1,0.186781
1,64,1,1,64,4,1,1,0.166938
1,1,2,128,1,4,16,1,0.186683
1,1,128,2,1,8,8,1,0.186606
0,8,2,1,32,4,8,1,0.613406
1,16,2,8,2,1,32,1,0.186531
1,8,1,4,32,16,1,1,0.175663
1,1,16,4,64,4,1,1,0.166887
1,64,2,4,32,1,1,1,0.242608
1,1,16,4,128,1,2,1,0.167013
0,4,4,32,16,1,2,1,0.422641
1,16,2,16,2,16,1,1,0.236544
1,4,1,64,8,1,8,1,0.186607
1,64,2,2,32,2,1,1,0.186369
0,4,4,2,32,1,16,1,0.636339
0,32,2,2,32,1,4,1,0.636995
1,8,1,8,64,2,2,1,0.16719
1,8,4,2,1,64,4,1,0.167061
1,1,4,32,2,4,16,1,0.168563
1,4,8,1,1,8,64,1,1.180941
1,32,4,1,32,4,1,1,0.16782
1,1,8,8,8,4,8,1,0.167062
1,1,32,1,1,512,1,1,0.175491
1,32,8,1,16,2,2,1,0.186497
0,1,16,4,2,64,2,1,0.626175
1,16,1,2,16,1,32,1,0.175646
1,1,32,4,2,16,4,1,0.167767
1,1,8,16,4,2,16,1,0.168132
1,8,1,16,4,32,1,1,0.167887
1,1,8,64,8,2,2,1,0.236729
0,2,16,2,1,256,1,1,0.627831
1,8,4,16,4,8,1,1,0.238408
1,1,16,8,1,8,16,1,0.168003
1,4,2,4,4,16,8,1,0.175424
1,4,4,2,256,1,2,1,0.175922
1,4,8,8,2,2,16,1,0.186923
1,1,64,4,1,64,1,1,0.186561
1,8,4,4,1,64,2,1,0.167896
1,1,2,256,8,2,2,1,0.2323
1,1,2,32,64,1,4,1,0.167004
1,128,4,1,2,1,16,1,0.239452
1,8,16,2,4,1,16,1,0.18681
1,4,4,4,32,4,2,1,0.16736
1,1,8,2,16,8,8,1,0.190027
1,4,4,4,4,4,16,1,0.168034
1,1,1,16,16,32,2,1,0.190338
1,32,1,16,2,4,4,1,0.239135
1,1,16,2,8,64,1,1,0.175092
1,16,2,4,1,128,1,1,0.168071
1,16,8,1,32,4,1,1,0.168054
1,32,2,1,8,1,32,1,0.166873
1,8,1,32,4,4,4,1,0.186692
1,2,2,64,16,2,2,1,0.186901
1,16,2,2,8,1,32,1,0.167216
1,1,4,8,4,128,1,1,0.175903
1,4,1,64,16,1,4,1,0.186184
1,8,2,16,1,4,16,1,0.186572
1,2,4,16,1,8,16,1,0.16814
1,16,2,4,4,2,16,1,0.168293
1,2,64,4,2,4,4,1,0.240026
1,4,4,32,2,16,1,1,0.242352
1,1,1,128,1,128,1,1,0.168163
1,8,16,2,4,4,4,1,0.186867
1,64,1,1,1,8,32,1,0.167078
1,16,4,1,2,128,1,1,0.16676
1,4,32,1,1,32,4,1,0.407802
1,32,2,8,4,8,1,1,0.236007
1,4,4,1,128,2,4,1,0.190062
1,1,4,128,8,4,1,1,0.239451
1,16,1,1,1,256,4,1,0.190234
1,32,2,8,8,1,4,1,0.239434
1,16,1,2,2,16,16,1,0.175764
1,4,64,2,8,2,2,1,0.239951
1,32,1,16,1,1,32,1,0.240321
1,16,1,4,256,1,1,1,0.166986
1,4,8,1,1,512,1,1,0.175345
1,4,16,1,256,1,1,1,0.166705
1,1,4,128,4,1,8,1,0.238392
1,2,2,128,4,2,4,1,0.239343
1,16,2,2,4,4,16,1,0.167454
1,8,1,8,2,32,4,1,0.166951
1,4,2,64,1,16,2,1,0.241605
1,2,1,8,16,16,4,1,0.190601
1,4,4,2,2,256,1,1,0.175587
1,32,1,2,16,16,1,1,0.167088
1,1,16,8,4,4,8,1,0.168088
1,2,4,8,2,2,64,1,0.166895
0,2,1,32,4,1,64,1,0.623813
0,2,4,4,2,16,16,1,0.653035
1,16,4,2,1,32,4,1,0.167853
1,2,8,16,8,2,4,1,0.186728
1,1,4,16,128,1,2,1,0.166979
1,4,4,4,64,1,4,1,0.1671
0,8,32,1,1,8,8,1,0.496878
0,4,2,32,4,4,4,1,0.520961
1,2,4,32,8,4,2,1,0.18651
1,2,2,64,4,1,16,1,0.186353
1,64,2,1,8,8,2,1,0.168309
1,4,2,2,2,512,1,1,0.190628
0,1,64,8,2,2,8,1,0.424381
1,4,8,2,8,16,2,1,0.167085
0,32,8,1,1,32,2,1,0.482954
1,2,8,8,32,2,2,1,0.168239
1,1,64,4,2,4,8,1,0.185761
0,1,32,2,2,4,32,1,0.630215
1,4,8,4,16,2,4,1,0.168128
1,2,1,64,8,4,4,1,0.168141
1,8,4,4,2,16,4,1,0.167984
1,2,32,4,2,32,1,1,0.186624
1,1,4,8,16,32,1,1,0.175656
1,1,4,8,128,1,4,1,0.175532
1,8,32,1,1,2,32,1,0.420923
1,1,16,1,2,8,64,1,0.190711
1,1,4,128,2,4,4,1,0.239713
1,16,1,32,32,1,1,1,0.23605
1,2,4,2,1024,1,1,1,0.190276
0,2,1,16,4,2,64,1,0.657049
1,2,8,1,128,2,4,1,0.190368
1,2,2,4,2,32,16,1,0.190632
1,32,4,4,4,2,4,1,0.23937
1,4,4,2,2,8,32,1,0.175424
0,32,4,2,32,2,1,1,0.514734
0,2,32,2,32,4,1,1,0.635168
1,8,1,64,8,1,4,1,0.236278
1,2,4,16,32,1,4,1,0.168032
1,4,4,4,8,8,4,1,0.166981
1,1,1,32,64,4,2,1,0.175681
1,1,4,64,16,2,2,1,0.186683
1,2,2,16,2,64,2,1,0.167007
1,128,2,2,2,2,8,1,0.239243
1,8,32,2,4,8,1,1,0.235855
1,2,4,16,2,16,4,1,0.168322
1,2,8,2,4,16,8,1,0.175624
1,4,2,64,8,2,2,1,0.233226
1,4,1,16,1,8,32,1,0.166881
1,2,1,64,2,8,8,1,0.168284
1,8,2,16,16,1,4,1,0.186801
0,2,2,4,1,64,16,1,0.599879
0,32,1,2,1,8,32,1,0.596179
1,8,32,1,32,2,1,1,0.186776
1,4,2,2,1,32,32,1,0.190492
1,2,1,64,4,32,1,1,0.168045
1,8,8,2,1,32,4,1,0.168549
0,1,8,4,4,16,8,1,0.628148
0,16,4,4,2,2,16,1,0.518838
1,8,16,4,8,1,4,1,0.242251
1,4,8,2,1,64,4,1,0.167634
1,1,2,32,4,4,16,1,0.167064
1,4,1,4,2,32,16,1,0.190425
0,8,8,2,8,16,1,1,0.632636
0,1,16,2,64,8,1,1,0.625136
1,1,16,1,1,16,64,1,0.190316
1,4,8,16,16,2,1,1,0.239244
1,2,4,16,4,8,4,1,0.168227
1,8,8,1,1,4,64,1,0.844263
1,4,4,1,128,1,8,1,0.190372
1,1,32,2,8,4,8,1,0.166912
1,8,2,1,1,32,32,1,0.417215
1,32,1,1,64,1,8,1,0.175381
1,1,64,1,4,16,4,1,0.166908
1,2,4,8,2,64,2,1,0.166968
1,16,2,2,1,4,64,1,0.167326
0,4,1,16,16,8,2,1,0.658802
0,8,8,2,8,2,8,1,0.651661
0,2,8,16,4,16,1,1,0.511368
1,4,2,16,2,8,8,1,0.168391
1,32,2,8,16,1,2,1,0.239121
1,1,2,32,2,8,16,1,0.167216
1,4,8,4,8,2,8,1,0.168206
1,32,1,16,1,16,2,1,0.239052
1,4,1,64,2,1,32,1,0.186805
1,16,1,2,32,8,2,1,0.176048
1,4,1,32,16,1,8,1,0.167966
1,8,2,1,64,16,1,1,0.190424
1,1,8,2,4,64,4,1,0.190374
0,8,2,1,4,4,64,1,0.613475
0,1,8,32,8,8,1,1,0.505956
0,2,128,1,8,4,2,1,0.504392
1,1,2,128,32,2,1,1,0.186954
1,8,2,8,4,8,4,1,0.168382
1,4,2,32,1,1,64,1,0.186264
1,8,64,1,1,32,1,1,0.239385
1,1,8,16,1,32,4,1,0.168063
1,4,2,8,4,8,8,1,0.167
1,2,1,16,16,32,1,1,0.17542
1,128,1,2,2,16,2,1,0.186336
0,4,2,4,4,128,1,1,0.625498
0,1,32,2,32,4,2,1,0.623446
0,8,2,2,2,4,64,1,0.652886
1,1,16,2,128,4,1,1,0.175452
1,4,32,4,16,1,2,1,0.236283
1,8,4,8,8,8,1,1,0.186674
1,1,1,16,32,32,1,1,0.19072
1,32,4,1,64,2,1,1,0.167986
1,1,64,1,2,128,1,1,0.167136
1,2,8,1,16,2,32,1,0.190648
1,8,1,2,32,8,4,1,0.190974
1,64,1,2,16,4,2,1,0.168273
1,4,8,8,1,16,4,1,0.186685
1,16,1,1,32,16,2,1,0.190429
0,4,16,1,2,2,64,1,0.625611
1,1,2,256,4,8,1,1,0.238708
0,64,1,2,1,64,2,1,0.59705
1,4,4,8,4,1,32,1,0.169085
0,16,1,4,2,64,2,1,0.65314
1,16,4,1,2,2,64,1,0.167026
1,2,16,8,2,1,32,1,0.187253
1,1,2,64,2,1,64,1,0.168063
1,4,32,2,16,4,1,1,0.186476
1,32,2,2,16,4,2,1,0.168216
0,8,1,2,8,16,8,1,0.640632
0,2,32,2,8,16,1,1,0.639107
1,1,8,4,2,64,4,1,0.175829
1,4,4,4,128,1,2,1,0.166996
1,4,16,4,4,4,4,1,0.186538
1,2,2,32,1,2,64,1,0.168007
1,64,2,1,1,2,64,1,0.355714
1,1,128,2,1,4,16,1,0.186971
1,16,1,32,4,2,4,1,0.239999
1,16,1,32,1,16,2,1,0.232676
1,8,8,4,2,4,8,1,0.18683
1,4,32,4,8,2,2,1,0.236334
0,16,1,4,2,32,4,1,0.654811
1,1,2,32,4,16,4,1,0.167531
0,2,32,1,8,1,32,1,0.62393
1,1,16,8,2,32,2,1,0.168131
1,2,1,128,16,1,4,1,0.186706
1,1,1,16,8,32,4,1,0.189624
1,1,32,16,2,8,2,1,0.233723
1,4,16,2,64,1,2,1,0.167802
1,8,1,4,128,4,1,1,0.176651
1,2,2,32,2,4,16,1,0.168458
1,8,32,2,1,16,2,1,0.239275
1,1,2,16,32,16,1,1,0.175432
1,2,8,4,16,8,2,1,0.167142
1,16,4,2,8,1,16,1,0.168244
1,4,1,4,4,32,8,1,0.190324
0,32,4,2,4,1,16,1,0.514862
1,1,16,32,2,16,1,1,0.235225
1,16,2,4,8,4,4,1,0.167975
1,16,1,16,32,1,2,1,0.187
1,32,1,1,64,4,2,1,0.175543
1,2,32,8,1,4,8,1,0.239254
