Kernel,gx,gy,gz,bx,by,gpuId,ipc
0,2,2,32,2,2,8,1,0.171975
0,1,1,32,2,32,2,1,0.166089
0,2,1,16,4,2,16,1,0.172907
0,4,4,4,1,16,4,1,0.161342
1,16,8,1,16,1,2,1,0.278826
0,1,8,4,16,1,8,1,0.164983
0,32,1,4,4,4,2,1,0.173094
0,1,8,1,4,16,8,1,0.236484
0,1,1,4,128,4,2,1,0.477925
0,2,2,4,16,4,4,1,0.172187
0,16,2,2,2,16,2,1,0.172075
1,8,2,2,8,1,16,1,0.287676
1,2,8,8,4,4,2,1,0.278784
0,2,16,1,2,16,4,1,0.165566
0,8,1,8,1,16,4,1,0.158792
0,1,8,1,128,1,4,1,0.242512
0,2,32,1,1,16,4,1,0.159774
0,16,4,1,4,16,1,1,0.166051
0,8,8,2,2,16,1,1,0.168024
1,4,2,2,2,128,1,1,0.287421
1,64,1,1,2,8,4,1,0.278819
0,2,8,2,2,2,32,1,0.172548
0,4,2,2,8,32,1,1,0.168849
0,4,1,2,64,2,4,1,0.255908
0,4,1,1,8,32,4,1,0.478416
0,1,4,32,2,8,2,1,0.165781
0,8,1,2,4,64,1,1,0.165124
0,2,1,16,2,4,16,1,0.172257
0,32,2,1,1,8,8,1,0.158708
0,1,4,4,1,128,2,1,0.166108
1,2,2,16,1,32,2,1,0.278008
1,1,4,2,4,64,2,1,0.370195
1,2,1,8,8,16,2,1,0.289112
0,1,8,1,64,4,2,1,0.235175
0,8,1,1,8,1,64,1,0.227426
0,2,1,4,16,8,4,1,0.255742
0,4,1,4,1,16,16,1,0.158696
0,2,8,4,1,2,32,1,0.16203
0,1,4,1,4,64,4,1,0.463639
0,2,8,4,16,2,2,1,0.171642
0,2,4,8,4,2,8,1,0.171398
0,1,8,16,1,2,16,1,0.165511
0,1,2,4,4,128,1,1,0.244896
1,1,64,1,1,16,4,1,0.278726
0,16,2,1,4,16,2,1,0.165532
0,64,1,2,16,2,1,1,0.16664
0,2,1,16,128,1,1,1,0.163336
1,8,1,1,64,1,8,1,0.370688
0,2,32,1,16,1,4,1,0.165509
1,1,8,2,128,1,2,1,0.289207
0,1,16,2,2,16,4,1,0.165677
1,2,16,4,2,1,16,1,0.279279
1,16,2,4,1,32,1,1,0.278991
0,8,8,1,1,16,4,1,0.157246
0,32,1,1,16,1,8,1,0.154797
0,2,4,4,2,64,1,1,0.169151
0,2,1,16,2,1,64,1,0.166255
0,2,4,2,8,1,32,1,0.170286
0,1,2,16,1,128,1,1,0.163106
0,2,2,2,16,32,1,1,0.25133
0,2,8,2,2,1,64,1,0.169982
0,1,2,16,8,1,16,1,0.164278
0,1,16,2,4,32,1,1,0.165905
0,8,4,2,16,1,4,1,0.169209
0,4,2,4,2,8,8,1,0.172651
0,16,2,1,64,1,2,1,0.165914
0,2,4,1,8,1,64,1,0.245889
0,16,8,1,16,2,1,1,0.165199
0,4,1,32,8,1,4,1,0.164529
0,1,1,8,1,256,2,1,0.240307
0,1,8,4,1,8,16,1,0.164054
0,2,16,2,1,32,2,1,0.161476
0,4,2,16,1,8,4,1,0.16285
0,4,8,2,1,2,32,1,0.161693
0,4,1,16,4,4,4,1,0.171863
0,1,4,2,128,4,1,1,0.243988
0,4,8,2,4,4,4,1,0.170688
0,1,4,1,1024,1,1,1,0.464445
1,8,2,1,1,64,4,1,0.300403
0,8,2,2,1,64,2,1,0.162652
1,1,32,2,32,1,2,1,0.279043
0,32,4,1,2,8,2,1,0.164524
0,4,1,1,4,64,4,1,0.481521
0,32,1,2,16,2,2,1,0.170842
0,4,4,1,4,64,1,1,0.165855
0,8,8,1,8,1,8,1,0.16496
0,4,4,4,32,2,1,1,0.169657
0,1,2,32,2,8,4,1,0.164928
0,2,1,2,64,1,16,1,0.477612
0,4,4,4,2,4,8,1,0.169154
0,8,2,1,1,256,1,1,0.156391
1,2,4,8,2,8,4,1,0.278616
1,1,64,1,1,32,2,1,0.278873
0,8,2,4,16,2,2,1,0.170765
0,4,4,2,1,8,16,1,0.161614
0,4,2,2,2,8,16,1,0.172752
0,8,1,1,32,1,16,1,0.230002
0,8,1,16,1,2,16,1,0.156795
0,1,8,2,4,64,1,1,0.166011
0,1,8,1,16,32,1,1,0.240439
0,8,1,8,1,4,16,1,0.158584
1,1,1,8,16,16,2,1,0.370293
1,1,16,1,4,64,1,1,0.289609
0,1,2,4,16,16,2,1,0.244452
0,1,1,4,16,4,16,1,0.474325
0,2,1,32,2,2,16,1,0.169861
0,1,16,1,2,4,32,1,0.15923
0,8,4,4,2,16,1,1,0.16805
0,2,1,8,4,64,1,1,0.166702
0,2,8,8,4,2,4,1,0.168374
0,4,1,4,1,64,4,1,0.159113
1,2,8,2,32,2,2,1,0.287584
0,4,1,1,16,1,64,1,0.452962
0,1,16,2,8,4,4,1,0.165785
0,16,2,2,8,8,1,1,0.169307
0,4,2,16,16,1,2,1,0.168152
0,4,4,8,2,4,4,1,0.172441
0,1,4,8,32,4,1,1,0.165758
0,16,4,1,2,2,16,1,0.165846
0,2,1,4,8,32,2,1,0.255613
0,1,2,16,1,64,2,1,0.164979
0,8,1,1,8,16,4,1,0.247304
0,4,1,4,2,16,8,1,0.172948
0,128,1,1,2,4,4,1,0.166298
0,4,32,1,16,2,1,1,0.165483
0,2,64,1,1,32,1,1,0.155427
1,4,2,4,2,16,4,1,0.287817
1,4,2,16,1,2,16,1,0.279942
0,2,2,4,2,32,4,1,0.171027
0,16,1,2,32,1,4,1,0.16472
0,4,1,4,16,8,2,1,0.172931
0,2,8,1,32,8,1,1,0.164648
0,8,2,8,32,1,1,1,0.166788
0,32,1,2,8,8,1,1,0.166374
0,4,2,2,2,32,4,1,0.172843
0,2,2,1,2,8,64,1,0.478213
0,2,32,1,8,4,2,1,0.1653
1,2,1,4,2,4,64,1,0.370541
0,2,2,1,4,32,8,1,0.472894
1,64,1,2,2,2,8,1,0.277386
0,2,16,2,2,2,16,1,0.172192
0,2,1,4,64,4,2,1,0.256806
0,1,16,2,1,8,16,1,0.164144
0,2,2,32,8,2,2,1,0.171972
0,1,16,4,1,32,2,1,0.164441
1,1,8,4,16,8,1,1,0.28643
0,2,8,4,1,32,2,1,0.160224
0,2,4,1,4,8,16,1,0.245018
0,2,1,4,8,1,64,1,0.246357
0,2,2,8,2,2,32,1,0.172394
0,1,16,4,8,2,4,1,0.166011
1,1,64,1,8,4,2,1,0.278307
0,1,1,8,16,16,2,1,0.245309
1,1,8,2,16,1,16,1,0.289383
0,2,8,2,16,8,1,1,0.167179
1,4,1,2,8,32,2,1,0.371059
0,2,2,8,2,1,64,1,0.167981
1,1,32,2,2,8,4,1,0.279753
0,2,2,4,64,2,2,1,0.170753
0,8,8,2,2,8,2,1,0.171885
0,1,1,8,1,128,4,1,0.240953
0,8,2,2,1,4,32,1,0.160617
0,8,4,2,1,2,32,1,0.161342
0,1,2,32,2,4,8,1,0.164136
0,1,8,4,1,64,2,1,0.163442
0,2,1,2,32,16,2,1,0.498034
0,4,4,2,4,4,8,1,0.171866
0,2,1,2,16,4,16,1,0.500535
0,2,2,16,16,2,2,1,0.172534
0,4,1,32,16,2,1,1,0.164871
1,8,4,2,1,1,64,1,0.278603
1,2,1,4,4,64,2,1,0.370276
0,4,4,2,1,4,32,1,0.16222
0,1,2,16,32,2,2,1,0.166197
1,4,1,32,32,1,1,1,0.278299
0,2,8,2,32,4,1,1,0.169846
0,1,32,2,2,4,8,1,0.164962
0,2,1,8,16,16,1,1,0.166058
0,1,2,8,1,256,1,1,0.162843
0,1,2,4,1,128,4,1,0.244019
0,8,8,1,4,1,16,1,0.164336
0,4,16,1,1,64,1,1,0.155031
0,4,16,2,4,2,4,1,0.172509
0,1,32,4,2,1,16,1,0.162416
0,2,2,1,2,128,4,1,0.479061
0,1,1,128,1,8,4,1,0.162841
0,8,1,2,32,1,8,1,0.165834
0,1,16,4,4,8,2,1,0.16622
1,1,2,2,32,32,1,1,0.40771
0,16,2,2,1,64,1,1,0.164237
0,4,8,4,16,2,1,1,0.16824
0,2,4,2,8,8,4,1,0.172767
0,4,2,4,1,8,16,1,0.16175
0,1,2,2,64,4,4,1,0.481985
0,2,1,4,4,4,32,1,0.253518
0,2,4,8,2,2,16,1,0.172182
0,8,2,8,8,4,1,1,0.168512
0,8,4,4,4,4,2,1,0.172585
1,8,2,1,2,4,32,1,0.288711
0,1,1,32,8,4,4,1,0.166009
0,2,2,16,1,32,2,1,0.161616
1,1,2,64,4,4,2,1,0.279279
0,2,16,4,2,2,8,1,0.172082
0,4,16,2,8,1,4,1,0.169517
0,1,1,8,4,32,4,1,0.244901
0,32,2,1,2,2,16,1,0.165249
0,2,2,1,128,2,4,1,0.47925
0,1,2,8,16,2,8,1,0.164229
0,1,2,8,8,8,4,1,0.164957
0,1,2,2,4,128,2,1,0.483153
0,4,32,1,4,4,2,1,0.165837
0,4,4,4,1,32,2,1,0.162315
0,2,4,2,1,64,4,1,0.161759
0,1,128,1,1,8,4,1,0.161609
0,32,1,2,4,8,2,1,0.17336
0,16,2,2,4,1,16,1,0.169012
0,1,4,4,8,2,16,1,0.164897
1,4,4,4,2,2,16,1,0.277422
0,1,1,4,8,16,8,1,0.4757
0,2,8,8,8,1,4,1,0.169286
0,8,4,1,1,2,64,1,0.159549
0,4,2,1,4,2,64,1,0.243375
0,2,8,1,8,32,1,1,0.166455
0,1,16,2,8,8,2,1,0.165345
0,4,1,32,1,1,32,1,0.162525
0,1,4,8,16,2,4,1,0.164732
0,1,1,128,1,16,2,1,0.161173
0,2,1,4,2,8,32,1,0.255258
1,1,4,1,16,2,32,1,0.407717
0,2,2,1,2,256,2,1,0.478138
0,1,1,4,4,16,16,1,0.474847
0,1,64,1,4,4,4,1,0.158837
0,16,2,1,16,2,4,1,0.163659
0,4,2,1,32,8,2,1,0.245285
1,1,16,2,8,2,8,1,0.286688
0,4,4,1,1,256,1,1,0.155863
1,1,64,1,1,64,1,1,0.27913
0,1,2,8,64,1,4,1,0.164601
0,1,16,2,16,4,2,1,0.166234
0,4,1,2,1,32,16,1,0.234664
0,1,4,8,64,1,2,1,0.165942
1,2,32,2,4,2,4,1,0.279496
0,128,1,1,1,16,2,1,0.163528
1,16,2,4,4,4,2,1,0.279904
1,1,8,8,4,4,4,1,0.27934
1,2,8,1,4,32,2,1,0.289196
1,2,1,16,8,1,16,1,0.287773
0,2,16,4,16,1,2,1,0.169696
0,4,4,4,16,2,2,1,0.172358
0,1,4,2,8,1,64,1,0.246123
0,1,8,2,1,8,32,1,0.165921
0,1,1,64,2,8,4,1,0.165478
0,8,2,1,64,4,1,1,0.165709
0,32,1,4,4,2,4,1,0.173561
0,1,1,16,4,8,8,1,0.16639
0,4,4,1,4,1,64,1,0.16343
0,8,4,1,1,8,16,1,0.160692
0,1,2,16,16,4,2,1,0.165706
0,4,1,8,8,4,4,1,0.173771
0,4,1,1,256,2,2,1,0.478869
0,2,4,8,4,8,2,1,0.172075
0,4,2,4,8,4,4,1,0.169213
0,1,16,2,1,64,2,1,0.16411
0,32,1,1,8,1,16,1,0.15516
0,1,4,1,64,1,16,1,0.465264
0,1,32,4,1,16,2,1,0.165537
0,2,32,2,8,1,4,1,0.169798
1,1,2,2,16,1,64,1,0.408486
0,8,2,1,128,1,2,1,0.165761
0,4,8,2,64,1,1,1,0.166502
0,16,4,1,8,4,2,1,0.164382
0,1,4,4,16,4,4,1,0.164839
0,8,1,4,32,2,2,1,0.173824
0,1,4,4,2,8,16,1,0.166655
0,2,2,1,32,32,1,1,0.480211
0,2,2,2,16,1,32,1,0.249372
0,2,4,1,4,128,1,1,0.24577
0,2,32,1,16,4,1,1,0.163568
0,32,1,4,2,1,16,1,0.166445
0,4,2,2,1,128,2,1,0.162559
0,2,1,64,1,8,4,1,0.159411
0,1,4,8,2,16,4,1,0.166427
0,1,16,4,1,1,64,1,0.163109
0,4,1,4,1,256,1,1,0.162761
0,8,2,1,2,8,16,1,0.165753
0,2,2,1,4,4,64,1,0.476079
0,2,4,8,8,4,2,1,0.17003
0,2,1,8,2,128,1,1,0.166524
0,1,2,4,4,8,16,1,0.247044
0,2,4,2,8,4,8,1,0.17157
0,4,1,32,4,8,1,1,0.166113
0,8,2,8,1,16,2,1,0.162047
0,1,1,16,8,16,2,1,0.166246
0,1,4,16,16,2,2,1,0.16607
0,8,2,8,16,1,2,1,0.170474
0,16,2,4,2,16,1,1,0.168121
0,8,2,2,64,1,2,1,0.168808
0,32,4,1,2,1,16,1,0.165598
1,1,1,4,64,4,4,1,0.407822
0,4,2,2,16,2,8,1,0.172099
0,1,2,64,2,8,2,1,0.166813
0,4,2,2,8,16,2,1,0.171277
0,1,1,32,4,4,8,1,0.166417
0,1,2,2,32,16,2,1,0.483826
0,16,1,1,4,32,2,1,0.166891
0,1,1,64,1,4,16,1,0.162399
0,1,2,2,8,128,1,1,0.47771
0,8,1,16,1,1,32,1,0.162413
1,2,32,1,2,4,8,1,0.279234
0,1,4,8,2,64,1,1,0.164462
0,2,4,8,8,2,4,1,0.172419
0,1,1,16,2,32,4,1,0.165525
0,1,4,4,32,8,1,1,0.165987
0,8,4,4,32,1,1,1,0.166295
0,1,8,1,1,256,2,1,0.240135
0,2,2,4,4,8,8,1,0.171529
0,4,4,1,64,4,1,1,0.165361
1,4,2,1,4,4,32,1,0.371056
1,1,1,16,4,2,32,1,0.288758
0,1,2,16,64,2,1,1,0.165377
0,2,32,2,8,2,2,1,0.172514
0,8,8,1,2,2,16,1,0.164855
0,4,4,4,2,8,4,1,0.172279
0,8,2,2,128,1,1,1,0.165933
0,1,16,4,8,1,8,1,0.164736
0,1,1,16,2,128,1,1,0.154759
1,2,1,2,4,16,16,1,0.407854
1,1,1,128,16,2,1,1,0.278931
0,16,4,1,32,1,2,1,0.164559
0,2,2,16,1,8,8,1,0.15968
0,2,1,32,16,4,1,1,0.166293
0,1,64,1,1,4,16,1,0.161729
0,1,4,4,2,64,2,1,0.165447
0,4,4,2,1,2,64,1,0.162543
0,1,32,1,32,4,1,1,0.162332
0,1,1,64,64,1,1,1,0.15899
0,8,16,1,8,4,1,1,0.165133
0,2,1,4,128,4,1,1,0.247545
0,1,1,4,1,512,2,1,0.470763
0,4,2,1,64,8,1,1,0.245299
1,1,1,16,32,2,4,1,0.288415
1,8,2,1,4,32,2,1,0.289615
1,8,1,8,2,16,2,1,0.280052
0,16,2,2,4,2,8,1,0.172524
1,1,16,1,128,1,2,1,0.288973
0,2,32,1,1,32,2,1,0.159045
1,1,1,64,16,2,2,1,0.278019
1,8,1,2,4,32,2,1,0.288889
0,2,1,8,8,2,16,1,0.173069
0,1,4,32,1,32,1,1,0.162871
0,4,2,16,4,1,8,1,0.169317
0,2,2,32,2,8,2,1,0.172301
0,2,4,2,32,8,1,1,0.168961
0,2,16,2,8,2,4,1,0.171178
0,2,2,32,2,4,4,1,0.172123
0,2,2,32,4,2,4,1,0.171987
0,2,1,16,2,8,8,1,0.172002
0,2,8,2,8,8,2,1,0.171277
0,2,8,1,256,1,1,1,0.163347
1,8,1,8,8,2,4,1,0.278539
0,4,2,4,4,16,2,1,0.171822
0,128,1,1,8,2,2,1,0.165711
0,1,64,2,2,16,1,1,0.165349
0,4,4,1,1,4,64,1,0.159837
1,1,1,4,2,8,64,1,0.407432
0,8,1,16,2,2,8,1,0.173219
1,1,2,8,4,8,8,1,0.289384
0,2,16,1,64,2,1,1,0.165987
0,1,2,16,4,16,2,1,0.164738
0,4,1,8,2,8,8,1,0.173187
0,2,16,1,4,16,2,1,0.16588
0,4,2,2,1,32,8,1,0.162908
0,8,2,8,1,2,16,1,0.162244
0,16,4,1,8,8,1,1,0.165813
0,1,2,4,4,32,4,1,0.246598
0,1,4,16,4,1,16,1,0.165485
0,8,1,4,32,4,1,1,0.167008
0,2,4,16,2,4,4,1,0.169258
0,32,2,2,8,4,1,1,0.166975
0,1,4,1,8,8,16,1,0.461929
0,32,2,1,1,64,1,1,0.156128
0,2,4,2,2,64,2,1,0.170705
0,1,1,64,2,32,1,1,0.152277
0,8,2,8,4,8,1,1,0.168519
1,1,1,4,1,64,16,1,0.408315
0,16,1,8,1,1,32,1,0.161841
1,2,1,8,16,8,2,1,0.288164
0,1,4,8,4,16,2,1,0.164832
0,16,2,1,1,128,1,1,0.156441
0,8,4,4,8,4,1,1,0.169575
1,2,4,8,8,2,4,1,0.278327
0,4,8,4,8,4,1,1,0.169264
0,1,64,1,4,16,1,1,0.160682
0,1,16,2,4,4,8,1,0.166272
1,1,64,2,1,8,4,1,0.279467
0,1,8,1,32,8,2,1,0.236676
0,2,2,1,1,512,2,1,0.452975
0,4,8,1,2,8,8,1,0.16387
0,8,1,1,32,16,1,1,0.239368
0,1,4,32,16,2,1,1,0.166065
1,1,16,2,4,8,4,1,0.288445
0,4,2,2,1,256,1,1,0.164029
1,8,8,1,1,2,32,1,0.450554
0,1,16,1,32,2,4,1,0.158781
0,1,1,8,2,4,64,1,0.244101
0,16,1,1,16,8,2,1,0.165782
0,8,1,8,8,2,4,1,0.172336
0,8,1,16,4,1,8,1,0.165307
0,4,1,4,256,1,1,1,0.161968
0,4,2,2,2,128,1,1,0.168538
0,2,16,2,2,16,2,1,0.172509
0,8,8,2,4,1,8,1,0.170009
1,64,1,1,2,1,32,1,0.279504
0,4,2,8,2,1,32,1,0.168619
0,8,1,16,1,32,1,1,0.162643
0,128,1,1,16,2,1,1,0.162295
0,1,16,4,16,1,4,1,0.165403
1,1,8,2,4,64,1,1,0.287878
0,16,2,4,32,1,1,1,0.166229
0,2,1,32,2,8,4,1,0.173429
0,8,2,2,1,2,64,1,0.160492
0,2,1,16,1,16,8,1,0.159189
1,1,32,4,2,2,8,1,0.279811
1,1,64,1,2,8,4,1,0.278284
1,8,2,2,64,2,1,1,0.287006
0,16,4,2,8,4,1,1,0.168292
0,1,8,1,2,16,16,1,0.234858
0,2,4,8,2,32,1,1,0.169
0,8,2,1,16,8,2,1,0.16479
0,1,16,4,2,2,16,1,0.166068
0,1,2,32,1,32,2,1,0.163364
0,1,2,2,4,4,64,1,0.482635
1,4,4,1,8,4,8,1,0.28834
0,2,1,8,32,4,2,1,0.173846
0,2,1,2,512,2,1,1,0.473746
0,2,8,4,16,1,4,1,0.168578
0,1,32,2,2,16,2,1,0.166032
0,1,1,32,2,64,1,1,0.15566
0,4,1,2,2,256,1,1,0.246274
0,8,2,1,8,32,1,1,0.166343
0,4,1,1,16,16,4,1,0.480191
1,16,1,1,1,256,1,1,0.287924
0,32,4,1,2,16,1,1,0.16568
0,4,32,1,1,32,1,1,0.156185
0,1,1,8,128,1,4,1,0.239036
1,1,8,4,1,128,1,1,0.286749
0,2,2,2,64,8,1,1,0.25106
0,1,4,1,4,16,16,1,0.462755
0,1,4,32,4,8,1,1,0.165431
0,1,16,8,32,1,1,1,0.155786
0,1,4,2,2,16,16,1,0.246693
0,4,2,8,1,32,2,1,0.161605
0,4,2,16,4,2,4,1,0.172211
0,1,1,4,16,32,2,1,0.479519
0,1,4,8,128,1,1,1,0.155363
0,1,8,8,2,8,4,1,0.165921
0,2,16,1,1,32,4,1,0.159079
0,16,2,1,16,1,8,1,0.164676
0,2,32,1,8,8,1,1,0.16578
1,1,32,1,32,2,2,1,0.287673
0,1,1,8,8,16,4,1,0.243026
1,16,1,1,4,2,32,1,0.288277
1,2,2,4,32,4,2,1,0.288559
0,8,16,1,8,2,2,1,0.165372
0,1,4,4,16,1,16,1,0.163809
0,1,1,8,128,4,1,1,0.226801
0,1,64,1,1,8,8,1,0.161696
0,1,4,8,2,4,16,1,0.16434
1,4,4,1,2,128,1,1,0.287486
0,2,16,2,16,1,4,1,0.168605
0,16,1,4,4,4,4,1,0.1732
1,4,1,1,4,64,4,1,0.40841
0,1,64,2,32,1,1,1,0.154405
0,1,16,4,4,1,16,1,0.165789
0,1,4,16,16,1,4,1,0.165297
0,4,4,1,16,1,16,1,0.16319
0,4,2,16,8,4,1,1,0.167804
0,2,8,4,1,8,8,1,0.160693
0,4,2,16,1,1,32,1,0.1663
0,2,2,32,8,1,4,1,0.169975
0,4,4,8,2,8,2,1,0.170878
0,32,2,1,4,8,2,1,0.165537
0,4,16,1,32,1,2,1,0.164715
0,2,8,2,32,1,4,1,0.169375
1,2,2,2,1,32,16,1,0.371034
0,32,2,2,1,32,1,1,0.166598
0,16,1,1,1,64,4,1,0.162875
0,4,1,1,1,128,8,1,0.474133
0,2,4,4,2,8,8,1,0.172654
0,1,2,8,32,1,8,1,0.165763
0,8,8,2,1,32,1,1,0.165749
0,1,1,16,2,16,8,1,0.166552
0,2,1,8,8,4,8,1,0.173911
0,2,2,2,256,2,1,1,0.251288
0,1,1,64,4,1,16,1,0.162256
0,2,4,4,8,1,16,1,0.169561
0,4,8,1,2,32,2,1,0.165557
0,4,1,2,128,4,1,1,0.244984
1,8,2,4,2,32,1,1,0.27852
0,1,2,64,2,1,16,1,0.165565
0,16,1,8,1,4,8,1,0.159335
0,2,1,4,1,128,4,1,0.235508
0,1,1,8,4,4,32,1,0.241419
0,8,1,2,8,4,8,1,0.173377
0,32,2,1,1,2,32,1,0.15784
0,32,1,2,4,1,16,1,0.166049
1,16,1,2,4,32,1,1,0.287973
1,1,8,1,8,4,16,1,0.370001
0,1,8,2,16,8,2,1,0.165638
0,2,1,4,2,64,4,1,0.255039
0,4,16,2,8,2,2,1,0.172384
0,1,64,1,1,1,64,1,0.159118
0,2,2,8,4,2,16,1,0.172693
0,1,2,8,16,4,4,1,0.165002
0,4,2,2,8,4,8,1,0.17258
0,32,4,1,4,4,2,1,0.165489
1,1,1,4,16,1,64,1,0.407622
1,1,1,16,1,8,32,1,0.289091
0,1,32,1,1,4,32,1,0.16117
0,16,4,1,2,32,1,1,0.164311
1,4,1,1,1,64,16,1,0.40807
0,2,2,8,2,32,2,1,0.171924
1,2,8,1,2,16,8,1,0.288504
0,2,4,4,16,8,1,1,0.169592
0,1,4,4,16,16,1,1,0.166509
0,8,2,2,16,1,8,1,0.167384
0,1,4,2,8,16,4,1,0.24727
0,2,2,2,16,16,2,1,0.255952
0,8,16,1,8,1,4,1,0.165426
0,64,1,1,1,16,4,1,0.162796
0,8,16,1,2,16,1,1,0.165269
0,4,1,4,2,4,32,1,0.173831
0,32,4,1,4,8,1,1,0.165978
0,1,64,1,8,2,4,1,0.15898
0,2,2,4,32,1,8,1,0.165416
0,1,4,1,2,16,32,1,0.462222
0,4,2,2,64,2,2,1,0.17148
0,2,1,16,1,32,4,1,0.158267
0,2,8,1,4,32,2,1,0.165512
0,16,1,1,2,32,4,1,0.16659
0,4,16,1,16,4,1,1,0.165912
0,2,2,1,128,4,2,1,0.475836
0,64,1,2,4,8,1,1,0.166567
1,128,1,1,2,2,8,1,0.278904
0,16,1,4,32,1,2,1,0.165278
0,2,4,4,1,128,1,1,0.166227
0,1,4,2,256,2,1,1,0.245987
1,1,16,4,2,32,1,1,0.278439
0,8,2,4,8,8,1,1,0.168889
1,64,2,1,1,8,4,1,0.55364
0,1,2,4,64,1,8,1,0.24171
0,2,32,2,16,2,1,1,0.16937
0,2,1,8,128,2,1,1,0.166184
0,1,16,8,1,32,1,1,0.163221
0,1,16,8,16,1,2,1,0.165945
0,2,2,32,4,8,1,1,0.169616
0,1,16,4,2,8,4,1,0.165771
0,64,1,1,2,8,4,1,0.166345
0,2,16,4,1,16,2,1,0.161406
0,16,2,1,2,4,16,1,0.166209
0,4,4,8,2,16,1,1,0.169817
0,1,16,2,1,2,64,1,0.165725
0,16,1,1,32,4,2,1,0.165274
0,2,2,1,64,4,4,1,0.472545
0,32,2,2,16,2,1,1,0.168808
1,2,8,2,32,4,1,1,0.287141
0,2,1,8,64,2,2,1,0.172588
0,16,1,2,2,32,2,1,0.173647
1,1,128,1,4,2,4,1,0.279148
0,2,1,2,256,4,1,1,0.481302
1,1,4,1,2,512,1,1,0.408019
0,2,32,1,4,4,4,1,0.164264
0,1,1,4,4,256,1,1,0.447799
0,2,2,4,32,4,2,1,0.172875
0,64,2,1,1,16,2,1,0.157444
0,4,8,2,1,4,16,1,0.160045
0,64,1,2,1,16,2,1,0.15807
0,16,1,2,1,8,16,1,0.159137
0,1,2,64,1,1,32,1,0.163321
0,1,8,4,2,4,16,1,0.166284
0,2,1,2,32,4,8,1,0.499302
1,1,32,4,16,1,2,1,0.278456
0,2,16,4,2,1,16,1,0.168105
0,16,4,2,1,1,32,1,0.165487
0,2,4,2,2,128,1,1,0.170047
0,4,1,1,8,2,64,1,0.48174
0,8,16,1,32,1,1,1,0.161584
0,1,1,4,8,64,2,1,0.477553
1,4,8,2,2,16,2,1,0.279974
0,8,1,8,1,64,1,1,0.162631
1,4,2,4,16,8,1,1,0.286739
1,4,2,16,4,2,4,1,0.278405
1,2,1,64,2,2,8,1,0.278734
0,16,1,2,64,1,2,1,0.164443
0,4,1,8,1,2,64,1,0.158248
0,1,32,2,8,2,4,1,0.163557
0,2,4,16,2,1,16,1,0.170072
1,4,4,1,128,1,2,1,0.289267
0,8,16,1,2,1,16,1,0.164316
0,4,8,2,1,8,8,1,0.162039
0,8,2,4,64,1,1,1,0.165079
0,1,8,8,64,1,1,1,0.155886
0,2,4,16,1,4,8,1,0.162344
1,8,2,2,8,4,4,1,0.287539
0,1,16,1,4,64,1,1,0.16331
0,1,4,16,8,2,4,1,0.165826
0,4,1,8,4,32,1,1,0.166355
0,16,2,4,1,2,16,1,0.162193
0,2,8,4,8,2,4,1,0.172561
0,2,2,8,2,16,4,1,0.171633
1,2,8,8,16,2,1,1,0.278694
0,4,4,2,2,64,1,1,0.168997
0,1,16,1,256,1,1,1,0.159631
0,2,1,2,128,2,4,1,0.496468
0,8,4,1,8,8,2,1,0.166293
0,8,2,2,8,16,1,1,0.168691
0,1,1,16,64,2,2,1,0.165817
0,4,8,1,64,1,2,1,0.166092
0,2,1,4,2,32,8,1,0.254622
0,8,1,4,1,64,2,1,0.15731
0,1,8,2,4,2,32,1,0.166393
0,16,2,2,1,32,2,1,0.158614
0,2,1,2,32,8,4,1,0.495841
0,2,8,8,2,2,8,1,0.172333
0,1,16,1,2,2,64,1,0.159263
0,1,2,2,1,64,16,1,0.47477
0,1,4,8,1,2,64,1,0.162012
0,1,64,2,4,1,8,1,0.161868
0,2,64,1,8,4,1,1,0.166483
0,4,1,2,2,32,8,1,0.252523
0,4,16,1,2,1,32,1,0.164552
0,4,2,1,8,8,8,1,0.244074
0,1,4,1,2,8,64,1,0.462204
0,4,8,2,4,8,2,1,0.171858
0,4,1,2,32,16,1,1,0.243774
0,2,4,1,128,2,2,1,0.243458
1,2,2,4,32,2,4,1,0.288012
1,1,2,16,1,128,1,1,0.285986
0,4,1,16,2,2,16,1,0.171548
0,1,1,4,4,8,32,1,0.479342
0,8,8,1,1,8,8,1,0.160061
0,2,1,16,4,4,8,1,0.17272
0,16,1,8,8,1,4,1,0.16561
0,1,64,1,8,8,1,1,0.162196
0,16,1,4,2,4,8,1,0.171992
0,2,1,4,256,2,1,1,0.245738
0,16,1,8,1,32,1,1,0.161614
0,4,1,32,1,32,1,1,0.162462
0,2,2,8,64,1,2,1,0.169209
0,2,2,4,128,2,1,1,0.167492
0,32,1,2,1,64,1,1,0.162011
0,8,1,4,8,4,4,1,0.173284
0,1,8,4,8,8,2,1,0.166373
0,2,1,4,256,1,2,1,0.246482
0,1,4,2,2,4,64,1,0.246984
1,128,1,1,2,1,16,1,0.278934
1,32,4,1,2,8,2,1,0.278492
0,1,1,8,128,2,2,1,0.246253
1,1,16,1,8,8,4,1,0.288754
0,1,2,2,2,32,16,1,0.476564
1,1,4,4,16,1,16,1,0.288718
1,1,32,4,1,4,8,1,0.278862
0,8,4,2,1,64,1,1,0.166383
0,1,8,4,1,32,4,1,0.16507
0,16,8,1,1,1,32,1,0.162894
