Kernel,gx,gy,gz,bx,by,gpuId,ipc
1,3,9,16,3,1,64,1,0.147384
1,3,24,4,2,8,18,1,0.145712
1,3,18,2,8,48,2,1,0.146404
1,8,2,6,2,9,48,1,0.153594
1,27,2,4,3,4,32,1,0.149811
1,8,27,2,8,6,4,1,0.148021
1,6,9,8,8,3,8,1,0.147732
1,9,1,16,3,16,12,1,0.153728
1,3,32,9,2,12,4,1,0.146983
1,162,2,2,2,16,4,1,0.147208
1,48,3,2,48,6,1,1,0.146233
1,6,8,2,3,32,9,1,0.152694
1,2,1,162,1,16,16,1,0.144577
1,12,2,12,4,12,6,1,0.146435
1,24,6,1,8,12,6,1,0.153768
1,16,2,3,12,9,8,1,0.153725
1,1,1,432,2,16,6,1,0.147713
1,2,6,12,4,3,48,1,0.154094
1,4,12,2,1,108,8,1,0.154068
1,1,36,6,64,1,6,1,0.149616
1,6,3,16,4,24,3,1,0.145713
1,162,1,2,16,1,16,1,0.146037
1,1,54,8,8,2,12,1,0.148186
1,18,8,2,12,4,6,1,0.146885
1,4,9,4,72,4,2,1,0.152971
1,8,3,4,12,36,2,1,0.153705
1,18,2,4,2,72,4,1,0.153475
1,2,9,16,4,8,9,1,0.148999
1,36,2,2,32,9,2,1,0.15365
1,16,3,6,8,3,12,1,0.146948
1,2,12,6,2,9,32,1,0.153418
1,96,9,1,12,1,8,1,0.147363
1,9,2,72,2,8,4,1,0.153142
1,9,48,2,1,16,6,1,0.147675
1,12,4,2,8,2,54,1,0.153496
1,1,9,24,6,16,4,1,0.149136
1,1,81,4,8,16,2,1,0.149011
1,3,6,16,6,16,3,1,0.145165
0,6,216,2,2,1,16,1,0.74314
1,6,1,16,24,3,12,1,0.154016
1,288,3,3,2,4,4,1,0.206274
1,6,6,8,36,1,8,1,0.145714
1,12,8,27,4,1,8,1,0.207154
1,2,3,36,24,8,2,1,0.149704
1,36,2,4,2,72,2,1,0.146724
1,3,8,9,64,1,6,1,0.149817
1,1,9,12,4,192,1,1,0.146251
1,12,8,1,18,3,16,1,0.153433
1,12,2,12,48,3,2,1,0.14777
1,4,4,81,1,1,64,1,0.15337
1,4,36,18,16,1,2,1,0.206195
1,12,6,2,9,64,1,1,0.153583
0,6,16,3,96,3,1,1,1.480061
0,81,16,1,8,2,4,1,1.17198
0,24,1,4,18,16,3,1,1.406041
1,2,72,1,4,4,36,1,0.153058
1,432,1,1,24,2,4,1,0.148659
1,54,4,2,32,2,3,1,0.14941
1,2,16,27,6,4,4,1,0.146689
1,3,4,36,6,8,4,1,0.148812
1,4,4,54,16,3,2,1,0.146163
1,144,1,3,32,3,2,1,0.149288
1,12,1,108,8,1,8,1,0.152745
1,3,9,12,16,1,16,1,0.146344
0,6,12,4,18,1,16,1,1.488726
1,9,2,24,8,12,2,1,0.148672
1,3,4,54,8,1,16,1,0.148081
1,27,32,1,1,96,1,1,0.14629
1,144,1,6,1,96,1,1,0.146534
1,4,6,12,12,8,3,1,0.148273
1,3,3,32,24,1,12,1,0.145856
1,3,2,24,2,36,8,1,0.153053
1,8,1,27,1,8,48,1,0.150593
1,2,6,54,1,32,4,1,0.147016
0,288,3,3,1,1,32,1,0.731146
0,4,1,216,8,4,3,1,1.388206
1,4,3,18,8,4,12,1,0.149754
0,9,2,36,4,1,32,1,1.487633
0,1,6,48,4,12,6,1,1.468284
1,2,3,16,16,54,1,1,0.153819
1,3,24,6,3,16,4,1,0.148823
1,12,54,1,128,1,1,1,0.147699
1,6,2,72,2,4,12,1,0.146385
1,9,2,9,256,1,2,1,0.145466
1,1,18,9,16,4,8,1,0.14814
1,4,3,36,1,4,48,1,0.148907
1,16,1,27,24,2,4,1,0.14816
1,96,1,1,54,4,4,1,0.153569
1,18,4,6,6,8,4,1,0.147363
1,9,1,48,4,1,48,1,0.147478
1,24,1,4,4,27,8,1,0.153238
0,1,9,48,8,12,2,1,1.457809
1,3,24,6,8,3,8,1,0.1471
0,32,9,1,8,9,4,1,1.473036
1,16,9,1,144,4,1,1,0.153357
1,72,6,1,192,1,1,1,0.148775
1,108,3,4,8,1,8,1,0.152205
1,8,108,1,16,2,3,1,0.146939
1,9,24,2,4,1,48,1,0.148231
1,6,9,3,2,128,2,1,0.147419
1,12,4,18,16,2,3,1,0.145736
1,144,9,1,8,4,2,1,0.152891
1,1,8,27,1,96,4,1,0.149889
1,9,12,1,96,2,4,1,0.146773
1,3,3,288,16,1,2,1,0.205405
0,18,48,3,2,16,1,1,0.740979
1,3,27,4,16,1,16,1,0.147426
1,8,1,54,32,3,2,1,0.147499
1,2,4,81,8,2,8,1,0.148017
1,1,48,2,1,18,48,1,0.154426
1,6,3,6,8,16,6,1,0.145989
1,18,6,2,3,2,64,1,0.150754
1,2,9,12,3,2,64,1,0.150058
1,4,6,4,9,16,6,1,0.153584
0,2,24,18,12,4,2,1,1.372728
1,1,16,6,4,6,36,1,0.152529
1,3,1,36,16,1,48,1,0.146081
1,8,2,18,24,2,6,1,0.147434
1,24,3,3,6,32,2,1,0.149954
1,12,1,8,8,4,27,1,0.153559
1,8,6,2,18,48,1,1,0.154378
1,3,4,8,72,12,1,1,0.153532
1,1,36,8,2,12,12,1,0.144977
1,1,3,32,216,1,4,1,0.152875
1,24,6,9,8,1,8,1,0.152427
1,1,4,72,2,3,48,1,0.14591
1,6,4,4,96,9,1,1,0.154081
1,2,12,36,8,6,2,1,0.146058
1,8,36,1,8,2,18,1,0.146611
1,12,1,8,144,6,1,1,0.153628
1,4,18,3,1,64,6,1,0.151097
1,2,144,9,1,1,32,1,0.206285
1,18,1,72,16,1,4,1,0.15281
1,1,18,18,1,16,16,1,0.147709
1,2,36,3,2,12,16,1,0.149941
1,4,648,1,2,1,16,1,0.207036
0,6,16,3,2,144,1,1,1.474349
1,12,1,9,192,2,2,1,0.147028
1,1,16,18,2,144,1,1,0.147729
1,6,6,36,8,2,4,1,0.152263
1,2,2,24,1,864,1,1,0.153178
1,72,1,3,4,12,8,1,0.150522
1,2,9,24,2,48,2,1,0.14764
1,16,18,3,3,8,4,1,0.145936
1,3,432,1,8,4,2,1,0.152835
1,4,27,2,2,24,8,1,0.149635
1,4,9,8,24,2,6,1,0.147195
1,18,8,2,2,72,2,1,0.146615
1,2,72,2,1,18,16,1,0.14465
1,4,108,1,16,6,2,1,0.147904
1,3,27,32,4,2,4,1,0.207063
0,24,1,18,4,2,24,1,1.477756
1,108,4,1,4,16,3,1,0.147834
1,1,24,54,8,4,2,1,0.152578
1,27,2,2,1,64,12,1,0.145529
1,4,1,72,288,1,1,1,0.144941
1,2,12,18,1,48,4,1,0.148207
1,8,4,9,3,24,4,1,0.146213
1,6,3,6,48,2,8,1,0.146393
1,27,4,1,4,32,6,1,0.146367
0,24,9,2,4,3,16,1,1.467295
0,1,4,72,3,2,48,1,1.478528
0,1,3,36,128,3,2,1,1.295407
1,3,4,9,1,24,32,1,0.146024
1,2,72,3,1,6,32,1,0.14842
1,16,3,6,3,24,4,1,0.145617
1,54,1,2,3,128,2,1,0.14654
0,16,18,1,1,36,8,1,1.452534
1,12,12,6,8,4,3,1,0.147614
1,6,3,12,2,96,2,1,0.150005
1,4,216,3,4,1,8,1,0.206126
1,3,9,16,192,1,1,1,0.148534
0,3,4,8,36,6,4,1,1.399759
1,8,18,1,1,288,2,1,0.186827
1,72,1,2,576,1,1,1,0.153528
1,27,16,1,24,4,2,1,0.148703
1,2,16,27,8,1,12,1,0.146468
1,3,4,108,64,1,1,1,0.152544
0,2,12,9,3,2,64,1,1.457939
1,3,1,36,16,4,12,1,0.147619
1,8,2,54,1,12,8,1,0.145863
1,4,1,54,24,16,1,1,0.149994
1,3,18,12,2,4,16,1,0.148137
1,1,2,108,4,8,12,1,0.150097
0,4,12,54,1,32,1,1,0.726919
1,24,9,2,1,3,64,1,0.147677
0,2,9,16,1,18,16,1,1.446871
1,144,3,2,2,4,12,1,0.146926
0,54,4,1,32,1,12,1,1.429926
1,8,9,9,4,1,32,1,0.148329
1,9,8,2,3,48,4,1,0.153853
1,2,2,27,1,24,32,1,0.146243
1,1,18,8,1,24,24,1,0.153339
1,4,324,2,4,8,1,1,0.206685
1,288,3,1,6,1,16,1,0.14698
0,1,9,24,16,6,4,1,1.429791
0,9,3,4,192,1,4,1,1.303055
0,8,1,54,1,6,32,1,1.416206
0,3,8,4,54,8,2,1,1.385784
1,6,12,4,12,24,1,1,0.145693
1,16,1,81,1,64,1,1,0.152639
1,9,1,16,8,3,24,1,0.153815
1,32,3,9,8,3,4,1,0.147322
1,1,16,9,72,2,4,1,0.153909
1,4,3,8,9,24,4,1,0.153389
1,32,3,3,24,1,12,1,0.145602
1,9,32,1,6,8,6,1,0.146957
1,1,36,4,6,2,48,1,0.153476
1,2,4,27,24,1,16,1,0.149692
1,1,24,108,1,16,2,1,0.207212
1,2,3,36,2,16,12,1,0.150025
1,3,9,16,32,2,3,1,0.147363
0,1,8,12,4,72,3,1,1.373226
1,12,18,6,2,4,8,1,0.152495
1,16,3,2,12,12,6,1,0.153421
1,432,3,2,4,1,8,1,0.206406
1,18,24,6,2,4,4,1,0.206002
1,3,12,8,9,2,16,1,0.147658
1,1,8,27,2,96,2,1,0.150069
0,9,8,3,2,16,12,1,1.463223
1,4,3,12,36,2,8,1,0.153284
1,6,24,2,12,2,12,1,0.146171
1,48,9,3,1,32,2,1,0.152222
1,2,108,1,1,16,24,1,0.791423
1,9,12,12,16,1,4,1,0.151954
1,432,1,2,3,2,16,1,0.146465
0,8,18,6,24,1,4,1,1.383821
1,3,4,27,2,128,1,1,0.146354
1,2,54,1,96,1,8,1,0.147762
1,12,3,4,24,8,3,1,0.153594
1,6,54,8,2,1,16,1,0.206121
1,3,2,24,12,24,2,1,0.153688
1,1,9,48,24,8,1,1,0.146875
1,36,8,3,8,4,3,1,0.146019
1,1,12,12,24,24,1,1,0.153966
1,3,48,6,2,8,6,1,0.146487
1,108,1,3,32,2,4,1,0.145623
0,24,4,1,4,9,24,1,1.36784
1,1,1,864,12,4,2,1,0.146135
1,6,2,8,54,2,8,1,0.15312
1,2,3,18,96,8,1,1,0.14609
0,3,18,2,128,6,1,1,1.311142
0,6,54,1,1,4,64,1,1.466487
0,1,4,108,8,12,2,1,1.45397
1,432,3,2,1,2,16,1,0.205734
1,1,2,324,1,8,16,1,0.14724
1,1,32,3,4,108,2,1,0.153784
1,1,216,2,24,4,2,1,0.147733
1,4,1,36,4,12,12,1,0.153706
1,1,54,16,16,6,1,1,0.146282
1,4,36,2,32,3,3,1,0.145546
0,12,2,4,9,32,3,1,1.394503
0,27,2,6,256,1,1,1,1.47948
1,1,2,81,4,32,4,1,0.146115
1,216,1,2,32,2,3,1,0.148546
1,12,9,4,32,2,3,1,0.148442
1,6,2,36,12,16,1,1,0.147478
0,4,18,6,1,4,48,1,1.428015
1,16,3,2,16,2,27,1,0.154119
1,2,27,2,4,12,16,1,0.146386
1,2,2,72,32,3,3,1,0.1462
1,324,1,2,1,32,4,1,0.147889
0,3,54,4,64,1,2,1,1.498527
0,4,36,9,32,2,1,1,1.176801
1,12,2,6,2,36,8,1,0.154039
1,2,2,162,1,32,4,1,0.148276
1,3,1,36,8,12,8,1,0.146707
1,48,1,3,192,3,1,1,0.153805
1,32,1,3,9,6,16,1,0.153596
1,3,12,4,1,192,3,1,0.153444
1,3,9,12,8,1,32,1,0.144829
0,54,1,6,256,1,1,1,1.448781
0,9,48,2,2,4,12,1,1.383977
1,18,3,16,8,2,6,1,0.146439
0,2,9,12,6,2,32,1,1.465662
1,1,108,1,24,32,1,1,0.146114
1,18,2,72,2,1,16,1,0.206248
1,6,72,2,96,1,1,1,0.146057
1,24,6,3,4,16,3,1,0.149082
1,9,8,6,3,16,4,1,0.147135
1,9,6,4,4,6,16,1,0.149417
1,1,24,6,64,9,1,1,0.153973
1,8,3,6,18,8,4,1,0.153669
1,36,1,8,1,36,8,1,0.146538
1,2,16,3,24,6,6,1,0.15322
1,24,18,6,8,2,2,1,0.206243
0,1,27,12,64,4,1,1,1.462355
1,3,864,1,16,2,1,1,0.206992
1,18,4,6,1,192,1,1,0.147328
1,8,3,12,8,2,18,1,0.146358
1,12,9,1,2,24,16,1,0.14687
0,2,9,9,32,4,4,1,1.477898
0,24,36,3,4,4,2,1,0.752275
1,2,9,12,2,24,8,1,0.150163
1,4,3,72,2,1,48,1,0.145863
1,3,16,3,36,4,4,1,0.153971
1,6,16,1,9,16,6,1,0.154014
1,4,36,9,2,4,8,1,0.152685
1,4,6,6,12,4,12,1,0.153864
1,9,48,1,16,1,12,1,0.147928
1,2,4,27,96,4,1,1,0.14988
1,27,6,1,1,64,8,1,0.418236
1,4,36,3,2,3,32,1,0.147062
1,6,6,6,8,16,3,1,0.150392
1,1,3,144,48,4,1,1,0.148249
0,2,2,108,1,48,4,1,1.432555
1,1,48,3,3,192,1,1,0.15343
1,3,16,3,8,2,36,1,0.153627
1,1,24,4,36,24,1,1,0.153849
1,24,1,12,9,16,2,1,0.146738
1,4,4,6,27,2,16,1,0.152607
1,4,9,4,3,64,3,1,0.153403
1,48,1,3,2,72,4,1,0.153567
1,32,9,3,24,4,1,1,0.14639
1,16,9,3,24,2,4,1,0.148469
1,27,4,24,4,2,4,1,0.206123
1,3,9,32,2,1,48,1,0.1466
1,6,8,9,1,3,64,1,0.148278
0,18,3,6,16,16,1,1,1.488542
0,1,1,108,256,3,1,1,1.248454
1,4,4,18,8,2,18,1,0.145282
1,2,1,48,54,8,2,1,0.154007
1,1,108,2,12,8,4,1,0.149801
1,1,8,108,8,4,3,1,0.14598
1,1,3,48,48,4,3,1,0.153886
1,3,36,1,48,1,16,1,0.146299
1,1,72,12,8,1,12,1,0.146853
1,8,12,3,4,8,9,1,0.146698
1,6,4,12,12,1,24,1,0.146213
1,4,18,3,1,384,1,1,0.149622
1,8,9,2,4,4,36,1,0.153542
1,6,36,3,2,64,1,1,0.147479
1,9,3,12,1,256,1,1,0.147172
1,18,6,6,32,2,2,1,0.148578
1,24,3,4,48,2,3,1,0.146088
1,16,27,2,1,16,6,1,0.146913
1,6,8,6,4,8,9,1,0.147449
1,18,12,1,2,32,6,1,0.15017
0,3,24,9,16,1,8,1,1.48229
0,3,72,4,1,3,32,1,1.347156
1,4,2,12,36,3,8,1,0.154039
0,6,1,48,4,3,24,1,1.492454
1,18,4,6,32,2,3,1,0.149454
1,9,1,16,1,64,9,1,0.153986
1,6,27,4,1,16,8,1,0.147964
1,6,12,3,24,8,2,1,0.149701
1,9,1,18,8,1,64,1,0.148448
1,288,1,1,9,16,2,1,0.145095
1,1,24,4,27,2,16,1,0.153774
1,54,2,3,4,8,8,1,0.145697
1,4,3,12,4,48,3,1,0.153789
0,1,16,81,4,8,2,1,1.176313
1,1,36,4,4,3,48,1,0.153789
1,1,48,3,1,576,1,1,0.152436
1,4,36,2,6,4,12,1,0.145687
1,32,3,1,2,9,48,1,0.153973
1,18,2,18,8,1,16,1,0.14813
0,9,48,1,4,1,48,1,1.441514
0,27,6,4,4,4,8,1,1.503664
1,3,12,18,64,2,1,1,0.148497
1,6,12,4,1,6,48,1,0.145197
1,54,8,1,4,48,1,1,0.147401
1,12,12,1,36,1,16,1,0.153738
1,48,9,1,16,6,2,1,0.148585
1,4,72,3,6,1,16,1,0.146215
1,16,3,18,6,1,16,1,0.146532
1,6,36,1,8,12,4,1,0.150191
1,24,1,54,1,2,32,1,0.152343
1,108,6,1,1,128,1,1,0.148826
0,3,16,9,32,2,3,1,1.480324
1,1,1,96,8,4,27,1,0.153677
1,32,27,1,8,2,6,1,0.146174
1,6,1,72,2,2,48,1,0.14854
0,3,6,8,1,64,9,1,1.367802
0,2,16,27,2,6,8,1,1.382346
1,18,2,12,3,32,2,1,0.148644
1,1,3,36,32,24,1,1,0.14616
0,1,48,2,24,18,2,1,1.363787
1,54,2,8,4,8,3,1,0.147907
1,2,3,27,1,8,64,1,0.146228
1,32,81,1,2,2,8,1,0.206919
1,9,2,18,2,8,16,1,0.145103
1,2,36,2,36,16,1,1,0.15353
1,3,6,48,12,1,8,1,0.146431
1,144,1,2,36,8,1,1,0.146245
1,27,16,2,16,3,2,1,0.1457
1,3,2,27,16,32,1,1,0.146043
1,2,8,6,432,1,2,1,0.154085
1,1,3,72,12,2,16,1,0.149492
1,48,9,6,1,32,1,1,0.206543
1,3,18,2,16,16,3,1,0.147365
1,12,3,12,16,12,1,1,0.147945
1,288,1,3,12,2,4,1,0.146445
1,162,1,1,128,4,1,1,0.14521
1,36,9,2,32,2,2,1,0.148776
1,27,24,1,8,2,8,1,0.147314
1,3,24,2,2,48,6,1,0.153605
1,3,27,16,8,4,2,1,0.153387
1,9,12,12,4,16,1,1,0.152924
1,36,9,8,4,4,2,1,0.206337
1,4,1,81,8,2,16,1,0.146549
1,72,6,2,2,24,2,1,0.1476
1,18,2,12,64,1,3,1,0.147091
1,18,8,9,4,16,1,1,0.152807
1,12,9,2,16,1,24,1,0.14963
1,9,2,8,18,16,2,1,0.154072
1,4,1,324,2,32,1,1,0.152354
1,2,4,108,4,4,6,1,0.148119
1,36,6,3,128,1,1,1,0.147938
1,4,36,1,576,1,1,1,0.153889
1,81,8,1,4,2,16,1,0.148651
1,144,3,1,4,3,16,1,0.147677
1,4,1,36,4,18,8,1,0.153104
1,3,3,12,64,12,1,1,0.147205
1,2,72,1,3,6,32,1,0.153189
1,6,6,18,16,1,8,1,0.148642
1,8,27,4,96,1,1,1,0.145993
1,24,9,6,1,64,1,1,0.152165
1,9,16,1,8,4,18,1,0.153987
1,3,9,6,64,8,1,1,0.146449
1,1,8,81,8,2,8,1,0.147387
1,3,18,3,64,8,1,1,0.145698
0,72,1,9,64,2,1,1,1.469415
1,108,4,2,2,2,24,1,0.146411
1,3,8,4,2,18,24,1,0.153275
1,9,1,9,128,4,2,1,0.146868
1,3,2,16,48,2,9,1,0.154157
1,8,3,12,12,8,3,1,0.147326
1,9,3,3,8,8,16,1,0.147865
1,1,8,18,48,6,2,1,0.153362
1,1,144,2,8,2,18,1,0.145805
1,8,1,27,8,16,3,1,0.149842
1,24,18,1,8,2,12,1,0.147869
1,16,54,3,1,4,8,1,0.206425
1,864,3,1,2,2,8,1,0.206527
1,3,864,1,2,1,16,1,0.206847
1,2,6,24,6,48,1,1,0.145865
1,3,48,6,6,2,8,1,0.146388
1,24,1,4,108,1,8,1,0.153921
1,3,36,6,1,64,2,1,0.147532
1,3,27,32,8,4,1,1,0.205959
1,8,18,1,36,4,4,1,0.153804
1,6,4,108,8,2,2,1,0.205151
1,12,2,4,9,24,4,1,0.154016
1,18,48,1,16,2,3,1,0.146089
1,3,18,4,6,2,32,1,0.149537
1,1,432,1,3,4,16,1,0.148379
1,1,162,4,16,8,1,1,0.14824
1,1,36,12,8,24,1,1,0.148589
1,1,324,2,1,4,32,1,0.148027
1,2,12,4,6,18,8,1,0.153961
0,3,2,432,1,8,4,1,0.735319
1,1,12,8,6,12,12,1,0.152964
1,3,48,18,1,2,16,1,0.206179
1,9,4,6,128,3,1,1,0.148999
1,2,6,8,9,32,3,1,0.153685
1,2,3,18,8,4,24,1,0.147761
1,6,9,2,4,12,16,1,0.145902
1,6,16,1,18,48,1,1,0.153391
1,1,9,18,4,128,1,1,0.146201
1,4,4,9,3,192,1,1,0.153792
1,1,6,18,768,1,1,1,0.146611
1,216,1,1,2,16,12,1,0.149419
1,16,1,9,8,2,36,1,0.153931
1,24,3,12,2,6,8,1,0.146759
1,2,24,3,1,18,32,1,0.153558
1,4,18,3,4,96,1,1,0.150354
1,48,1,3,12,16,3,1,0.153777
1,8,18,3,2,8,12,1,0.147831
1,72,2,6,8,4,3,1,0.147201
1,2,12,9,16,4,6,1,0.149568
1,2,3,16,1,216,4,1,0.153385
1,48,3,3,4,2,24,1,0.148492
1,4,36,1,3,192,1,1,0.153534
1,8,3,12,2,8,18,1,0.144597
1,16,9,2,12,12,2,1,0.147917
0,8,3,36,96,1,1,1,1.362808
1,2,3,18,8,24,4,1,0.145312
1,8,2,9,6,6,16,1,0.153657
1,12,3,4,72,1,8,1,0.153777
1,4,4,6,48,6,3,1,0.153922
1,12,4,3,8,3,24,1,0.153735
1,108,2,12,2,2,8,1,0.206213
1,4,81,8,2,16,1,1,0.206484
1,2,6,12,2,144,2,1,0.153644
1,2,48,9,1,4,24,1,0.145974
1,1,16,6,72,2,6,1,0.153964
1,1,2,54,8,12,8,1,0.146526
0,1296,1,2,8,4,1,1,0.731713
0,1,4,108,96,1,2,1,1.451332
0,288,1,1,6,4,12,1,1.459468
1,1,24,4,18,16,3,1,0.152908
1,1,54,3,4,16,8,1,0.146855
1,12,1,72,4,12,2,1,0.147371
1,2,8,6,16,27,2,1,0.153085
1,3,144,1,12,2,8,1,0.147184
1,6,24,1,3,4,48,1,0.15351
1,16,1,6,9,24,4,1,0.153723
1,18,1,6,24,1,32,1,0.146496
1,2,4,36,9,8,4,1,0.147489
1,3,27,1,2,16,32,1,0.147169
1,32,1,27,6,2,8,1,0.146945
1,216,2,1,6,4,8,1,0.148275
1,96,1,9,32,1,3,1,0.146212
1,2,2,24,48,18,1,1,0.153089
0,216,6,1,16,2,2,1,1.172276
0,2,4,18,576,1,1,1,1.374273
1,1,1,96,18,1,48,1,0.153848
1,6,216,1,4,2,8,1,0.153377
1,6,12,6,1,32,6,1,0.147581
1,1296,1,2,2,8,2,1,0.207381
1,1,1,108,24,4,8,1,0.14665
1,6,8,9,1,24,8,1,0.147595
1,6,2,12,12,24,2,1,0.153648
1,3,6,12,2,6,32,1,0.150368
1,4,36,1,3,8,24,1,0.15387
1,9,2,36,32,2,2,1,0.148151
1,96,1,3,6,4,12,1,0.144165
1,1,12,12,3,6,32,1,0.153738
1,32,27,1,1,2,48,1,0.29348
1,36,3,4,3,32,2,1,0.148643
1,2,4,324,2,8,2,1,0.207274
1,4,8,3,6,6,24,1,0.153536
0,96,1,3,6,4,12,1,1.50042
1,108,6,2,1,4,16,1,0.153086
0,3,96,3,2,24,2,1,1.392044
1,24,2,3,192,1,3,1,0.153859
1,3,32,1,48,6,3,1,0.154132
1,4,1,36,24,8,3,1,0.153915
1,12,3,4,72,2,4,1,0.153985
1,9,6,4,4,16,6,1,0.150057
1,18,24,2,3,2,16,1,0.145826
1,4,6,12,6,1,48,1,0.144656
1,2,2,24,3,36,8,1,0.154249
1,6,8,18,6,4,4,1,0.146831
1,4,72,3,2,4,12,1,0.146561
1,2,9,8,3,4,48,1,0.153781
1,72,1,12,4,1,24,1,0.145469
1,144,2,1,1,16,18,1,0.772292
1,6,24,3,1,192,1,1,0.148536
0,27,4,12,8,8,1,1,1.182227
0,1,18,12,8,3,16,1,1.421914
1,1,12,18,32,2,6,1,0.149718
1,18,3,3,4,64,2,1,0.147155
1,9,6,3,2,256,1,1,0.147235
1,1,24,4,1,27,32,1,0.153636
1,18,9,2,8,16,2,1,0.147932
1,144,3,3,2,8,4,1,0.152888
0,2,3,72,16,3,4,1,1.470555
1,4,9,8,144,1,2,1,0.148417
1,1,27,4,96,1,8,1,0.147336
1,48,6,1,1,32,9,1,0.409908
1,27,1,3,1024,1,1,1,0.148077
1,3,24,4,1,96,3,1,0.145006
1,3,2,24,24,4,6,1,0.154162
1,8,1,108,12,4,2,1,0.14625
1,12,3,8,16,3,6,1,0.145229
1,9,6,12,2,2,32,1,0.149556
1,2,3,18,8,32,3,1,0.148083
1,1,8,108,24,2,2,1,0.145852
1,3,96,1,6,8,6,1,0.146538
1,288,1,1,18,4,4,1,0.145317
1,2,432,1,16,2,3,1,0.147627
1,54,2,4,8,8,3,1,0.147403
1,6,1,16,54,4,4,1,0.154087
1,1,216,4,4,3,8,1,0.148652
1,2,4,27,24,16,1,1,0.150129
1,8,4,3,4,6,36,1,0.15296
1,32,27,1,2,1,48,1,0.146528
1,72,4,3,4,4,6,1,0.146548
1,54,8,1,3,8,8,1,0.147964
1,8,3,4,8,27,4,1,0.152641
1,18,12,4,1,4,24,1,0.145701
0,32,81,1,32,1,1,1,0.717927
1,9,32,1,6,1,48,1,0.148309
1,9,4,24,2,48,1,1,0.147874
1,2,3,144,6,2,8,1,0.147376
1,72,1,4,8,6,6,1,0.145745
1,3,4,216,2,8,2,1,0.206724
1,1,32,27,4,12,2,1,0.146905
1,1,72,6,6,32,1,1,0.147623
1,12,2,108,2,1,16,1,0.207753
1,3,3,48,16,12,1,1,0.148423
1,6,54,2,16,8,1,1,0.149117
1,2,72,3,32,1,6,1,0.147528
1,1,12,9,2,64,6,1,0.146265
0,9,3,4,16,8,6,1,1.323899
0,36,1,72,1,4,8,1,0.724158
1,16,2,9,18,2,8,1,0.148766
0,3,2,16,2,48,9,1,1.395191
1,2,1,72,24,2,12,1,0.153989
1,9,2,36,2,8,8,1,0.147275
1,3,9,4,4,96,2,1,0.146683
1,4,4,9,6,24,4,1,0.153716
1,6,4,18,1,32,6,1,0.147354
1,36,2,12,6,1,16,1,0.145737
1,3,36,4,32,6,1,1,0.148305
0,72,1,2,4,3,48,1,1.410245
1,27,12,1,8,4,8,1,0.145451
1,2,4,108,4,2,12,1,0.145873
1,12,2,27,8,4,4,1,0.147732
1,1,16,9,4,8,18,1,0.153822
1,4,9,6,4,48,2,1,0.150409
1,3,6,12,3,4,32,1,0.149575
1,6,1,48,12,6,4,1,0.145135
1,2,2,81,16,2,8,1,0.145333
0,12,2,9,4,48,2,1,1.461209
0,1,12,216,2,16,1,1,0.727701
1,24,6,1,4,16,9,1,0.153875
0,8,3,12,12,3,8,1,1.489592
1,6,8,3,3,48,4,1,0.153421
0,1,72,6,48,4,1,1,1.443287
1,3,1,432,4,16,1,1,0.152641
1,72,2,1,2,48,6,1,0.153762
1,3,9,4,48,16,1,1,0.147583
1,6,108,2,64,1,1,1,0.153111
1,9,32,1,24,3,4,1,0.148397
1,1,27,8,2,64,3,1,0.14972
1,4,81,1,32,8,1,1,0.148403
1,3,3,72,4,1,32,1,0.147495
1,3,24,18,16,4,1,1,0.152567
1,12,3,6,3,2,64,1,0.151501
1,2,48,3,4,36,2,1,0.147275
1,3,2,24,12,8,6,1,0.153966
1,12,2,12,3,6,16,1,0.145857
1,3,24,2,24,24,1,1,0.153528
0,48,2,3,1,96,3,1,1.45923
1,12,1,8,12,2,36,1,0.15324
1,1,27,12,2,2,64,1,0.146065
1,8,3,4,18,12,4,1,0.153973
1,3,144,6,1,8,4,1,0.206507
1,12,3,6,8,4,12,1,0.150316
1,18,3,12,2,64,1,1,0.147416
1,18,2,24,48,2,1,1,0.146642
1,1,3,288,1,32,3,1,0.145961
1,48,1,6,48,2,3,1,0.145591
1,27,32,1,2,4,12,1,0.146151
1,3,16,18,3,32,1,1,0.147108
1,18,24,1,1,4,48,1,0.595799
1,2,8,6,36,2,12,1,0.154039
0,8,2,9,2,96,3,1,1.390409
0,6,1,216,64,1,1,1,1.136209
1,1,16,9,4,48,3,1,0.153928
1,54,2,1,16,48,1,1,0.147577
1,18,12,12,4,1,8,1,0.206192
1,8,1,18,2,288,1,1,0.153809
1,4,8,27,8,6,2,1,0.146118
1,2,48,3,1,32,9,1,0.145165
1,9,1,96,2,24,2,1,0.147536
1,12,9,24,1,2,16,1,0.205808
1,9,1,12,1,24,32,1,0.146794
1,24,27,1,1,32,4,1,0.371614
1,2,8,6,2,54,8,1,0.153647
1,1,8,18,3,32,6,1,0.153869
1,1,4,36,3,3,64,1,0.154018
1,9,1,288,2,8,2,1,0.20601
1,2,3,144,16,6,1,1,0.146589
1,72,12,3,1,1,32,1,0.206598
1,16,2,9,8,9,4,1,0.146709
1,24,2,3,3,192,1,1,0.153973
1,2,3,108,4,32,1,1,0.147899
1,2,54,1,6,64,2,1,0.147899
1,1,3,54,64,8,1,1,0.147554
1,3,12,8,4,3,24,1,0.14539
1,9,9,1,16,32,2,1,0.147493
