Kernel,gx,gy,gz,bx,by,gpuId,ipc
1,1,28,2,4,32,7,1,0.162743
1,1,14,8,2,14,16,1,0.162036
1,98,2,2,1,32,4,1,0.153659
1,1,224,7,4,1,8,1,0.204631
1,7,2,8,7,32,2,1,0.16103
1,1,2,56,1,448,1,1,0.163463
1,2,2,28,2,16,14,1,0.16328
1,14,2,7,16,4,4,1,0.153448
1,4,14,1,16,4,14,1,0.163224
1,1,28,7,1,8,32,1,0.153439
1,7,1,16,1,224,2,1,0.161033
1,2,1,28,1,448,2,1,0.162995
1,7,14,8,16,1,4,1,0.15931
1,7,7,1,1,16,64,1,0.792969
1,4,4,7,1,14,32,1,0.163148
1,7,16,1,8,7,8,1,0.161669
1,49,2,8,2,8,4,1,0.158189
1,8,1,28,2,7,16,1,0.154003
1,56,1,4,7,16,2,1,0.153942
0,112,1,2,2,28,4,1,1.197957
0,1,196,1,1,256,1,1,1.109542
1,56,7,2,2,1,32,1,0.15788
1,14,7,1,64,1,8,1,0.153538
1,7,7,32,32,1,1,1,0.204898
1,8,98,1,4,1,16,1,0.158437
0,7,224,1,1,2,16,1,0.646905
1,2,4,7,1,16,56,1,0.163058
1,28,1,4,16,2,14,1,0.16322
1,1,2,56,1,224,2,1,0.160717
1,8,28,1,32,7,1,1,0.154191
1,2,7,4,7,64,2,1,0.16294
1,1,98,8,2,4,8,1,0.159746
1,7,4,28,4,1,16,1,0.158898
1,2,2,14,4,16,14,1,0.162915
1,1,1,196,128,2,1,1,0.15328
1,2,49,2,128,2,1,1,0.153752
1,14,2,8,8,7,4,1,0.153821
1,1,28,2,7,4,32,1,0.16266
1,2,2,28,14,4,8,1,0.160684
1,28,7,4,16,4,1,1,0.158644
1,392,1,1,8,4,4,1,0.153427
1,7,14,4,2,32,2,1,0.15415
1,7,4,28,8,8,1,1,0.159048
1,8,14,1,64,1,7,1,0.161381
1,1,4,392,2,16,1,1,0.204032
1,28,7,2,2,8,8,1,0.153776
1,49,1,1,32,1,32,1,0.153442
1,1,49,8,1,32,4,1,0.153317
0,1,1,224,1,224,1,1,1.122027
1,7,8,4,112,1,2,1,0.154016
1,2,56,7,8,2,4,1,0.159521
1,2,4,28,2,56,2,1,0.154303
1,4,14,14,2,16,2,1,0.158622
1,7,2,4,16,2,28,1,0.162819
1,2,7,7,4,16,8,1,0.153448
1,28,2,14,32,1,2,1,0.158567
1,4,14,1,2,14,32,1,0.163274
1,2,7,4,14,1,64,1,0.16314
1,1,1,49,8,16,8,1,0.153034
1,1,7,32,224,1,1,1,0.154536
1,1,14,8,112,2,2,1,0.163257
1,2,28,7,4,16,2,1,0.153598
1,14,4,2,8,7,8,1,0.162329
1,7,4,2,7,16,8,1,0.162873
1,4,4,14,56,4,1,1,0.154182
1,49,4,2,2,4,16,1,0.15376
0,14,8,1,14,32,1,1,1.145582
1,2,28,4,2,4,28,1,0.154416
1,16,1,98,2,2,8,1,0.205145
0,2,2,14,8,112,1,1,1.135082
0,14,8,14,2,4,4,1,0.6712
1,224,7,1,2,1,16,1,0.205313
1,56,14,2,8,1,4,1,0.204799
1,2,56,2,4,8,7,1,0.154331
1,28,2,2,32,2,7,1,0.162036
1,4,4,98,4,1,8,1,0.205447
1,49,8,4,8,1,4,1,0.204443
1,49,4,4,8,1,8,1,0.158553
1,16,1,98,4,8,1,1,0.203942
1,1,49,4,4,64,1,1,0.153731
1,2,1,112,8,28,1,1,0.154244
1,28,4,7,32,2,1,1,0.15908
1,2,14,2,32,14,2,1,0.163153
0,1,8,196,4,1,8,1,0.650872
1,112,1,2,1,4,56,1,0.155172
1,4,7,8,7,4,8,1,0.153814
1,1,32,7,7,8,4,1,0.153755
1,28,4,7,4,16,1,1,0.158975
1,1,56,1,112,2,4,1,0.163153
1,28,28,1,2,16,2,1,0.158768
1,1,4,392,1,2,16,1,0.20428
1,28,2,14,8,4,2,1,0.159117
0,2,2,56,8,28,1,1,1.171428
0,7,4,4,7,32,2,1,1.163014
1,98,2,2,8,8,2,1,0.154124
1,1,14,4,28,32,1,1,0.162596
1,1,49,2,32,8,2,1,0.153525
1,1,2,112,1,224,1,1,0.153952
1,14,8,1,2,4,56,1,0.162023
1,1,28,8,16,1,14,1,0.154097
1,2,7,8,32,7,2,1,0.163348
1,28,14,1,1,128,1,1,0.153709
1,8,1,7,14,16,4,1,0.162878
1,2,1,28,4,4,56,1,0.162836
1,16,14,1,4,7,8,1,0.153959
1,4,28,2,2,4,28,1,0.154571
0,112,7,1,4,4,4,1,0.964392
1,1,2,56,1,8,56,1,0.163087
1,1,8,14,28,16,1,1,0.161553
0,4,7,4,7,8,8,1,1.166749
0,14,4,28,8,1,4,1,0.655651
1,1,8,49,8,1,16,1,0.154094
0,7,8,14,16,2,2,1,0.980006
0,7,14,4,8,8,2,1,1.197495
1,1,1,112,7,16,4,1,0.161404
1,16,7,1,8,8,7,1,0.161848
0,4,7,2,4,7,32,1,1.155965
1,7,32,1,4,2,28,1,0.15443
1,56,2,14,1,2,16,1,0.204196
1,14,1,16,7,2,16,1,0.154277
0,8,2,7,2,14,16,1,1.174856
1,16,1,7,8,1,56,1,0.163182
1,16,1,49,4,4,4,1,0.15918
0,4,14,2,1,14,32,1,1.133089
1,28,7,8,1,2,16,1,0.204632
1,7,28,2,4,8,4,1,0.154285
0,16,1,98,1,1,32,1,0.63457
0,56,2,14,2,2,8,1,0.671057
0,2,56,1,2,14,16,1,1.145802
1,14,8,14,16,1,2,1,0.203934
1,1,2,392,8,1,8,1,0.15885
1,1,1,56,1,112,8,1,0.163118
0,2,14,4,28,2,8,1,1.171889
0,1,112,1,2,8,28,1,1.115622
0,1,7,56,2,64,1,1,1.163413
0,1,56,4,16,7,2,1,1.170996
1,56,28,1,4,1,8,1,0.204857
1,8,98,1,1,16,4,1,0.725504
0,1,28,4,2,28,8,1,1.143375
0,2,14,14,2,8,8,1,1.181463
1,7,4,4,7,1,64,1,0.162098
1,1,1,392,128,1,1,1,0.154118
0,4,28,2,2,112,1,1,1.192483
1,14,112,1,1,4,8,1,0.818325
0,4,7,4,56,4,2,1,1.173227
0,7,1,8,1,896,1,1,1.106291
1,7,7,1,16,16,4,1,0.152943
0,2,8,49,64,1,1,1,0.954441
1,112,7,1,1,16,4,1,0.725545
0,56,14,1,16,2,2,1,0.964648
0,1,1,224,2,16,7,1,1.172428
1,8,1,98,8,8,1,1,0.15915
0,8,14,2,16,7,2,1,1.195496
0,14,1,56,8,1,8,1,0.956258
0,7,2,4,28,16,2,1,1.158843
1,28,8,1,2,14,8,1,0.154237
1,1,28,7,8,4,8,1,0.153465
0,2,4,14,7,1,64,1,1.163929
1,2,7,16,8,1,28,1,0.154261
1,2,98,1,1,8,32,1,1.146965
1,56,1,2,1,56,8,1,0.162017
0,1,2,196,1,4,32,1,1.160981
0,4,49,2,4,4,8,1,1.199057
1,49,16,1,4,4,4,1,0.159262
1,28,28,1,16,4,1,1,0.158751
1,16,7,14,4,2,4,1,0.204406
1,2,16,7,28,8,1,1,0.153991
1,8,2,7,7,8,8,1,0.160799
1,14,4,2,16,28,1,1,0.161553
1,1,7,16,2,16,14,1,0.163299
1,1,14,4,8,8,14,1,0.162928
0,2,1,98,32,4,2,1,1.205627
0,4,7,56,1,2,16,1,0.645436
1,1,14,8,32,2,7,1,0.162139
1,1,7,32,14,1,16,1,0.154395
1,7,4,14,4,16,2,1,0.154266
1,49,4,4,2,1,32,1,0.158861
1,1,14,16,14,16,1,1,0.154269
1,1,98,8,64,1,1,1,0.158983
1,14,1,28,8,4,4,1,0.153899
1,7,4,8,4,8,7,1,0.154071
1,1,224,1,1,14,16,1,0.154034
1,14,4,4,4,2,28,1,0.154052
1,196,8,1,8,1,4,1,0.204974
1,2,2,14,32,28,1,1,0.162573
1,8,7,28,4,1,8,1,0.20477
0,2,8,49,1,16,4,1,0.950631
1,1,7,7,8,32,4,1,0.153413
1,4,56,1,1,224,1,1,0.154211
1,49,2,1,32,16,1,1,0.153293
1,112,1,2,16,2,7,1,0.154369
1,1,1,98,16,8,4,1,0.153607
0,1,14,7,4,4,32,1,1.16256
0,14,28,1,128,1,1,1,1.146491
1,1,1,224,4,1,56,1,0.154438
1,7,4,14,32,2,2,1,0.15447
1,4,14,1,4,16,14,1,0.162793
1,28,28,2,2,2,8,1,0.204274
1,1,2,392,16,2,2,1,0.158996
1,7,2,28,1,32,4,1,0.154337
1,8,1,7,4,8,28,1,0.163074
1,2,14,14,128,1,1,1,0.153799
1,1,7,14,8,4,16,1,0.153484
1,224,1,7,1,8,4,1,0.204749
1,1,56,2,14,16,2,1,0.1631
1,7,4,7,32,2,4,1,0.153426
1,2,392,2,4,1,8,1,0.204361
1,1,4,56,4,14,4,1,0.154085
1,16,1,7,64,1,7,1,0.161894
1,4,1,56,14,2,8,1,0.155088
1,14,14,2,8,4,4,1,0.15425
1,49,1,2,2,128,2,1,0.153563
1,16,2,49,1,4,8,1,0.203511
1,1,392,4,2,16,1,1,0.20442
1,784,1,2,1,1,32,1,0.204286
1,8,7,4,2,56,2,1,0.154351
1,2,2,196,1,1,64,1,0.159608
1,1,2,28,16,14,4,1,0.16302
1,8,14,1,224,1,2,1,0.162465
0,7,4,2,14,2,32,1,1.164614
1,28,1,2,16,14,4,1,0.162959
1,2,28,14,4,2,8,1,0.157916
1,1,2,49,1,256,2,1,0.153748
1,1,2,56,14,32,1,1,0.162986
1,1,98,16,1,16,2,1,0.204608
1,7,2,8,112,1,4,1,0.162803
1,8,1,7,8,7,16,1,0.163075
1,56,2,7,4,16,1,1,0.159092
0,1,28,56,2,16,1,1,0.647361
1,1,2,56,16,4,7,1,0.163758
1,4,8,7,28,4,2,1,0.154205
1,98,2,4,1,4,16,1,0.159068
1,1,98,1,1,16,32,1,0.153511
1,1,16,14,2,8,14,1,0.154222
0,56,1,2,64,1,7,1,1.141714
1,1,14,4,56,16,1,1,0.162966
0,7,2,4,56,4,4,1,1.168158
1,7,8,7,1,16,8,1,0.154113
0,8,7,1,28,8,4,1,1.132655
1,1,1,49,8,4,32,1,0.153259
1,1,7,14,1,16,32,1,0.153742
1,4,4,7,4,28,4,1,0.16086
0,1,7,16,2,14,16,1,1.154693
1,4,1,98,2,4,16,1,0.154527
1,49,1,1,256,4,1,1,0.153472
1,1,28,8,1,8,28,1,0.154318
1,1,2,196,4,16,2,1,0.153721
1,2,28,1,1,112,8,1,0.418874
1,14,8,2,112,1,2,1,0.154302
1,2,2,14,8,14,8,1,0.163071
1,49,2,16,16,2,1,1,0.204031
1,2,112,1,7,2,16,1,0.154434
1,196,4,1,32,2,1,1,0.158223
1,1,49,16,1,64,1,1,0.15959
1,4,4,49,4,16,1,1,0.158825
1,8,14,7,16,4,1,1,0.15919
1,2,7,8,448,1,1,1,0.162323
1,4,14,1,16,56,1,1,0.163281
1,1,49,8,16,4,2,1,0.153986
1,1,1,56,16,1,56,1,0.163218
1,4,4,7,7,8,8,1,0.161841
0,112,1,1,1,16,28,1,1.114455
0,56,14,2,1,4,8,1,0.649498
1,2,7,7,2,4,64,1,0.153347
1,7,14,8,1,32,2,1,0.15852
1,8,7,1,14,32,2,1,0.162898
1,1,4,14,7,64,2,1,0.163037
0,28,14,2,8,2,4,1,0.983221
1,1,28,8,4,14,4,1,0.153862
1,28,1,8,56,2,2,1,0.15418
1,14,2,2,2,224,2,1,0.163175
1,28,1,7,1,128,2,1,0.153257
1,49,1,16,1,32,2,1,0.158835
0,16,1,7,32,1,14,1,1.131143
0,2,14,8,7,1,32,1,1.183435
1,14,2,14,4,32,1,1,0.154385
1,14,2,8,8,14,2,1,0.154234
1,8,1,98,2,8,4,1,0.160236
1,2,56,1,7,2,32,1,0.161915
1,14,2,2,56,8,2,1,0.162936
1,28,1,8,14,1,16,1,0.154276
1,4,7,2,112,8,1,1,0.162626
1,1,1,56,4,7,32,1,0.16301
1,4,1,196,1,2,32,1,0.159564
1,4,392,1,8,2,2,1,0.204247
1,2,1,28,56,16,1,1,0.162843
1,4,7,4,28,2,8,1,0.163464
1,7,2,7,1,8,64,1,0.153722
1,14,4,7,1,32,4,1,0.154175
1,2,49,8,2,4,8,1,0.159972
1,49,16,2,1,16,2,1,0.2052
1,1,98,8,1,32,2,1,0.158478
1,32,7,1,4,14,4,1,0.154245
1,1,28,14,1,4,32,1,0.154339
1,2,56,7,1,32,2,1,0.158695
1,8,2,14,56,1,4,1,0.154369
1,7,4,4,14,16,2,1,0.161464
1,7,8,1,8,8,14,1,0.163262
1,14,1,56,1,2,32,1,0.15792
1,7,4,2,1,56,16,1,0.163165
1,2,4,49,64,1,2,1,0.153971
1,4,7,2,14,64,1,1,0.162322
1,7,4,8,2,16,7,1,0.154236
1,1,14,8,64,7,1,1,0.163069
0,14,2,8,16,7,2,1,1.203163
1,1,7,14,4,8,16,1,0.153527
1,1,16,14,1,56,4,1,0.153747
1,4,14,7,32,1,4,1,0.15404
1,28,2,1,32,2,14,1,0.162716
1,1,7,112,1,4,16,1,0.15954
1,7,2,8,32,2,7,1,0.161968
1,7,2,4,2,28,16,1,0.163207
1,1,4,28,16,2,14,1,0.163553
1,4,1,56,2,14,8,1,0.154204
1,1,16,49,1,2,32,1,0.158203
1,28,28,2,1,2,16,1,0.204222
0,7,7,4,4,8,8,1,1.200274
1,1,4,28,16,7,4,1,0.162495
1,8,1,98,32,2,1,1,0.158517
1,2,28,1,128,7,1,1,0.1625
1,7,14,8,8,2,4,1,0.158838
0,1,7,8,1,56,16,1,1.1229
1,2,1,784,4,4,2,1,0.204357
1,1,4,14,7,32,4,1,0.163324
1,32,7,1,28,4,2,1,0.154386
1,8,1,7,2,28,16,1,0.163519
1,4,7,8,4,7,8,1,0.154137
1,4,14,1,8,2,56,1,0.162871
1,28,2,4,16,7,2,1,0.153914
1,14,4,4,14,2,8,1,0.154137
1,14,16,1,32,7,1,1,0.15399
1,1,2,28,128,7,1,1,0.162589
1,1,8,7,1,64,14,1,0.162729
1,4,98,2,32,1,2,1,0.158763
1,4,2,7,16,14,4,1,0.162919
1,4,7,4,2,112,2,1,0.162923
1,2,4,98,4,8,2,1,0.158484
1,14,1,8,14,1,32,1,0.161324
1,7,2,28,1,4,32,1,0.154443
1,1,1,784,2,16,2,1,0.15908
1,56,2,2,4,28,2,1,0.154721
1,28,28,1,1,4,16,1,0.957036
1,8,2,7,14,2,16,1,0.161828
1,4,2,28,1,14,16,1,0.154489
1,2,56,2,14,4,4,1,0.154256
1,7,8,2,2,224,1,1,0.162115
1,1,98,2,4,64,1,1,0.153586
1,8,1,14,112,4,1,1,0.161268
1,49,2,2,1,32,8,1,0.153643
1,8,14,2,16,2,7,1,0.154323
1,2,8,98,2,8,2,1,0.203852
1,4,1,28,8,56,1,1,0.160748
1,98,1,4,2,16,4,1,0.154243
1,4,1,14,1,56,16,1,0.162887
1,112,1,1,28,8,2,1,0.161252
1,2,56,1,14,2,16,1,0.16046
1,1,224,1,2,28,4,1,0.154273
1,2,14,28,4,8,2,1,0.158259
1,32,7,1,112,1,2,1,0.154124
1,4,1,28,1,112,4,1,0.160711
1,2,14,4,1,16,28,1,0.160829
1,1,1,56,56,1,16,1,0.163014
1,14,28,2,4,1,16,1,0.158926
1,1,224,1,1,8,28,1,0.153974
1,7,8,2,1,16,28,1,0.162297
1,14,1,7,128,1,4,1,0.15374
1,7,16,7,1,1,64,1,0.159434
1,98,2,8,2,4,4,1,0.204963
1,4,4,49,2,4,8,1,0.159008
1,32,7,7,8,4,1,1,0.204584
1,28,1,8,1,8,28,1,0.15389
1,14,1,28,32,2,2,1,0.153924
1,4,7,56,2,8,2,1,0.204557
1,4,7,4,1,8,56,1,0.162358
0,8,49,1,1,4,32,1,1.152002
1,1,7,14,32,8,2,1,0.153666
1,4,14,2,1,112,4,1,0.161979
1,4,2,7,56,8,2,1,0.162872
1,1,56,1,448,1,2,1,0.161516
1,7,4,4,7,32,2,1,0.161926
1,56,7,4,1,4,8,1,0.204956
1,4,28,1,1,32,14,1,0.416799
1,14,7,2,64,1,4,1,0.15303
1,56,2,1,4,2,56,1,0.162011
1,1,8,98,4,1,16,1,0.158531
1,1,14,4,1,896,1,1,0.162889
1,2,4,7,4,7,32,1,0.162589
1,14,2,8,8,4,7,1,0.153757
1,28,14,2,2,16,2,1,0.159039
1,7,28,4,1,32,2,1,0.158873
1,112,2,7,4,4,2,1,0.204981
1,7,8,2,1,14,32,1,0.161981
1,7,1,8,28,1,32,1,0.163011
1,7,7,32,2,1,16,1,0.205123
1,8,14,1,4,7,16,1,0.161302
1,28,2,1,28,4,8,1,0.163035
1,1,8,7,8,14,8,1,0.160753
1,28,1,4,8,2,28,1,0.162752
1,1,56,28,8,4,1,1,0.204299
1,4,28,2,14,8,2,1,0.154062
1,32,49,1,1,1,32,1,0.204402
1,32,1,7,8,1,28,1,0.154151
1,8,49,1,1,16,8,1,0.740592
1,7,2,8,2,7,32,1,0.163611
1,1,28,2,1,32,28,1,0.163008
1,2,7,8,64,7,1,1,0.163528
1,14,4,2,2,8,28,1,0.163484
0,14,1,112,16,2,1,1,0.647452
1,14,1,16,1,56,4,1,0.154001
1,1,7,224,4,8,1,1,0.20422
1,4,7,4,14,1,32,1,0.161227
1,1,1,56,4,4,56,1,0.162946
1,1,98,8,2,32,1,1,0.157474
1,4,1,28,1,7,64,1,0.163111
1,8,98,2,8,1,4,1,0.204978
1,2,2,14,56,8,2,1,0.163329
1,392,2,2,1,4,8,1,0.205017
1,16,1,7,16,14,2,1,0.162155
1,14,2,4,2,16,14,1,0.161946
1,1,16,7,2,8,28,1,0.161995
1,7,14,8,2,8,4,1,0.158832
1,16,7,2,4,7,8,1,0.154564
1,7,16,1,7,32,2,1,0.162454
1,4,28,14,4,2,4,1,0.205132
1,14,1,16,8,28,1,1,0.154178
1,7,4,7,1,256,1,1,0.153347
1,32,7,1,14,1,16,1,0.154337
1,28,14,1,32,4,1,1,0.154156
1,1,2,28,4,28,8,1,0.162884
1,16,1,7,28,8,2,1,0.161937
1,28,2,4,14,16,1,1,0.154916
1,2,4,14,448,1,1,1,0.161302
1,2,4,28,1,32,7,1,0.153742
1,2,1,98,64,2,2,1,0.153429
0,2,1,49,64,1,8,1,1.184339
0,196,2,1,8,4,4,1,1.17344
1,2,196,2,16,4,1,1,0.159541
1,14,1,8,2,56,4,1,0.161034
1,1,1,196,1,256,1,1,0.153377
1,7,8,1,16,4,14,1,0.163387
1,8,1,98,4,4,4,1,0.159396
1,1,56,14,32,1,2,1,0.159076
1,1,1,224,7,1,32,1,0.154392
1,392,4,1,1,1,32,1,0.205268
1,196,4,2,4,4,2,1,0.204592
1,8,1,14,4,112,1,1,0.163004
1,2,56,2,4,1,56,1,0.154277
1,2,112,1,4,14,4,1,0.154116
1,7,14,8,1,16,4,1,0.158178
1,49,8,2,2,4,8,1,0.158021
1,4,14,28,32,1,1,1,0.204559
1,49,1,32,2,16,1,1,0.204141
1,7,14,1,8,64,1,1,0.153468
1,7,7,1,32,2,16,1,0.152964
1,98,2,1,4,4,16,1,0.153362
0,4,7,2,64,7,2,1,1.161971
1,1,8,49,2,8,8,1,0.15418
0,14,1,56,16,2,2,1,0.986157
1,7,16,1,7,2,32,1,0.160962
1,2,2,14,16,4,14,1,0.163126
1,1,28,14,2,16,4,1,0.154192
1,1,14,8,1,14,32,1,0.163557
1,1,1568,1,1,8,4,1,0.204369
1,1,392,2,16,4,1,1,0.159317
1,2,4,98,1,32,2,1,0.157565
1,224,1,1,1,112,2,1,0.154128
1,1,49,1,2,256,2,1,0.153356
1,7,2,16,112,2,1,1,0.154462
1,4,28,14,16,1,2,1,0.204828
1,28,1,8,4,28,2,1,0.154463
1,16,7,7,4,1,16,1,0.159414
1,1,98,1,64,8,1,1,0.153689
1,4,49,4,1,2,32,1,0.158938
1,2,7,4,1,32,28,1,0.16262
1,1,2,56,14,8,4,1,0.162044
1,2,4,28,7,16,2,1,0.154078
1,1,16,7,32,7,2,1,0.161321
1,49,2,4,128,1,1,1,0.153362
1,8,7,14,2,4,8,1,0.158697
1,4,7,2,7,16,8,1,0.163261
1,1,1,98,2,4,64,1,0.153481
1,14,2,8,2,56,2,1,0.154389
1,28,1,14,4,32,1,1,0.153643
1,4,56,7,4,2,4,1,0.204673
1,2,2,28,1,14,32,1,0.161822
1,1,112,7,1,2,32,1,0.159191
1,7,8,2,1,56,8,1,0.161503
1,1,7,14,32,4,4,1,0.153368
1,1,28,7,8,2,16,1,0.153542
1,4,49,4,4,2,8,1,0.159415
1,112,2,1,28,8,1,1,0.154276
1,2,49,1,4,16,8,1,0.153529
1,7,1,32,8,14,2,1,0.15469
1,14,7,2,1,16,16,1,0.15379
1,7,28,2,16,4,2,1,0.154097
1,2,7,16,4,56,1,1,0.153984
1,7,8,7,4,2,16,1,0.1544
1,49,4,1,32,2,4,1,0.1538
1,7,8,4,2,2,56,1,0.154211
0,28,28,1,2,2,16,1,0.968953
1,7,4,8,14,8,2,1,0.154155
1,1,28,2,112,2,4,1,0.163517
1,2,1,56,4,56,2,1,0.161767
1,2,1,56,14,8,4,1,0.163393
1,4,4,14,28,4,2,1,0.154434
1,1,49,1,16,1,64,1,0.15335
1,2,7,4,64,2,7,1,0.162814
1,14,1,7,4,2,64,1,0.153439
1,2,14,2,1,896,1,1,0.163441
0,7,7,16,2,4,8,1,0.982767
1,2,1,112,4,28,2,1,0.154369
1,2,4,98,1,4,16,1,0.158456
1,1,49,1,32,8,4,1,0.15342
0,7,16,1,1,28,16,1,1.128358
1,1,1,224,2,14,8,1,0.154118
1,14,4,1,4,16,14,1,0.162844
0,8,98,1,1,4,16,1,0.947252
0,7,7,8,16,4,2,1,1.19426
1,7,7,2,2,8,32,1,0.153487
1,7,4,4,2,4,56,1,0.162097
1,14,2,7,16,1,16,1,0.153628
1,1,1,49,16,64,1,1,0.153322
0,224,7,1,4,4,2,1,0.661577
1,28,1,8,28,2,4,1,0.154028
0,14,2,8,2,8,14,1,1.187453
0,2,49,2,16,1,16,1,1.178252
0,2,49,16,2,8,2,1,0.666559
1,4,7,2,28,16,2,1,0.162801
0,56,4,1,1,4,56,1,1.170463
0,1,56,1,32,1,28,1,1.108876
1,28,2,4,14,4,4,1,0.154156
0,14,4,4,4,4,14,1,1.200516
0,1,16,7,1,16,28,1,1.127879
1,1,2,28,64,7,2,1,0.162805
0,14,16,7,1,1,32,1,0.643269
0,2,8,7,2,7,32,1,1.181819
1,7,1,8,56,4,4,1,0.162797
0,1,2,392,2,16,2,1,0.966551
1,8,49,1,32,1,4,1,0.153776
1,4,28,2,1,32,7,1,0.154193
0,4,28,2,7,16,2,1,1.187424
0,4,196,2,16,2,1,1,0.658993
1,28,4,2,2,112,1,1,0.154231
0,8,98,1,4,1,16,1,0.950316
1,7,224,1,1,2,16,1,0.570747
1,4,1,28,7,1,64,1,0.161377
0,7,4,28,4,1,16,1,0.97403
1,8,2,49,64,1,1,1,0.158896
1,4,7,7,1,16,16,1,0.153377
0,1,4,28,32,7,2,1,1.13729
1,1,14,16,1,112,2,1,0.154222
1,1,1,112,1,7,64,1,0.162266
0,7,8,1,112,1,8,1,1.139644
0,1,98,1,1,512,1,1,1.119908
1,1,392,1,2,64,1,1,0.153987
1,8,7,28,1,32,1,1,0.204238
1,14,1,56,32,1,2,1,0.15872
1,8,1,98,2,2,16,1,0.158211
0,4,1,56,14,1,16,1,1.179864
0,1,1,49,2,64,8,1,1.187572
1,14,2,2,28,8,4,1,0.162929
1,56,1,4,7,2,16,1,0.154338
0,2,7,16,16,7,2,1,1.199907
1,2,2,56,8,28,1,1,0.153955
1,2,784,1,2,1,16,1,0.204839
1,1,98,8,1,8,8,1,0.159186
0,28,4,1,4,112,1,1,1.130229
1,4,49,1,1,32,8,1,0.415098
1,4,196,2,8,4,1,1,0.20351
1,2,49,1,2,32,8,1,0.153493
1,14,4,1,64,2,7,1,0.162778
1,4,2,49,8,8,2,1,0.154223
0,1,224,1,2,4,28,1,1.135762
1,1,56,28,32,1,1,1,0.204665
0,2,7,4,28,2,16,1,1.162606
0,4,14,28,16,2,1,1,0.6536
1,7,2,56,32,1,2,1,0.157719
0,8,4,49,8,1,4,1,0.662972
1,1,56,1,8,4,28,1,0.16299
1,8,196,1,8,1,4,1,0.2045
1,2,14,28,8,1,8,1,0.158778
1,1,8,49,32,4,1,1,0.1537
1,14,2,8,14,4,4,1,0.154025
1,8,14,2,2,16,7,1,0.154464
0,1,2,28,112,1,8,1,1.126775
0,14,4,1,28,4,8,1,1.138333
1,16,7,2,4,8,7,1,0.153866
1,8,7,28,2,1,16,1,0.204321
1,49,4,2,4,8,4,1,0.15412
1,8,7,14,1,16,4,1,0.159176
1,14,4,4,7,2,16,1,0.154078
1,32,1,7,8,28,1,1,0.154002
1,1,98,4,1,128,1,1,0.154141
1,1,14,8,14,1,32,1,0.161758
1,1,8,196,16,1,2,1,0.205585
1,1,1,784,1,16,4,1,0.159534
1,2,7,14,4,1,64,1,0.153206
1,7,2,56,16,4,1,1,0.158703
1,4,28,2,28,8,1,1,0.154156
1,1,14,56,1,8,8,1,0.159717
0,2,28,1,448,1,2,1,1.126028
0,14,2,56,8,4,1,1,0.663201
1,56,2,2,56,1,4,1,0.153874
1,98,1,1,1,64,8,1,0.153576
1,2,1,28,2,16,28,1,0.163259
1,1,1,112,7,8,8,1,0.163427
1,1,16,49,32,2,1,1,0.15914
0,1,196,1,32,8,1,1,1.157109
1,1,7,14,2,8,32,1,0.153494
1,8,14,1,7,8,8,1,0.163119
1,1,112,1,7,1,64,1,0.162168
1,56,1,7,1,128,1,1,0.154066
0,2,14,8,112,2,1,1,1.177443
1,14,4,1,56,16,1,1,0.163099
1,1,7,8,2,7,64,1,0.163127
1,4,28,1,32,7,2,1,0.162074
1,196,1,4,16,2,2,1,0.15939
1,28,2,7,2,1,64,1,0.153962
1,28,8,7,4,8,1,1,0.205564
1,28,7,4,2,2,16,1,0.158853
1,7,4,4,4,112,1,1,0.163354
1,1,56,1,112,8,1,1,0.163016
1,392,2,2,16,2,1,1,0.204474
1,14,4,2,7,4,16,1,0.163004
1,1,7,8,1,32,28,1,0.163168
1,2,2,49,8,1,32,1,0.153291
1,1,28,56,4,2,4,1,0.205643
1,2,49,8,2,8,4,1,0.157779
1,196,1,1,1,256,1,1,0.153475
1,98,1,16,1,2,16,1,0.205027
1,8,49,2,2,8,4,1,0.158199
1,1,4,49,32,4,2,1,0.153371
1,14,4,28,1,2,16,1,0.204973
1,8,4,7,14,1,16,1,0.154314
1,1,14,56,16,2,2,1,0.15883
1,112,7,2,2,1,16,1,0.204149
1,1,14,112,2,8,2,1,0.204686
1,16,1,14,4,56,1,1,0.154303
1,7,8,14,32,2,1,1,0.158651
1,8,2,14,4,1,56,1,0.153985
1,28,2,2,1,56,8,1,0.161985
1,16,2,7,1,56,4,1,0.154142
1,7,2,4,56,16,1,1,0.162889
1,196,4,2,8,2,2,1,0.204811
1,2,2,14,56,2,8,1,0.162544
0,49,4,4,4,2,8,1,0.97933
1,1,1,49,32,4,8,1,0.153043
1,1,49,16,16,2,2,1,0.158414
1,1,2,56,64,7,1,1,0.162939
1,1,16,7,7,8,8,1,0.162822
1,1,8,7,28,8,4,1,0.162929
1,8,2,7,8,28,2,1,0.163512
0,2,14,2,2,56,8,1,1.169956
1,14,7,4,16,1,8,1,0.15419
1,28,4,1,2,4,56,1,0.161486
1,49,1,16,4,1,16,1,0.158255
1,1,2,784,1,8,4,1,0.204694
1,2,7,4,64,14,1,1,0.163449
1,2,7,4,56,2,8,1,0.163172
0,2,2,14,28,8,4,1,1.148851
1,4,1,14,112,8,1,1,0.160654
1,4,7,56,16,1,2,1,0.204518
1,4,2,28,14,4,4,1,0.154051
1,4,196,2,2,4,4,1,0.204285
1,28,2,2,112,4,1,1,0.163262
