Kernel,gx,gy,gz,bx,by,gpuId,ipc
1,12,1,16,6,2,16,1,0.153835
1,1,16,6,96,1,4,1,0.156574
1,2,32,3,16,12,1,1,0.155058
1,18,1,2,32,8,4,1,0.156701
1,8,8,6,24,4,1,1,0.145107
1,6,8,12,1,16,4,1,0.155513
0,2,3,64,8,12,1,1,0.965877
1,1,2,72,256,1,1,1,0.158511
1,1,4,32,36,4,2,1,0.157645
1,1,72,16,1,4,8,1,0.202203
1,1,16,12,16,4,3,1,0.154775
1,12,3,4,8,4,8,1,0.159903
0,4,3,48,64,1,1,1,0.866774
0,3,8,4,4,48,2,1,1.030547
0,32,4,1,3,6,16,1,1.007364
0,36,1,4,64,1,4,1,1.01484
1,48,1,1,64,1,12,1,0.143116
1,16,9,2,8,8,2,1,0.159222
1,32,2,1,4,24,6,1,0.147386
0,24,2,12,4,4,4,1,0.886649
1,2,32,2,8,4,9,1,0.157434
1,32,3,2,16,6,2,1,0.154995
1,1,6,64,1,2,48,1,0.144299
1,36,2,1,8,16,4,1,0.156318
1,36,4,2,64,2,1,1,0.161199
1,8,1,24,48,4,1,1,0.155151
0,4,12,2,1,384,1,1,0.99671
1,8,8,18,2,2,8,1,0.208179
1,8,4,2,2,48,6,1,0.146891
1,4,4,3,128,1,6,1,0.14619
1,1,18,2,1,16,64,1,0.155822
0,4,2,48,3,1,32,1,0.96847
1,1,8,16,4,24,3,1,0.1579
1,8,1,16,96,1,3,1,0.157085
1,1,32,3,4,48,2,1,0.155485
1,6,48,2,4,8,2,1,0.154699
1,4,18,4,32,1,4,1,0.159939
1,2,3,8,32,6,4,1,0.145277
0,1,9,16,2,32,4,1,1.013183
1,48,2,4,4,4,6,1,0.145542
1,1,16,4,16,6,6,1,0.147047
1,6,4,16,12,1,8,1,0.144636
1,384,1,3,2,1,16,1,0.205243
0,3,2,32,8,2,12,1,1.019792
1,12,4,4,1,16,12,1,0.155524
1,24,6,2,2,8,8,1,0.158802
0,6,8,4,8,8,3,1,1.0187
0,1,384,3,1,32,1,1,0.594579
1,64,6,1,24,1,4,1,0.144767
0,1,192,1,8,4,6,1,0.956357
1,3,16,3,64,4,1,1,0.156986
1,9,2,32,2,8,4,1,0.154573
1,8,9,8,1,16,4,1,0.155176
1,6,32,3,8,8,1,1,0.155663
1,1,48,3,64,4,1,1,0.157319
0,12,1,12,2,128,1,1,1.005901
0,4,9,2,4,8,16,1,1.033467
1,64,1,1,3,6,32,1,0.147648
1,8,12,1,128,3,1,1,0.155315
1,16,12,1,16,3,4,1,0.156895
1,1,96,3,16,8,1,1,0.159647
0,2,16,2,36,2,8,1,1.01147
0,6,48,4,1,4,8,1,0.60323
0,3,1,16,6,4,32,1,0.986453
0,1,48,3,1,64,4,1,1.008174
1,8,1,12,64,1,6,1,0.154558
1,4,96,1,24,2,2,1,0.145288
1,8,4,3,24,16,1,1,0.154694
1,2,96,2,8,12,1,1,0.145126
1,3,6,8,8,4,8,1,0.156645
1,16,8,3,1,6,16,1,0.144959
1,8,6,4,4,2,24,1,0.15541
1,2,48,2,8,1,24,1,0.153613
1,6,48,1,2,8,8,1,0.159758
0,4,24,2,2,48,2,1,1.020248
1,4,8,4,2,24,6,1,0.157513
1,1,6,32,1,16,12,1,0.15405
0,6,3,64,4,4,2,1,0.624661
1,24,16,1,1,24,4,1,0.39179
1,3,192,1,1,1,64,1,0.15478
1,2,96,2,12,2,4,1,0.145434
1,16,4,6,4,24,1,1,0.145714
0,3,32,4,4,2,12,1,0.976707
1,12,3,1,256,2,2,1,0.15671
0,8,9,2,8,16,2,1,1.032677
1,2,4,8,16,2,18,1,0.146794
0,2,6,4,24,16,2,1,0.977929
1,1,192,2,1,12,8,1,0.145708
1,18,2,2,64,2,4,1,0.156572
1,8,24,1,48,2,2,1,0.154046
0,3,8,12,32,4,1,1,1.022271
0,3,6,64,4,8,1,1,0.615303
1,2,16,4,8,4,9,1,0.156989
1,2,3,96,4,1,16,1,0.154005
1,12,4,2,32,12,1,1,0.155643
1,24,4,2,48,4,1,1,0.153237
0,2,12,24,16,2,2,1,0.886211
1,2,4,16,18,4,4,1,0.156867
1,3,32,2,1,24,8,1,0.153651
0,9,1,128,8,2,2,1,0.62575
0,16,2,2,1,72,8,1,0.962544
0,2,6,24,4,32,1,1,1.014123
0,6,4,12,4,8,4,1,1.029801
0,16,3,2,16,4,6,1,1.027914
0,8,2,12,32,6,1,1,1.019508
1,2,16,2,24,6,4,1,0.146786
1,6,1,8,8,12,8,1,0.145796
1,8,4,3,6,2,32,1,0.155038
1,12,16,1,1,32,6,1,0.412271
1,4,48,1,2,12,8,1,0.153543
0,64,1,2,4,18,4,1,1.040809
1,1,24,24,1,64,1,1,0.154862
1,8,8,2,48,6,1,1,0.157152
1,6,4,4,32,12,1,1,0.154873
1,4,72,2,1,1,64,1,0.155093
1,1,8,8,96,3,2,1,0.148176
0,2,2,16,8,6,12,1,0.996876
1,3,2,16,64,6,1,1,0.154717
0,12,8,4,8,2,6,1,0.980153
0,12,8,12,2,1,16,1,0.617228
1,2,16,2,64,1,9,1,0.148049
1,9,32,2,8,2,4,1,0.154614
0,8,8,2,6,8,6,1,1.034512
1,1,16,12,64,3,1,1,0.153093
1,48,1,2,16,2,12,1,0.156376
1,16,3,24,1,1,32,1,0.207069
1,1,32,2,24,4,6,1,0.148006
1,32,3,4,4,4,6,1,0.144861
1,32,6,1,12,16,1,1,0.15385
1,16,4,2,1,96,3,1,0.155997
1,24,1,24,4,16,1,1,0.154926
0,8,72,2,1,8,4,1,0.603974
1,12,1,32,1,4,24,1,0.145112
1,8,3,2,96,2,4,1,0.144365
1,16,1,6,16,2,12,1,0.155878
1,2,6,4,24,2,16,1,0.145655
1,1,4,12,6,2,64,1,0.145085
1,192,1,2,4,2,12,1,0.143847
0,8,48,1,1,6,16,1,0.939025
0,48,1,3,64,2,2,1,1.053229
1,8,9,1,2,32,8,1,0.157252
1,6,32,2,2,3,16,1,0.144888
1,3,8,4,16,4,6,1,0.156669
1,3,64,2,8,3,4,1,0.145222
1,4,1,12,256,3,1,1,0.1447
1,18,1,16,2,8,8,1,0.1599
1,6,32,1,1,32,6,1,0.414836
1,1,4,16,1,32,18,1,0.150386
1,3,6,4,16,32,1,1,0.155614
1,1,16,9,128,1,2,1,0.157668
1,2,4,12,48,2,4,1,0.155121
1,1,16,4,1,288,2,1,0.151144
1,3,1,12,32,4,8,1,0.155711
1,3,1,16,1,12,64,1,0.145056
1,64,2,1,1,288,1,1,0.156403
1,288,4,1,2,2,8,1,0.202811
1,2,8,6,6,2,32,1,0.155676
1,6,16,2,24,1,8,1,0.153265
1,2,2,32,4,8,9,1,0.157593
1,1,1,36,2,64,8,1,0.156913
1,2,72,1,128,1,2,1,0.157812
1,8,12,2,1,192,1,1,0.153749
1,8,2,24,16,2,3,1,0.145231
1,1,3,48,1,16,16,1,0.157749
1,2,6,4,12,4,16,1,0.142991
1,4,2,8,32,6,3,1,0.146766
1,24,2,2,6,1,64,1,0.15472
1,2,12,6,128,1,2,1,0.159246
1,8,12,2,2,12,8,1,0.153544
1,18,1,16,32,2,2,1,0.159795
1,3,1,32,4,4,24,1,0.156257
1,1,36,1,16,32,2,1,0.155931
0,64,3,2,8,12,1,1,0.969723
1,8,2,12,3,4,16,1,0.156
1,2,8,18,4,8,4,1,0.159641
1,1,128,3,32,1,3,1,0.145322
1,2,16,6,1,48,4,1,0.156825
1,6,8,8,1,16,6,1,0.144799
1,3,16,2,1,192,2,1,0.156186
1,48,1,3,4,8,8,1,0.158361
1,2,16,2,18,4,8,1,0.147024
1,24,12,4,2,4,4,1,0.20204
1,3,4,8,48,1,8,1,0.156518
0,8,4,18,4,2,8,1,0.879135
0,1,18,32,8,4,2,1,0.864455
0,6,16,3,4,1,32,1,1.022339
1,8,4,6,32,1,6,1,0.155328
1,9,1,4,1,128,8,1,0.156419
1,24,12,2,1,16,4,1,0.154686
1,1,16,18,4,8,4,1,0.159644
1,3,64,1,1,32,6,1,0.413101
1,96,1,1,12,1,32,1,0.154749
1,12,2,4,16,24,1,1,0.154991
1,2,4,6,32,8,3,1,0.145374
1,2,18,16,16,4,1,1,0.155617
1,2,12,2,4,4,48,1,0.144412
1,3,12,1,32,32,1,1,0.156556
1,16,6,2,4,2,24,1,0.153437
0,1,32,4,6,3,16,1,1.009073
1,4,6,2,48,8,2,1,0.145417
0,1,2,36,16,32,1,1,1.010624
1,1,1,128,1,72,4,1,0.15745
1,6,64,1,2,1,48,1,0.144235
1,8,12,4,48,1,2,1,0.144764
1,3,4,96,1,1,32,1,0.204539
1,32,2,18,2,8,2,1,0.204898
1,64,2,3,2,8,6,1,0.145132
1,2,8,4,1,72,8,1,0.146747
1,1,192,1,32,2,3,1,0.154863
1,24,12,1,8,1,16,1,0.159482
0,1,24,2,32,2,12,1,0.964586
1,4,4,3,6,2,64,1,0.144514
1,1,48,3,2,32,4,1,0.157923
1,16,6,2,6,8,4,1,0.15502
0,1,4,24,96,2,2,1,1.006789
1,2,1,64,1,288,1,1,0.156745
1,2,24,4,1,6,32,1,0.154382
1,1,9,4,8,8,16,1,0.155723
0,16,12,1,1,192,1,1,0.957043
1,64,1,18,8,1,4,1,0.20518
1,3,1,12,32,1,32,1,0.1563
1,12,16,2,12,8,1,1,0.145628
1,3,2,6,16,1,64,1,0.156273
1,16,1,4,36,8,2,1,0.146872
1,3,2,12,2,128,2,1,0.155415
1,2,16,6,1,6,32,1,0.157391
1,1,16,4,1,48,12,1,0.147356
1,36,2,8,2,2,16,1,0.154305
1,6,1,32,12,4,4,1,0.154771
1,1,288,1,128,1,1,1,0.160053
1,2,3,8,96,8,1,1,0.144922
1,36,1,2,8,4,16,1,0.156358
1,48,2,4,3,4,8,1,0.145282
1,4,16,2,16,3,6,1,0.157677
1,32,3,4,2,3,16,1,0.144648
1,1,2,64,2,6,24,1,0.15702
1,8,8,18,1,16,2,1,0.202427
1,12,4,2,96,1,4,1,0.154767
1,2,3,8,4,24,8,1,0.14574
1,2,8,8,18,16,1,1,0.157835
1,8,12,4,1,32,3,1,0.144676
1,48,3,1,4,1,64,1,0.156988
1,2,2,24,8,8,6,1,0.154746
1,128,1,3,1,8,12,1,0.144373
1,8,1,16,1,6,48,1,0.155934
1,24,1,4,6,1,64,1,0.156699
1,1,12,32,1,6,16,1,0.144627
1,1,16,8,18,4,4,1,0.158466
1,48,4,2,6,2,8,1,0.144539
1,2,8,8,8,3,12,1,0.157526
1,36,1,8,8,8,2,1,0.159523
1,3,12,8,4,16,2,1,0.159363
1,32,1,6,3,4,16,1,0.153292
1,16,2,2,192,3,1,1,0.146821
1,96,1,4,3,1,32,1,0.143274
1,2,1,192,6,1,16,1,0.145213
1,1,72,2,1,128,2,1,0.156744
1,6,2,4,96,2,4,1,0.145032
1,1,32,6,2,6,16,1,0.154313
1,24,3,16,2,8,2,1,0.205703
1,4,8,6,1,32,6,1,0.156745
1,8,4,4,2,3,48,1,0.158086
1,2,6,8,12,16,2,1,0.154632
1,1,12,16,32,6,1,1,0.154274
1,3,1,16,64,2,6,1,0.14588
1,288,2,1,32,2,1,1,0.154119
1,96,2,6,8,2,2,1,0.207465
1,8,9,8,32,1,2,1,0.155626
1,48,1,12,1,2,32,1,0.153536
1,16,1,24,1,8,12,1,0.145361
1,36,1,2,1,8,64,1,0.156481
1,8,12,6,8,1,8,1,0.155931
1,96,1,1,32,6,2,1,0.15487
1,192,2,3,2,2,8,1,0.203295
1,1,48,2,4,8,12,1,0.154559
1,12,1,24,2,16,4,1,0.158833
1,72,4,1,64,1,2,1,0.158346
1,1,1,36,4,4,64,1,0.156373
1,2,4,24,6,16,2,1,0.155767
1,9,4,8,4,1,32,1,0.159151
1,3,8,8,2,32,3,1,0.156186
1,6,6,2,128,2,2,1,0.155233
1,4,1,32,8,4,9,1,0.156633
0,8,1,6,6,4,32,1,0.987289
1,8,36,4,1,1,32,1,0.20535
0,8,6,12,1,8,8,1,0.842377
1,32,12,1,16,2,3,1,0.144599
1,384,1,1,4,1,24,1,0.1453
1,8,8,1,4,48,3,1,0.146972
1,1,6,8,12,8,8,1,0.145591
1,1,8,8,12,3,16,1,0.150416
1,1,16,6,24,2,8,1,0.155254
1,192,1,1,2,96,1,1,0.153989
1,1,4,48,32,2,3,1,0.154687
0,48,2,1,192,2,1,1,0.995622
0,2,8,12,1,16,12,1,0.981701
1,64,6,1,2,4,12,1,0.144924
1,16,2,4,8,3,12,1,0.15701
1,72,8,2,2,2,8,1,0.207865
1,4,2,72,1,64,1,1,0.155159
1,1,36,2,2,8,32,1,0.157154
1,16,3,6,8,1,16,1,0.159208
1,32,1,12,3,16,2,1,0.145338
1,16,1,3,6,32,4,1,0.144433
1,3,3,8,2,8,32,1,0.156132
1,2,144,2,8,1,8,1,0.154518
1,4,1,32,3,6,16,1,0.157708
0,2,32,1,12,24,2,1,0.977946
0,1,32,2,4,18,8,1,0.983978
1,3,384,1,1,32,1,1,0.206671
1,1,16,12,48,4,1,1,0.153584
1,16,6,3,4,4,8,1,0.16041
0,3,16,6,1,8,16,1,0.989727
0,2,24,2,1,384,1,1,0.997792
1,2,24,2,32,6,2,1,0.154784
1,12,1,16,16,12,1,1,0.154996
1,1,1,48,24,4,8,1,0.14458
1,4,16,1,32,18,1,1,0.148212
1,64,2,1,72,2,2,1,0.157079
1,3,2,32,2,12,8,1,0.155007
1,24,2,1,8,96,1,1,0.144531
1,1,24,24,1,2,32,1,0.156375
1,24,2,4,48,2,2,1,0.153729
1,6,12,16,4,8,1,1,0.204381
0,64,3,1,6,4,8,1,1.000942
1,4,1,16,2,36,8,1,0.14752
1,16,12,1,2,24,4,1,0.155011
1,16,1,8,6,2,24,1,0.1561
0,4,16,3,2,32,3,1,1.030208
1,16,12,2,1,4,24,1,0.145187
1,128,9,1,8,2,2,1,0.204893
1,6,1,32,6,4,8,1,0.154015
1,3,32,4,48,1,2,1,0.145251
1,2,8,8,3,2,48,1,0.157724
1,6,192,1,1,16,2,1,0.55673
1,2,24,6,1,64,2,1,0.160252
1,1,1,128,16,2,9,1,0.15661
0,36,2,8,2,4,8,1,0.879729
0,3,8,2,4,12,16,1,0.98097
1,16,1,3,6,4,32,1,0.146592
1,24,2,2,16,1,24,1,0.156849
1,1,16,24,3,16,2,1,0.144808
0,2,1,64,18,1,16,1,1.010341
1,2,72,1,64,4,1,1,0.157228
1,3,4,96,2,16,1,1,0.206154
0,1,48,6,2,16,4,1,1.016222
1,2,48,3,1,16,8,1,0.160285
1,1,24,2,96,8,1,1,0.145024
1,3,1,12,256,1,4,1,0.156636
1,2,8,12,2,8,12,1,0.157727
1,1,4,96,2,24,2,1,0.144189
0,1,1,96,12,2,16,1,0.998305
1,1,1,128,4,8,9,1,0.157933
1,2,6,3,4,8,32,1,0.157211
0,4,12,6,128,1,1,1,1.009913
1,1,2,64,2,9,16,1,0.156026
1,6,2,4,128,6,1,1,0.1453
1,8,2,3,2,48,8,1,0.144589
1,3,16,2,2,32,6,1,0.156502
1,1,12,6,512,1,1,1,0.156995
0,2,16,9,1,16,8,1,0.987274
0,1,18,2,2,128,4,1,0.996195
1,3,16,2,3,64,2,1,0.156219
0,8,8,1,2,8,36,1,0.984005
1,18,1,16,1,16,8,1,0.160351
0,1,32,4,1,8,36,1,1.000993
1,192,1,1,8,2,12,1,0.154125
0,2,64,1,24,4,3,1,1.010153
0,1,9,16,8,32,1,1,1.01287
0,8,18,4,8,2,4,1,0.881308
1,2,64,3,2,1,48,1,0.145239
0,2,48,1,16,2,12,1,1.00691
1,3,384,1,32,1,1,1,0.205809
1,64,3,2,4,4,6,1,0.144418
1,1,144,8,2,1,16,1,0.206264
1,32,6,1,16,6,2,1,0.153489
0,48,2,1,2,48,4,1,0.993924
1,12,1,8,4,6,16,1,0.154906
1,4,8,6,4,3,16,1,0.154041
1,8,8,1,1,576,1,1,0.14671
1,3,1,12,16,4,16,1,0.155539
1,1,24,6,16,8,2,1,0.156607
1,2,32,6,24,2,2,1,0.145
0,4,16,6,6,8,2,1,0.973111
0,8,2,6,16,1,24,1,1.019236
1,32,4,9,1,8,4,1,0.20534
1,1,6,8,1,12,64,1,0.145813
1,18,1,2,8,32,4,1,0.15618
1,144,1,1,1,4,64,1,0.158742
0,1,32,2,3,192,1,1,0.970595
0,144,2,1,8,2,8,1,1.001318
1,2,2,72,16,1,8,1,0.160486
0,24,1,6,16,1,16,1,1.015283
1,2,4,24,4,24,2,1,0.15358
1,1,6,12,4,16,8,1,0.156261
1,1,32,18,32,2,1,1,0.155166
1,2,2,48,1,16,12,1,0.15328
0,1,1,192,1,8,24,1,0.980923
1,18,4,16,2,2,8,1,0.205544
1,2,4,12,8,48,1,1,0.155838
0,1,144,1,32,4,2,1,0.965704
1,64,2,1,4,8,9,1,0.15649
1,1,384,3,2,8,2,1,0.204443
1,1,24,2,2,128,3,1,0.14562
1,3,8,8,2,96,1,1,0.153884
0,2,8,3,16,12,4,1,0.985218
1,3,32,12,32,1,1,1,0.203245
1,4,16,2,2,3,48,1,0.156286
1,6,8,1,8,12,8,1,0.14506
1,1,32,2,6,3,32,1,0.148121
1,16,3,3,4,4,16,1,0.157318
1,1,24,12,1,2,64,1,0.159123
1,8,4,2,12,48,1,1,0.147555
1,192,1,2,6,4,4,1,0.144989
1,1,96,1,3,16,8,1,0.155244
1,96,3,2,4,4,4,1,0.153924
1,6,6,16,2,4,8,1,0.154483
0,32,3,2,4,16,3,1,1.029007
0,48,1,1,64,1,12,1,0.926062
1,1,1,64,16,36,1,1,0.146974
1,1,32,4,9,1,32,1,0.156458
1,16,1,4,24,24,1,1,0.148113
1,4,6,16,4,6,4,1,0.144353
1,2,4,12,2,32,6,1,0.156668
1,32,6,2,1,4,24,1,0.144862
1,2,1,192,1,2,48,1,0.145708
1,3,16,24,4,1,8,1,0.205093
0,2,3,32,2,12,8,1,1.024575
1,12,16,3,16,2,2,1,0.154828
1,1,3,384,8,2,2,1,0.20291
1,12,4,6,2,2,32,1,0.160975
1,144,4,2,2,2,8,1,0.202531
1,64,2,3,8,6,2,1,0.144781
1,144,1,8,2,8,2,1,0.205634
1,9,32,2,16,1,4,1,0.154521
1,8,6,6,1,4,32,1,0.159403
1,16,1,8,72,1,4,1,0.158499
0,2,16,2,64,9,1,1,0.989535
1,3,8,12,32,4,1,1,0.159407
1,6,16,3,4,2,16,1,0.158393
1,4,12,4,3,2,32,1,0.155972
1,6,3,8,16,16,1,1,0.157767
0,4,2,6,192,4,1,1,0.961801
1,36,1,1,4,4,64,1,0.155689
1,4,72,1,1,64,2,1,0.180932
1,4,3,4,3,64,4,1,0.14575
1,8,18,2,8,8,2,1,0.159722
0,1,3,32,48,8,1,1,1.004629
1,96,1,2,8,4,6,1,0.155289
1,32,1,2,144,1,4,1,0.150249
1,1,32,12,6,16,1,1,0.144139
1,32,1,6,6,8,4,1,0.155528
1,2,6,8,3,64,2,1,0.156373
1,4,12,4,4,4,12,1,0.155353
1,2,1,96,16,12,1,1,0.15546
1,3,2,32,32,2,3,1,0.154742
1,4,4,24,1,3,32,1,0.145142
1,9,1,16,32,4,2,1,0.158619
1,1,6,12,8,1,64,1,0.155527
1,8,6,2,16,1,24,1,0.154547
1,8,72,1,4,1,16,1,0.154339
1,1,2,32,4,4,36,1,0.15028
1,8,1,6,32,12,2,1,0.145448
1,3,3,32,2,1,64,1,0.158865
1,6,4,2,384,2,1,1,0.143068
1,1,1,64,18,4,8,1,0.146895
1,1,16,6,32,6,2,1,0.156442
1,16,1,18,1,128,1,1,0.159767
1,2,192,1,16,2,3,1,0.144826
1,8,12,1,2,8,24,1,0.154642
1,6,4,4,48,2,4,1,0.155369
0,1,4,12,24,1,32,1,0.949041
1,8,9,2,8,8,4,1,0.157606
1,64,1,3,8,2,12,1,0.153277
1,2,8,6,32,6,2,1,0.155132
1,1,6,16,128,1,3,1,0.154529
1,16,3,12,2,4,8,1,0.155422
1,3,128,1,8,4,3,1,0.14535
1,36,2,1,64,8,1,1,0.155822
1,1,1,72,64,1,8,1,0.157387
1,1,2,24,1,128,6,1,0.145549
1,16,6,1,3,64,2,1,0.154931
1,96,1,3,8,1,16,1,0.159508
1,6,16,1,6,16,4,1,0.155929
1,4,48,2,12,2,4,1,0.145258
1,4,4,18,32,2,2,1,0.160343
0,12,2,6,16,16,1,1,1.031413
1,2,192,3,2,4,4,1,0.205953
1,1,64,9,1,32,2,1,0.153441
0,2,16,2,96,3,2,1,1.004249
1,1,12,32,2,1,48,1,0.144877
1,9,8,1,2,16,16,1,0.155908
1,48,8,1,1,6,16,1,0.874574
1,3,32,2,1,3,64,1,0.154418
1,6,3,2,1,1024,1,1,0.156718
1,1,72,4,1,8,16,1,0.159989
1,6,16,2,4,48,1,1,0.153779
1,2,12,4,6,32,2,1,0.155429
1,6,3,64,1,16,2,1,0.202632
1,4,12,4,6,8,4,1,0.154384
0,1,16,9,4,1,64,1,1.007003
1,1,3,384,2,1,16,1,0.205538
1,2,32,3,6,4,8,1,0.153461
1,1,64,3,12,2,8,1,0.156055
1,4,3,16,3,32,2,1,0.155593
1,24,2,2,64,3,2,1,0.156422
1,4,3,4,8,48,2,1,0.145554
1,1,64,3,8,4,6,1,0.155042
1,2,8,24,3,1,32,1,0.144699
1,1,72,8,4,16,1,1,0.154352
1,24,48,1,8,1,4,1,0.203456
1,1,18,16,1,16,8,1,0.159907
1,2,3,12,2,256,1,1,0.156714
1,24,4,12,16,1,2,1,0.205479
1,1,1,72,1,512,1,1,0.157061
1,8,6,3,8,32,1,1,0.158172
1,4,32,1,2,6,24,1,0.156096
1,6,8,4,2,96,1,1,0.15629
1,4,4,8,2,24,6,1,0.156477
1,12,32,1,1,6,16,1,0.875493
1,16,1,4,4,9,16,1,0.1467
1,8,2,12,8,4,6,1,0.154338
1,6,1,32,1,96,2,1,0.155717
1,24,6,8,1,2,16,1,0.202976
1,2,24,1,192,1,4,1,0.145413
1,6,12,1,1,64,8,1,0.418447
1,6,3,64,1,4,8,1,0.205636
0,2,16,4,2,4,36,1,1.039356
1,1,64,1,8,2,36,1,0.14673
1,1,4,16,8,24,3,1,0.150295
1,4,32,1,2,48,3,1,0.159473
1,32,3,2,2,8,12,1,0.154757
0,2,3,96,4,8,2,1,0.875044
1,2,9,4,8,1,64,1,0.157888
1,24,4,2,2,3,32,1,0.156994
1,2,6,16,192,1,1,1,0.156282
1,32,3,1,1,384,1,1,0.155037
1,64,6,1,2,2,24,1,0.144581
1,16,1,12,8,4,6,1,0.154966
1,3,4,8,24,16,1,1,0.155121
1,1,192,6,1,8,4,1,0.205928
1,8,16,1,1,18,16,1,0.739593
0,16,1,8,24,3,4,1,1.035834
1,3,64,6,4,8,1,1,0.205837
1,16,1,4,12,8,6,1,0.151515
1,6,4,8,2,6,16,1,0.153832
1,32,1,4,3,48,2,1,0.158135
1,4,3,48,1,4,16,1,0.154765
1,64,1,2,1,16,18,1,0.15789
1,12,3,1,8,8,16,1,0.156661
1,16,4,2,24,12,1,1,0.156258
1,4,36,8,1,8,4,1,0.205405
1,36,2,4,4,2,16,1,0.160379
0,6,6,8,4,32,1,1,1.022905
1,32,6,2,3,32,1,1,0.144558
0,8,1,36,16,4,2,1,1.036295
1,2,24,2,3,64,2,1,0.155105
1,16,2,2,48,1,12,1,0.147768
1,36,4,8,32,1,1,1,0.204224
1,2,6,16,6,2,16,1,0.15433
1,6,32,1,4,4,12,1,0.155197
1,3,96,1,4,16,2,1,0.160524
1,2,48,2,4,4,12,1,0.152901
1,1,64,3,48,2,2,1,0.154427
1,1,4,24,2,96,2,1,0.154845
1,2,2,32,48,3,2,1,0.157306
1,1,1,36,32,16,2,1,0.154896
1,4,48,2,2,16,3,1,0.1452
0,8,1,18,2,64,2,1,1.041145
1,8,4,6,8,12,2,1,0.154774
1,3,3,4,128,2,4,1,0.156302
1,4,4,3,6,32,4,1,0.145108
1,12,2,12,2,64,1,1,0.160469
1,8,2,24,3,2,16,1,0.144915
1,2,24,3,4,1,64,1,0.15753
1,6,2,96,2,16,1,1,0.205817
1,2,9,64,16,2,1,1,0.20245
1,9,1,64,16,2,2,1,0.154522
1,2,1,144,4,4,8,1,0.159598
1,32,2,2,18,16,1,1,0.157554
1,1,4,48,8,1,24,1,0.154304
1,8,18,1,2,64,2,1,0.158572
0,72,2,2,16,8,1,1,1.02045
1,1,12,16,6,4,8,1,0.155333
0,128,1,3,3,2,16,1,0.971919
1,4,16,18,1,16,2,1,0.202779
1,6,8,1,1,384,2,1,0.220007
1,12,2,12,2,32,2,1,0.15984
1,8,2,36,4,8,2,1,0.154184
1,2,24,6,1,16,8,1,0.159852
1,1,6,12,16,2,16,1,0.157189
1,12,1,4,24,2,16,1,0.145555
1,4,4,72,8,4,1,1,0.202118
1,12,48,2,4,4,2,1,0.206357
1,12,16,1,6,8,4,1,0.157446
1,64,6,3,4,4,2,1,0.205268
1,1,192,1,2,4,24,1,0.154252
1,72,1,2,1,4,64,1,0.157223
1,3,2,24,16,4,4,1,0.156973
1,1,12,4,16,6,8,1,0.145335
0,144,4,1,4,4,4,1,0.856385
1,2,16,3,2,12,16,1,0.155451
1,6,2,3,256,4,1,1,0.156744
1,2,1,96,2,8,12,1,0.155317
1,1,32,3,6,16,4,1,0.154885
1,6,16,3,32,2,2,1,0.158083
1,1,4,24,32,1,12,1,0.156748
1,2,1,64,24,2,6,1,0.155983
1,1,8,8,64,9,1,1,0.146849
1,1,8,6,12,32,2,1,0.145754
1,1,192,2,8,6,2,1,0.144863
0,72,4,1,8,4,4,1,1.013118
1,1,36,16,1,4,16,1,0.154043
1,1,48,3,8,32,1,1,0.159429
1,2,8,3,32,8,3,1,0.144214
0,2,12,2,6,32,4,1,0.975949
1,8,8,1,1,288,2,1,0.190517
1,4,9,1,32,16,2,1,0.155374
1,9,4,1,2,16,32,1,0.156151
1,16,3,1,2,6,64,1,0.144581
1,48,1,6,4,32,1,1,0.15877
1,32,6,1,12,8,2,1,0.154157
1,1,3,64,8,1,24,1,0.154799
1,48,4,1,6,2,16,1,0.155559
1,1,2,48,96,1,4,1,0.156355
1,2,16,4,72,4,1,1,0.157493
0,4,3,4,12,32,2,1,0.98039
1,6,4,4,6,2,32,1,0.155531
0,2,2,144,4,8,2,1,0.882225
1,4,1,32,6,8,6,1,0.157429
1,4,24,12,16,1,2,1,0.202904
1,1,12,32,1,48,2,1,0.144684
0,32,36,1,4,8,1,1,0.604135
0,4,16,1,18,16,2,1,0.973215
1,2,16,2,72,2,4,1,0.146691
1,1,9,8,8,4,16,1,0.155952
0,4,4,3,1,96,8,1,0.949291
1,1,24,48,4,1,8,1,0.204896
1,2,2,72,128,1,1,1,0.159228
1,32,2,2,3,6,16,1,0.15757
1,2,2,18,2,256,1,1,0.158203
0,9,1,8,256,1,2,1,1.007138
1,2,2,16,8,6,12,1,0.146787
1,1,18,8,16,2,8,1,0.157897
1,16,9,1,2,128,1,1,0.159031
1,4,12,8,3,32,1,1,0.144728
0,3,2,16,64,6,1,1,1.01911
0,1,96,2,8,3,8,1,1.004608
1,12,8,12,2,1,16,1,0.203877
1,8,9,4,8,2,8,1,0.159725
1,3,1,48,4,2,32,1,0.157313
0,4,1,32,3,6,16,1,1.044384
0,3,48,2,2,1,64,1,1.030154
1,4,48,1,2,6,16,1,0.153786
1,3,48,1,8,4,8,1,0.157974
1,1,4,144,2,32,1,1,0.154247
1,3,96,2,16,2,2,1,0.154018
0,3,1,192,2,8,4,1,0.888031
0,8,9,1,2,32,8,1,1.012789
1,8,12,2,2,4,24,1,0.154451
1,32,3,6,4,2,8,1,0.154891
1,64,1,9,2,8,4,1,0.154334
1,24,1,2,2,12,32,1,0.144983
1,6,16,2,1,32,6,1,0.15569
1,6,32,1,16,6,2,1,0.154073
