Kernel,gx,gy,gz,bx,by,gpuId,ipc
1,32,4,2,64,1,4,1,0.190101
1,4,512,1,8,1,4,1,0.256488
0,16,1,4,1,32,32,1,1.286192
1,2,32,1,256,1,4,1,0.189327
1,2,32,16,8,8,1,1,0.185354
1,1,128,2,4,4,16,1,0.189659
0,2,16,4,64,1,8,1,1.348666
1,2,1,32,8,2,64,1,0.188676
1,16,1,16,32,2,4,1,0.190438
1,16,4,1,64,4,4,1,0.188348
1,1,1,128,4,4,32,1,0.189606
1,64,1,8,16,2,4,1,0.189774
1,4,8,32,1,64,1,1,0.184736
1,2,8,32,1,8,16,1,0.189339
1,4,16,1,16,32,2,1,0.188964
1,16,2,8,16,8,2,1,0.188973
1,2,32,16,2,16,2,1,0.185394
1,2,2,64,16,2,8,1,0.188598
0,1024,2,1,2,2,8,1,0.714989
1,2,2,64,256,1,1,1,0.189897
1,4,8,4,32,1,16,1,0.189925
1,16,4,8,16,2,4,1,0.189468
1,128,2,4,1,8,8,1,0.185362
1,2,32,16,1,1,64,1,0.184602
1,4,64,1,64,1,4,1,0.189402
1,8,1,64,1,2,64,1,0.189292
1,8,8,2,512,1,1,1,0.190266
1,32,8,4,16,2,2,1,0.184928
1,1,64,16,1,1,64,1,0.185454
1,2,64,2,2,2,64,1,0.190578
1,64,16,2,2,1,16,1,0.256369
1,16,2,64,2,8,2,1,0.25678
1,2,2,128,2,2,32,1,0.189761
1,4,2,64,2,64,1,1,0.189594
1,4,32,8,8,4,2,1,0.185295
0,16,64,2,4,1,8,1,0.70796
1,1,8,8,4,128,2,1,0.189306
1,2048,1,1,2,8,2,1,0.256488
1,2,64,4,1,64,2,1,0.189539
1,1,256,4,8,8,1,1,0.185046
1,8,4,16,8,16,1,1,0.189338
1,16,16,1,1,4,64,1,0.639787
1,8,64,2,8,1,8,1,0.185331
1,32,2,2,4,4,32,1,0.189591
1,2,1,32,4,32,8,1,0.189271
1,32,2,1,4,32,8,1,0.18864
1,2,16,2,128,4,2,1,0.189129
1,16,8,2,16,1,16,1,0.188995
1,2,2,128,4,4,8,1,0.18969
0,128,4,2,1,64,1,1,1.061944
1,16,8,1,64,8,1,1,0.190046
1,1,64,32,1,4,8,1,0.256441
1,8,2,4,32,8,4,1,0.189154
1,8,16,16,2,2,8,1,0.256257
1,4,4,16,8,8,4,1,0.190298
1,8,4,4,16,4,8,1,0.1905
1,8,4,4,8,1,64,1,0.190687
1,2,1,32,8,32,4,1,0.189485
1,2,8,128,8,4,1,1,0.256859
1,16,4,32,8,4,1,1,0.256352
1,4,2,8,4,256,1,1,0.189333
1,16,2,64,1,16,2,1,0.256843
1,128,1,1,4,16,8,1,0.188461
1,64,1,16,32,2,1,1,0.185148
1,8,2,64,32,1,2,1,0.185079
1,16,16,8,2,2,8,1,0.256692
1,4,128,2,1,8,8,1,0.1853
1,2,16,64,2,1,16,1,0.25644
1,2,32,1,16,64,1,1,0.189334
0,1,32,2,16,1,64,1,1.306562
0,1,64,4,1,128,2,1,1.323862
1,2,1,1024,4,1,8,1,0.256446
1,1,64,16,1,64,1,1,0.185119
1,1,128,4,32,1,4,1,0.189322
1,8,32,4,8,1,8,1,0.185383
1,16,1,16,4,4,16,1,0.190129
1,1,1,64,32,1,32,1,0.188899
1,1,64,32,16,1,2,1,0.256049
1,16,32,1,2,32,2,1,0.189158
1,16,1,64,1,2,32,1,0.185088
0,128,1,1,1,128,4,1,1.315958
1,1,8,32,32,1,8,1,0.19056
1,16,8,1,8,8,8,1,0.190036
1,256,2,1,1,32,4,1,0.41505
1,1,1,256,1,256,1,1,0.190298
1,16,32,1,4,16,2,1,0.189606
1,8,8,4,8,2,16,1,0.189804
1,2,256,2,4,2,8,1,0.184972
1,1,128,4,1,128,1,1,0.189369
1,16,4,4,2,16,8,1,0.18987
1,1,1,512,32,2,2,1,0.189484
1,32,32,2,2,1,16,1,0.256597
1,4,16,4,2,4,32,1,0.189177
1,2,16,8,16,8,2,1,0.190434
1,8,2,32,8,16,1,1,0.189456
1,64,1,32,1,4,8,1,0.256459
1,8,8,8,1,8,16,1,0.189484
0,2,1,32,4,32,8,1,1.354931
1,64,16,1,2,1,32,1,0.185302
1,1,128,2,2,2,64,1,0.190047
1,1,32,2,1,256,4,1,0.189156
1,256,4,1,1,32,2,1,0.327006
1,4,8,8,8,2,16,1,0.189832
1,1,32,2,4,32,8,1,0.189153
1,1,2,32,32,16,2,1,0.189204
1,32,16,1,64,2,1,1,0.189397
1,4,8,4,2,16,16,1,0.189957
0,16,1,32,1,32,4,1,1.305985
1,2,512,2,2,4,4,1,0.256659
0,2,1,128,64,1,4,1,1.338629
1,128,1,8,8,1,8,1,0.184524
1,8,1,32,32,1,8,1,0.18853
1,1,2,64,4,128,1,1,0.189477
1,128,4,4,2,2,8,1,0.256218
1,16,2,16,8,8,2,1,0.189428
1,8,1,16,4,64,2,1,0.18995
1,32,32,2,1,2,16,1,0.256586
1,1,4,64,2,64,2,1,0.189556
0,8,32,4,1,16,4,1,1.053661
0,64,1,4,8,1,32,1,1.333429
1,1,8,8,32,8,4,1,0.189154
1,4,256,2,2,2,8,1,0.256362
1,1,64,8,1,2,64,1,0.18939
1,4,1,32,256,1,2,1,0.190512
1,4,1,32,4,2,64,1,0.190014
1,4,16,1,64,4,4,1,0.189055
1,16,1,32,32,2,2,1,0.189633
1,2,4,8,2,128,4,1,0.189099
1,2,128,4,16,2,2,1,0.185113
1,64,16,2,2,8,2,1,0.256646
1,1,16,4,512,2,1,1,0.18859
0,32,8,4,2,1,32,1,1.075861
1,128,2,1,4,32,2,1,0.188823
1,2,32,1,16,8,8,1,0.189441
1,1,1,512,2,2,32,1,0.189398
0,2,32,4,2,8,16,1,1.360559
1,1,16,64,2,4,8,1,0.185292
1,2,2,16,32,8,4,1,0.189228
1,16,8,2,2,2,64,1,0.190098
1,1,64,16,2,8,4,1,0.185221
1,1,32,2,2,512,1,1,0.189411
1,1,2,64,128,1,4,1,0.190347
1,32,16,2,4,1,16,1,0.185333
1,16,2,8,2,32,4,1,0.190058
1,16,16,2,16,1,8,1,0.189485
1,1,32,8,16,8,2,1,0.189755
1,1,1,512,4,1,32,1,0.189673
1,256,2,1,4,8,4,1,0.189146
1,2,4,8,64,1,16,1,0.189468
0,2,32,2,32,16,1,1,1.349335
1,256,2,1,4,2,16,1,0.189305
1,2,64,1,32,4,4,1,0.189987
1,2,4,8,4,4,64,1,0.189122
1,2,64,16,8,4,1,1,0.256486
1,4,2,64,2,4,16,1,0.189479
0,8,16,1,8,32,2,1,1.336034
1,8,2,4,64,16,1,1,0.189286
1,32,16,1,8,4,4,1,0.189768
1,1,64,2,4,4,32,1,0.190059
1,16,1,4,8,4,32,1,0.189089
1,4,16,32,16,2,1,1,0.256648
1,256,2,1,16,8,1,1,0.189575
1,32,8,1,2,4,32,1,0.188604
0,32,1,2,16,1,64,1,1.318813
1,1024,2,1,1,4,8,1,0.787802
1,1,2,256,8,16,1,1,0.189313
0,1,8,8,64,8,2,1,1.32908
1,16,2,8,32,2,4,1,0.190329
1,2,32,2,8,32,2,1,0.189909
1,2,1,64,128,2,2,1,0.190364
1,16,32,4,8,2,2,1,0.256647
1,1,8,32,1,64,4,1,0.189945
1,2,2,64,8,1,32,1,0.18867
1,8,64,4,2,8,2,1,0.256242
1,1,8,16,16,2,16,1,0.189949
1,8,4,64,4,2,4,1,0.25665
1,16,2,8,4,1,64,1,0.190018
1,1,64,4,8,2,16,1,0.188573
1,4,2,32,1,64,4,1,0.189777
1,4,2,8,512,1,2,1,0.188653
0,2,1,64,2,16,16,1,1.363009
0,8,2,32,2,16,4,1,1.36277
1,8,1,128,16,1,4,1,0.185554
1,1,128,1,1,8,64,1,0.189653
1,32,8,4,32,1,2,1,0.184772
1,64,1,2,8,4,16,1,0.189648
1,8,1,32,4,16,4,1,0.188601
1,16,32,2,16,1,4,1,0.185374
0,16,4,1,16,8,8,1,1.33108
1,4,4,16,8,2,16,1,0.190335
1,128,8,1,1,4,16,1,0.857259
1,32,4,2,1,256,1,1,0.189177
1,2,8,8,2,128,2,1,0.189971
1,1,64,4,2,64,2,1,0.189432
1,1,32,32,8,8,1,1,0.184878
1,1,1,64,64,4,4,1,0.189133
1,8,4,32,4,2,8,1,0.184371
1,4,16,1,2,8,64,1,0.189131
1,64,1,8,2,2,32,1,0.189518
1,16,2,16,32,4,1,1,0.18949
1,512,2,1,1,4,16,1,0.84827
0,1,2,64,16,1,32,1,1.334336
1,2,16,4,1,256,2,1,0.189877
1,1024,1,2,1,8,4,1,0.25635
1,2,16,64,8,2,2,1,0.256638
1,2,8,4,32,16,2,1,0.188847
1,32,2,1,8,32,4,1,0.188887
1,32,8,8,2,2,8,1,0.256618
1,8,4,64,2,8,2,1,0.256676
1,4,1,512,4,2,4,1,0.257372
1,8,4,2,256,4,1,1,0.189181
1,64,8,4,16,1,2,1,0.256608
1,8,2,4,8,8,16,1,0.189491
0,2,128,8,8,4,1,1,0.711661
0,16,8,16,1,1,32,1,0.695681
0,16,1,128,1,16,2,1,0.688276
1,4,16,32,8,1,4,1,0.256602
1,16,4,1,4,16,16,1,0.18888
1,8,4,8,64,4,1,1,0.190146
1,2,1,128,2,16,8,1,0.190157
1,64,32,1,2,8,2,1,0.256575
1,2,2,128,4,2,16,1,0.189393
1,1,2,32,16,64,1,1,0.189578
1,1,4,32,2,128,2,1,0.189364
1,2,256,1,1,64,2,1,0.30334
1,1,4,16,1,32,32,1,0.189188
1,4,16,16,2,32,1,1,0.185078
1,64,1,32,32,1,1,1,0.256326
1,256,1,8,1,2,16,1,0.256171
1,2,1024,1,2,4,4,1,0.25654
1,4,16,8,2,1,64,1,0.189713
1,256,2,2,8,4,2,1,0.184503
1,8,8,1,128,1,8,1,0.189309
1,1,4,16,128,1,8,1,0.18912
1,4,32,1,2,256,1,1,0.190063
1,4,8,2,8,4,32,1,0.189331
1,2,2,32,8,16,4,1,0.189423
1,16,4,2,256,2,1,1,0.190149
1,8,16,8,2,16,2,1,0.184845
1,4,2,8,8,4,32,1,0.189198
1,1,2,32,128,4,2,1,0.189246
1,8,32,2,8,16,1,1,0.189533
1,128,2,4,4,8,2,1,0.185127
1,2,32,4,1,8,32,1,0.189963
1,1,16,4,512,1,2,1,0.18922
0,8,4,32,4,2,8,1,1.082826
1,1,1,1024,4,1,16,1,0.185167
1,1,1,256,4,8,8,1,0.189772
1,1,1,1024,1,2,32,1,0.185518
1,4,2,16,32,2,8,1,0.190028
1,16,16,4,8,1,8,1,0.185001
1,1,256,2,32,1,4,1,0.189356
1,2,16,64,1,1,32,1,0.256589
1,2,1,32,1,128,8,1,0.188335
1,64,1,4,1,32,8,1,0.188488
1,64,1,1,1,32,32,1,0.189049
1,4,8,2,32,8,4,1,0.189464
1,4,4,4,2,512,1,1,0.189057
1,1,128,8,32,2,1,1,0.18474
1,64,2,2,2,16,8,1,0.190347
1,8,16,1,16,4,8,1,0.190029
1,8,8,1,64,1,16,1,0.189428
1,64,2,1,16,1,32,1,0.189993
1,8,1,128,4,8,2,1,0.1855
1,2,8,16,4,4,16,1,0.188185
1,512,1,1,32,1,4,1,0.189776
1,16,1,16,2,64,2,1,0.190136
1,16,2,8,2,128,1,1,0.190486
1,32,2,1,256,4,1,1,0.189049
1,16,1,4,256,2,2,1,0.189328
1,4,2,8,16,1,64,1,0.188149
1,1,2,64,16,32,1,1,0.189689
1,8,4,8,128,2,1,1,0.190014
1,8,2,32,1,64,2,1,0.189473
0,1,2,256,16,4,2,1,1.327303
0,1,4,512,1,1,32,1,0.691
1,2,8,64,8,8,1,1,0.185134
1,8,128,1,8,1,8,1,0.185379
1,4,16,4,2,8,16,1,0.189809
1,2,4,16,2,16,16,1,0.189903
1,512,1,1,2,2,32,1,0.189895
1,2,2,128,8,8,2,1,0.189422
1,2,128,1,1,8,32,1,1.185455
1,4,1,16,1,1024,1,1,0.188993
1,4,4,8,32,8,2,1,0.19011
1,16,4,1,512,1,2,1,0.18927
1,4,16,2,16,32,1,1,0.190066
1,8,2,16,32,4,2,1,0.188222
1,64,2,1,16,16,2,1,0.190255
1,32,1,4,16,32,1,1,0.190687
1,1,4,128,16,8,1,1,0.189402
0,16,2,16,2,2,32,1,1.362551
0,4,32,1,1,128,4,1,1.308263
1,1,512,1,4,8,4,1,0.189346
1,32,4,1,1,32,16,1,0.419246
1,16,1,16,4,8,8,1,0.189706
1,128,1,1,32,1,16,1,0.1899
1,64,32,1,8,4,1,1,0.256437
1,32,1,2,4,256,1,1,0.189475
1,8,16,1,32,8,2,1,0.189988
1,16,8,16,4,8,1,1,0.256821
1,32,8,1,1,8,32,1,1.184064
1,8,8,1,2,32,16,1,0.189414
1,8,2,32,4,1,32,1,0.18929
1,1,512,2,1,64,1,1,0.185042
1,4,64,2,2,2,32,1,0.189038
1,4,512,1,1,2,16,1,0.537683
1,32,1,2,1,64,16,1,0.1884
1,2,1,64,16,4,8,1,0.19016
1,4,16,2,256,1,2,1,0.190127
1,8,1,32,2,32,4,1,0.190257
1,16,32,4,2,2,8,1,0.256441
1,8,4,16,8,2,8,1,0.189432
1,64,16,1,16,2,2,1,0.185089
1,2,128,4,4,2,8,1,0.184992
1,16,4,4,4,64,1,1,0.189897
1,64,2,2,256,1,1,1,0.189996
1,32,2,32,2,16,1,1,0.256436
1,64,2,2,2,8,16,1,0.189507
1,1,64,4,32,2,4,1,0.190048
1,4,16,2,2,16,16,1,0.189868
0,16,1,128,2,4,4,1,0.72343
1,16,8,1,32,16,1,1,0.190121
1,4,2,16,64,1,8,1,0.190053
1,64,4,1,2,16,8,1,0.189891
1,8,16,2,8,16,2,1,0.188669
1,2,512,2,1,2,16,1,0.256568
1,4,1,64,1,64,4,1,0.189918
1,1,16,4,256,2,2,1,0.189234
1,16,8,1,2,4,64,1,0.190023
1,64,1,8,8,2,8,1,0.189606
1,1,128,2,4,1,64,1,0.190191
1,16,4,8,32,4,1,1,0.18927
1,8,128,1,1,4,16,1,0.853054
1,16,64,1,32,1,2,1,0.185187
0,64,1,8,4,32,1,1,1.339014
0,128,4,2,16,1,4,1,1.076767
1,4,8,2,8,2,64,1,0.188901
1,32,8,1,2,32,4,1,0.190269
1,16,8,4,16,8,1,1,0.188998
1,1,32,2,64,2,8,1,0.189314
1,1,512,1,2,2,32,1,0.189307
1,4,4,128,1,8,4,1,0.256269
1,2,256,2,2,2,16,1,0.185014
1,2,4,32,32,1,8,1,0.189645
1,16,16,2,4,4,8,1,0.189403
1,8,1,16,8,64,1,1,0.189964
0,1,256,2,1,128,1,1,1.322268
1,8,16,1,256,2,1,1,0.190648
0,1,256,1,2,64,2,1,1.289673
1,2,1,128,4,16,4,1,0.190314
1,1,2,128,1,32,8,1,0.189725
1,64,2,16,1,16,2,1,0.256641
1,8,8,16,2,8,4,1,0.185409
1,4,4,64,16,4,1,1,0.18511
1,4,256,1,1,32,2,1,0.32582
1,8,16,8,1,1,64,1,0.18535
1,8,2,8,16,4,8,1,0.19021
1,128,8,1,2,32,1,1,0.185459
1,4,4,4,16,16,4,1,0.189365
1,1,2048,1,1,8,4,1,0.256628
0,32,16,1,1,64,2,1,1.312839
1,4,8,16,8,16,1,1,0.189411
1,2,1,64,32,4,4,1,0.189898
1,8,16,16,4,2,4,1,0.256663
1,16,2,4,64,4,2,1,0.190189
1,1,8,32,2,64,2,1,0.189934
1,2,128,1,4,1,64,1,0.189822
1,16,2,8,2,16,8,1,0.190551
1,2,4,16,16,4,8,1,0.190117
1,4,16,4,8,2,16,1,0.19
1,128,2,4,4,4,4,1,0.1852
1,64,1,4,8,8,4,1,0.189917
1,16,1,4,4,4,64,1,0.189348
0,64,1,1,64,8,2,1,1.303473
1,1,8,8,1,32,32,1,0.188585
0,32,32,1,8,2,4,1,1.069593
1,4,4,16,8,16,2,1,0.190446
1,1,32,4,64,4,2,1,0.19006
1,1,1,64,16,2,32,1,0.189194
0,2,256,2,64,1,1,1,1.064224
1,1,16,8,64,1,8,1,0.189907
1,256,4,1,8,4,2,1,0.185088
1,2,256,4,16,1,2,1,0.256697
1,2,8,64,2,1,32,1,0.185543
1,1,512,1,1,32,4,1,0.189524
1,64,2,4,1,4,32,1,0.18916
1,4,1,512,1,32,1,1,0.256295
1,256,1,4,2,32,1,1,0.184952
1,1,256,4,1,4,16,1,0.18513
1,2,4,8,16,32,2,1,0.188963
1,32,2,1,64,4,4,1,0.189469
1,8,8,2,4,2,64,1,0.189855
1,1,32,32,2,4,8,1,0.18569
1,16,8,8,8,8,1,1,0.185138
1,4,4,8,4,32,4,1,0.189963
1,8,4,4,4,64,2,1,0.190121
1,1,64,8,4,2,16,1,0.189362
1,1,32,64,2,2,8,1,0.256942
0,2,1,1024,1,4,8,1,0.689532
1,1,4,16,2,32,16,1,0.1893
1,1,8,8,8,32,4,1,0.188736
1,16,4,8,2,16,4,1,0.189459
1,16,2,2,16,64,1,1,0.189024
1,1,4,16,32,2,16,1,0.189239
1,512,1,1,1,16,8,1,0.189601
1,16,32,1,4,8,4,1,0.189524
1,16,4,2,8,8,8,1,0.189629
0,16,16,4,64,1,1,1,1.065112
0,128,1,4,64,1,2,1,1.339698
1,256,4,2,4,1,8,1,0.256393
1,4,2,32,1,16,16,1,0.189847
1,64,4,1,16,1,16,1,0.190143
1,2,2,64,1,64,4,1,0.190648
1,2,1024,1,16,1,2,1,0.256695
0,1,16,8,32,8,2,1,1.327529
1,1,32,8,8,1,32,1,0.190538
1,128,1,4,4,4,8,1,0.189564
1,64,2,4,8,4,4,1,0.189403
1,32,1,16,1,32,4,1,0.189756
1,1,256,4,1,16,4,1,0.185322
1,64,1,16,1,8,8,1,0.185172
0,512,1,2,4,4,4,1,1.094497
0,8,8,16,4,16,1,1,1.080782
1,8,4,4,128,1,4,1,0.189935
1,16,4,2,4,128,1,1,0.190688
1,16,1,128,2,4,4,1,0.256623
1,32,2,4,2,4,32,1,0.187886
1,4,8,4,8,1,64,1,0.189945
1,8,8,1,1,16,64,1,0.793385
1,64,1,4,1,8,32,1,0.190272
1,64,16,2,2,2,8,1,0.25674
1,128,4,2,8,2,4,1,0.185243
1,16,4,32,1,8,4,1,0.256417
1,4,32,1,32,2,8,1,0.190039
1,1,4,256,1,64,1,1,0.184746
1,1,1024,1,1,4,16,1,0.18471
1,2,16,2,8,128,1,1,0.188186
1,1,2,128,64,1,4,1,0.18996
1,1,1,64,64,16,1,1,0.189235
1,4,64,4,2,4,8,1,0.185376
0,32,16,2,16,1,4,1,1.076652
0,2,1,128,1,16,16,1,1.289762
1,8,2,8,2,64,4,1,0.190117
1,1,1,2048,1,1,32,1,0.256314
1,2,256,2,16,4,1,1,0.185043
1,4,64,2,4,1,32,1,0.189731
1,1,8,32,2,8,16,1,0.190407
1,2,8,4,8,32,4,1,0.188424
1,2,64,1,1,16,32,1,0.791048
1,8,32,4,2,2,16,1,0.185349
1,32,16,2,4,4,4,1,0.18508
1,2,64,8,16,4,1,1,0.18525
1,64,8,1,16,4,2,1,0.189296
1,8,16,8,2,2,16,1,0.184941
1,2,16,4,2,256,1,1,0.18959
0,8,4,4,4,4,32,1,1.359153
1,16,4,1,16,8,8,1,0.1894
1,8,16,4,4,1,32,1,0.189606
1,4,4,4,8,128,1,1,0.189249
1,2,8,128,4,4,2,1,0.256648
1,1,64,16,4,16,1,1,0.185057
1,64,1,2,4,16,8,1,0.190227
1,8,1,128,2,16,2,1,0.185479
0,2,512,2,2,4,4,1,0.715576
0,32,32,1,1,32,2,1,1.021967
1,8,4,8,2,2,64,1,0.190027
1,4,256,1,8,2,4,1,0.185585
1,4,128,1,2,32,2,1,0.189807
1,8,16,4,8,4,4,1,0.189557
1,4,16,1,32,16,2,1,0.18958
0,4,8,4,512,1,1,1,1.340372
1,4,8,16,8,8,2,1,0.189519
1,1024,1,1,2,2,16,1,0.185152
1,8,128,1,1,1,64,1,0.185401
1,2,4,32,2,8,16,1,0.189594
0,8,64,1,32,2,2,1,1.344268
1,4,16,2,4,8,16,1,0.188383
0,1,1024,2,8,2,2,1,0.712223
0,8,16,1,4,16,8,1,1.328118
1,2,512,2,1,16,2,1,0.256554
1,8,4,32,4,16,1,1,0.185144
1,1,16,8,4,2,64,1,0.189753
1,16,16,2,4,1,32,1,0.189406
0,1,1,128,512,1,1,1,1.302809
1,64,1,4,4,8,8,1,0.190275
1,2,8,64,2,4,8,1,0.185442
1,64,1,32,4,8,1,1,0.256319
1,2,8,16,16,4,4,1,0.189456
1,4,32,2,4,2,32,1,0.189794
1,2,1,32,128,2,4,1,0.188499
1,8,2,4,128,8,1,1,0.188926
1,64,1,1,64,2,8,1,0.189102
0,1,32,8,2,64,2,1,1.341155
0,16,8,8,2,32,1,1,1.080359
1,1,64,8,2,16,4,1,0.189536
1,4,32,8,8,2,4,1,0.185522
1,32,1,2,1,1024,1,1,0.189113
1,2,64,16,1,16,2,1,0.256325
1,2,2,512,1,32,1,1,0.256509
1,8,1,64,2,2,32,1,0.189273
1,4,4,16,4,32,2,1,0.190076
0,4,4,16,16,16,1,1,1.348962
1,2,16,2,16,8,8,1,0.189208
1,4,1,32,32,4,4,1,0.189842
1,2,1,128,2,128,1,1,0.190349
1,16,4,1,4,128,2,1,0.189438
1,1,2,128,1,4,64,1,0.188548
1,16,64,1,1,2,32,1,0.400487
1,2,64,1,1,128,4,1,0.415632
1,32,8,2,64,2,1,1,0.189736
0,16,4,2,4,32,4,1,1.361817
0,4,32,2,2,16,8,1,1.360578
0,2,32,1,512,2,1,1,1.31802
1,16,4,2,4,8,16,1,0.189871
1,16,1,32,16,8,1,1,0.189362
1,8,256,1,32,1,1,1,0.256675
1,2,1,64,8,1,64,1,0.1897
1,8,1,32,8,2,16,1,0.19071
1,8,32,4,16,2,2,1,0.185092
1,1,256,4,4,2,8,1,0.185155
1,4,128,1,1,8,16,1,0.920747
1,1,4,64,2,8,16,1,0.189471
1,128,1,4,1,8,16,1,0.189342
0,1,8,8,16,2,32,1,1.328091
0,4,1,64,16,1,16,1,1.322359
0,1,4,32,2,16,16,1,1.335814
0,1,4,16,1,128,8,1,1.305409
0,16,8,1,8,1,64,1,1.331276
1,4,32,1,8,64,1,1,0.189979
1,32,4,1,1,64,8,1,0.419167
1,1024,1,1,2,4,8,1,0.185225
1,2,16,2,1,32,32,1,0.189211
1,32,4,1,2,128,2,1,0.189724
1,1,4,16,64,2,8,1,0.189169
1,8,16,8,32,1,2,1,0.185336
1,1,128,8,1,64,1,1,0.184673
1,32,16,4,8,1,4,1,0.256463
1,2,1,64,1,16,32,1,0.189839
1,4,1,256,2,32,1,1,0.185445
0,256,4,1,4,2,8,1,1.073991
1,64,2,4,8,8,2,1,0.189567
1,4,32,16,4,2,4,1,0.256221
1,4,2,64,64,2,1,1,0.18954
1,2,8,4,256,2,2,1,0.189033
1,8,1,8,4,32,8,1,0.189121
0,1,8,16,8,1,64,1,1.328562
1,1,512,4,2,4,4,1,0.256455
0,16,4,1,32,1,32,1,1.328761
1,2,128,8,4,1,8,1,0.256582
1,2,64,1,128,2,2,1,0.190195
1,2,4,8,2,64,8,1,0.189107
1,128,1,2,256,1,1,1,0.1899
1,16,2,32,2,4,8,1,0.184988
1,32,2,4,8,1,32,1,0.188468
1,16,4,8,2,32,2,1,0.189488
1,16,8,1,64,4,2,1,0.190132
1,4,128,1,1,128,1,1,0.18965
1,2,16,16,8,16,1,1,0.189084
1,32,2,16,2,2,16,1,0.185235
1,128,16,1,16,2,1,1,0.256457
1,2,8,4,64,2,8,1,0.189131
1,4,8,2,32,2,16,1,0.189244
1,2,128,8,8,2,2,1,0.256496
1,4,4,8,16,2,16,1,0.189603
1,8,8,1,4,8,32,1,0.189336
1,1,32,16,1,4,32,1,0.189864
1,8,8,2,8,2,32,1,0.189764
1,8,4,8,1,32,8,1,0.18851
0,2,8,32,8,1,16,1,1.343955
1,8,2,64,1,64,1,1,0.184803
0,16,4,16,4,2,8,1,1.086897
1,1,4,16,16,8,8,1,0.188731
1,4,64,8,16,2,1,1,0.256723
1,2,32,1,16,2,32,1,0.189129
0,8,4,2,4,256,1,1,1.333679
1,32,1,64,4,1,8,1,0.256521
1,128,1,4,1,64,2,1,0.189352
1,128,8,2,2,4,4,1,0.256385
1,32,2,8,1,2,64,1,0.189604
1,2,32,8,2,32,2,1,0.18948
1,4,32,16,16,1,2,1,0.256708
1,1,1,2048,2,16,1,1,0.256268
1,2,16,16,2,2,32,1,0.189361
1,16,1,8,32,2,8,1,0.190356
1,2,512,2,1,32,1,1,0.25668
1,512,1,4,4,4,2,1,0.256188
1,4,8,64,8,1,4,1,0.256707
0,1,1,64,16,8,8,1,1.323129
0,16,32,4,1,32,1,1,0.696906
1,1,64,32,16,2,1,1,0.25718
1,1024,2,1,4,4,2,1,0.256619
1,32,1,4,128,4,1,1,0.189817
1,1,64,4,16,2,8,1,0.189436
1,16,1,128,4,1,8,1,0.256421
1,2,16,2,1,256,4,1,0.189499
1,4,64,1,64,2,2,1,0.189547
0,4,32,2,2,8,16,1,1.369109
1,1024,2,1,2,2,8,1,0.2569
1,2,256,1,2,8,8,1,0.189588
1,64,4,1,64,1,4,1,0.190165
1,16,4,4,1,64,4,1,0.190093
1,128,1,4,4,32,1,1,0.189132
1,4,16,32,1,32,1,1,0.256579
1,2,32,2,8,16,4,1,0.190024
1,4,4,8,128,4,1,1,0.190334
1,128,2,1,16,2,8,1,0.188746
1,8,4,16,128,1,1,1,0.189517
1,32,16,4,4,4,2,1,0.257286
1,32,1,4,8,64,1,1,0.189903
1,2,128,4,1,8,8,1,0.185213
1,1,1,1024,64,1,1,1,0.185142
1,2,128,4,8,2,4,1,0.18541
1,32,8,2,16,8,1,1,0.189387
1,1024,1,1,16,4,1,1,0.184635
1,1,64,8,8,1,16,1,0.189493
1,8,1,64,64,1,2,1,0.189145
1,2,32,2,64,4,2,1,0.189471
1,16,4,1,16,1,64,1,0.189102
1,64,1,16,4,16,1,1,0.184993
1,32,1,2,8,128,1,1,0.188416
1,64,1,1,2,128,4,1,0.189183
1,64,2,16,2,16,1,1,0.256569
1,32,32,2,8,1,4,1,0.256347
1,2,128,8,2,1,16,1,0.256646
1,16,128,1,8,4,1,1,0.256388
1,4,1,128,2,32,2,1,0.189301
1,4,32,4,16,2,4,1,0.189597
1,256,1,1,2,64,2,1,0.190385
1,8,8,4,16,1,16,1,0.19036
1,128,4,4,2,1,16,1,0.256515
1,2,32,4,16,2,8,1,0.188546
1,8,1,128,2,1,32,1,0.185678
0,2,1,32,16,1,64,1,1.327653
1,1,32,32,1,2,32,1,0.184994
1,16,1,8,16,4,8,1,0.189923
1,32,1,4,2,32,8,1,0.188717
1,256,4,2,1,32,1,1,0.256466
1,16,2,8,8,4,8,1,0.189833
1,2,64,16,2,16,1,1,0.256589
1,1,64,1,4,16,16,1,0.18864
1,64,4,4,1,4,16,1,0.185188
1,1024,1,1,4,4,4,1,0.18504
1,2,512,2,16,2,1,1,0.25659
1,16,2,2,16,8,8,1,0.189083
1,2,16,2,32,4,8,1,0.189495
1,16,1,16,128,1,2,1,0.19027
1,16,4,2,32,1,16,1,0.190321
1,8,4,32,2,1,32,1,0.185039
1,2,16,16,16,8,1,1,0.189547
1,256,1,4,1,2,32,1,0.184656
1,2,16,2,8,8,16,1,0.188992
1,4,8,2,16,8,8,1,0.1892
1,1,32,8,16,2,8,1,0.189778
1,64,2,8,2,1,32,1,0.185318
1,2,32,2,8,2,32,1,0.190038
1,4,8,64,4,4,2,1,0.25633
1,128,1,8,8,4,2,1,0.184828
0,4,4,8,16,1,32,1,1.356997
1,16,4,16,1,32,2,1,0.185121
1,16,1,4,2,512,1,1,0.189227
1,16,1,4,4,32,8,1,0.18918
1,32,4,4,4,16,2,1,0.189625
0,2,1,128,4,16,4,1,1.372112
