gx,gy,gz,bx,by,bz,gpuId,smefficiency
32,2,32,8,4,4,0,35.17
32,4,16,8,4,4,0,35.19
32,8,8,8,4,4,0,35.2
32,16,4,8,4,4,0,35.15
32,32,2,8,4,4,0,35.16
32,64,1,8,4,4,0,35.16
64,1,32,8,4,4,0,35.19
64,2,16,8,4,4,0,35.18
64,4,8,8,4,4,0,35.17
64,8,4,8,4,4,0,35.19
64,16,2,8,4,4,0,35.17
64,32,1,8,4,4,0,35.17
128,1,16,8,4,4,0,35.2
128,2,8,8,4,4,0,35.18
128,4,4,8,4,4,0,35.19
128,8,2,8,4,4,0,35.14
128,16,1,8,4,4,0,35.16
256,1,8,8,4,4,0,35.16
256,2,4,8,4,4,0,35.17
256,4,2,8,4,4,0,35.18
256,8,1,8,4,4,0,35.19
512,1,4,8,4,4,0,35.21
512,2,2,8,4,4,0,35.19
512,4,1,8,4,4,0,35.15
1024,1,2,8,4,4,0,35.17
1024,2,1,8,4,4,0,35.17
2048,1,1,8,4,4,0,35.12
1,1,1024,16,4,4,0,19.02
1,2,512,16,4,4,0,19.16
1,4,256,16,4,4,0,19.14
1,8,128,16,4,4,0,19.15
1,16,64,16,4,4,0,19.13
1,32,32,16,4,4,0,19.15
1,64,16,16,4,4,0,19.16
1,128,8,16,4,4,0,19.15
1,256,4,16,4,4,0,19.14
1,512,2,16,4,4,0,19.14
1,1024,1,16,4,4,0,19.09
2,1,512,16,4,4,0,19.17
2,2,256,16,4,4,0,19.14
2,4,128,16,4,4,0,19.14
2,8,64,16,4,4,0,19.12
2,16,32,16,4,4,0,19.13
2,32,16,16,4,4,0,19.14
2,64,8,16,4,4,0,19.13
2,128,4,16,4,4,0,19.12
2,256,2,16,4,4,0,19.13
2,512,1,16,4,4,0,19.13
4,1,256,16,4,4,0,19.16
4,2,128,16,4,4,0,19.12
4,4,64,16,4,4,0,19.13
4,8,32,16,4,4,0,19.13
4,16,16,16,4,4,0,19.13
4,32,8,16,4,4,0,19.13
4,64,4,16,4,4,0,19.13
4,128,2,16,4,4,0,19.13
4,256,1,16,4,4,0,19.12
8,1,128,16,4,4,0,19.15
8,2,64,16,4,4,0,19.13
8,4,32,16,4,4,0,19.13
8,8,16,16,4,4,0,19.14
8,16,8,16,4,4,0,19.11
8,32,4,16,4,4,0,19.13
8,64,2,16,4,4,0,19.13
8,128,1,16,4,4,0,19.13
16,1,64,16,4,4,0,19.17
16,2,32,16,4,4,0,19.13
16,4,16,16,4,4,0,19.12
16,8,8,16,4,4,0,19.13
16,16,4,16,4,4,0,19.13
16,32,2,16,4,4,0,19.13
16,64,1,16,4,4,0,19.13
32,1,32,16,4,4,0,19.17
32,2,16,16,4,4,0,19.13
32,4,8,16,4,4,0,19.14
32,8,4,16,4,4,0,19.13
32,16,2,16,4,4,0,19.13
32,32,1,16,4,4,0,19.13
64,1,16,16,4,4,0,19.15
64,2,8,16,4,4,0,19.13
64,4,4,16,4,4,0,19.13
64,8,2,16,4,4,0,19.14
64,16,1,16,4,4,0,19.1
128,1,8,16,4,4,0,19.17
128,2,4,16,4,4,0,19.12
128,4,2,16,4,4,0,19.12
128,8,1,16,4,4,0,19.11
256,1,4,16,4,4,0,19.17
256,2,2,16,4,4,0,19.11
256,4,1,16,4,4,0,19.13
512,1,2,16,4,4,0,19.17
512,2,1,16,4,4,0,19.12
1024,1,1,16,4,4,0,19.11
1,1,512,32,4,4,0,10.19
1,2,256,32,4,4,0,10.21
1,4,128,32,4,4,0,10.21
1,8,64,32,4,4,0,10.2
1,16,32,32,4,4,0,10.22
1,32,16,32,4,4,0,10.21
1,64,8,32,4,4,0,10.21
1,128,4,32,4,4,0,10.21
1,256,2,32,4,4,0,10.22
1,512,1,32,4,4,0,10.19
2,1,256,32,4,4,0,10.23
2,2,128,32,4,4,0,10.21
2,4,64,32,4,4,0,10.22
2,8,32,32,4,4,0,10.21
2,16,16,32,4,4,0,10.21
2,32,8,32,4,4,0,10.21
2,64,4,32,4,4,0,10.22
2,128,2,32,4,4,0,10.2
2,256,1,32,4,4,0,10.21
4,1,128,32,4,4,0,10.24
4,2,64,32,4,4,0,10.22
4,4,32,32,4,4,0,10.21
4,8,16,32,4,4,0,10.21
4,16,8,32,4,4,0,10.21
4,32,4,32,4,4,0,10.21
4,64,2,32,4,4,0,10.21
4,128,1,32,4,4,0,10.21
8,1,64,32,4,4,0,10.24
8,2,32,32,4,4,0,10.2
8,4,16,32,4,4,0,10.21
8,8,8,32,4,4,0,10.21
8,16,4,32,4,4,0,10.21
8,32,2,32,4,4,0,10.21
8,64,1,32,4,4,0,10.21
16,1,32,32,4,4,0,10.23
16,2,16,32,4,4,0,10.21
16,4,8,32,4,4,0,10.21
16,8,4,32,4,4,0,10.21
16,16,2,32,4,4,0,10.21
16,32,1,32,4,4,0,10.24
32,1,16,32,4,4,0,10.24
32,2,8,32,4,4,0,10.22
32,4,4,32,4,4,0,10.22
32,8,2,32,4,4,0,10.21
32,16,1,32,4,4,0,10.2
64,1,8,32,4,4,0,10.23
64,2,4,32,4,4,0,10.21
64,4,2,32,4,4,0,10.21
64,8,1,32,4,4,0,10.22
128,1,4,32,4,4,0,10.23
128,2,2,32,4,4,0,10.21
128,4,1,32,4,4,0,10.21
256,1,2,32,4,4,0,10.23
256,2,1,32,4,4,0,10.21
512,1,1,32,4,4,0,10.21
1,1,256,64,4,4,0,10.21
1,2,128,64,4,4,0,10.25
1,4,64,64,4,4,0,10.26
1,8,32,64,4,4,0,10.25
1,16,16,64,4,4,0,10.25
1,32,8,64,4,4,0,10.24
1,64,4,64,4,4,0,10.25
1,128,2,64,4,4,0,10.25
1,256,1,64,4,4,0,10.22
2,1,128,64,4,4,0,10.25
2,2,64,64,4,4,0,10.23
2,4,32,64,4,4,0,10.23
2,8,16,64,4,4,0,10.27
2,16,8,64,4,4,0,10.23
2,32,4,64,4,4,0,10.22
2,64,2,64,4,4,0,10.23
2,128,1,64,4,4,0,10.24
4,1,64,64,4,4,0,10.27
4,2,32,64,4,4,0,10.23
4,4,16,64,4,4,0,10.24
4,8,8,64,4,4,0,10.23
4,16,4,64,4,4,0,10.23
4,32,2,64,4,4,0,10.23
4,64,1,64,4,4,0,10.25
8,1,32,64,4,4,0,10.25
8,2,16,64,4,4,0,10.23
8,4,8,64,4,4,0,10.23
8,8,4,64,4,4,0,10.23
8,16,2,64,4,4,0,10.23
8,32,1,64,4,4,0,10.23
16,1,16,64,4,4,0,10.26
16,2,8,64,4,4,0,10.23
16,4,4,64,4,4,0,10.23
16,8,2,64,4,4,0,10.22
16,16,1,64,4,4,0,10.24
32,1,8,64,4,4,0,10.26
32,2,4,64,4,4,0,10.24
32,4,2,64,4,4,0,10.23
32,8,1,64,4,4,0,10.24
64,1,4,64,4,4,0,10.25
64,2,2,64,4,4,0,10.23
64,4,1,64,4,4,0,10.24
128,1,2,64,4,4,0,10.26
128,2,1,64,4,4,0,10.25
256,1,1,64,4,4,0,10.23
1,1,8192,1,8,4,0,98.86
1,2,4096,1,8,4,0,98.82
1,4,2048,1,8,4,0,98.79
1,8,1024,1,8,4,0,98.84
1,16,512,1,8,4,0,98.8
1,32,256,1,8,4,0,98.75
1,64,128,1,8,4,0,98.7
1,128,64,1,8,4,0,98.75
1,256,32,1,8,4,0,98.75
1,512,16,1,8,4,0,98.9
1,1024,8,1,8,4,0,98.81
1,2048,4,1,8,4,0,98.81
1,4096,2,1,8,4,0,98.83
1,8192,1,1,8,4,0,98.75
2,1,4096,1,8,4,0,98.81
2,2,2048,1,8,4,0,98.79
2,4,1024,1,8,4,0,98.85
2,8,512,1,8,4,0,98.69
2,16,256,1,8,4,0,98.78
2,32,128,1,8,4,0,98.79
2,64,64,1,8,4,0,98.77
2,128,32,1,8,4,0,98.9
2,256,16,1,8,4,0,98.83
2,512,8,1,8,4,0,98.74
2,1024,4,1,8,4,0,98.77
2,2048,2,1,8,4,0,98.82
2,4096,1,1,8,4,0,97.68
4,1,2048,1,8,4,0,98.75
4,2,1024,1,8,4,0,98.81
4,4,512,1,8,4,0,98.85
4,8,256,1,8,4,0,98.73
4,16,128,1,8,4,0,98.82
4,32,64,1,8,4,0,98.72
4,64,32,1,8,4,0,98.87
4,128,16,1,8,4,0,98.71
4,256,8,1,8,4,0,98.88
4,512,4,1,8,4,0,98.69
4,1024,2,1,8,4,0,98.75
4,2048,1,1,8,4,0,97.48
8,1,1024,1,8,4,0,98.84
8,2,512,1,8,4,0,98.85
8,4,256,1,8,4,0,98.86
8,8,128,1,8,4,0,98.58
8,16,64,1,8,4,0,98.78
8,32,32,1,8,4,0,98.63
8,64,16,1,8,4,0,98.67
8,128,8,1,8,4,0,98.74
8,256,4,1,8,4,0,98.76
8,512,2,1,8,4,0,98.74
8,1024,1,1,8,4,0,97.63
16,1,512,1,8,4,0,98.76
16,2,256,1,8,4,0,98.83
16,4,128,1,8,4,0,98.77
16,8,64,1,8,4,0,98.79
16,16,32,1,8,4,0,98.87
16,32,16,1,8,4,0,98.8
16,64,8,1,8,4,0,98.86
16,128,4,1,8,4,0,98.76
16,256,2,1,8,4,0,98.64
16,512,1,1,8,4,0,97.74
32,1,256,1,8,4,0,98.88
32,2,128,1,8,4,0,98.76
32,4,64,1,8,4,0,98.73
32,8,32,1,8,4,0,98.81
32,16,16,1,8,4,0,98.85
32,32,8,1,8,4,0,98.62
32,64,4,1,8,4,0,98.7
32,128,2,1,8,4,0,98.72
32,256,1,1,8,4,0,97.7
64,1,128,1,8,4,0,98.81
64,2,64,1,8,4,0,98.71
64,4,32,1,8,4,0,98.79
64,8,16,1,8,4,0,98.75
64,16,8,1,8,4,0,98.89
64,32,4,1,8,4,0,98.84
64,64,2,1,8,4,0,98.7
64,128,1,1,8,4,0,97.8
128,1,64,1,8,4,0,98.91
128,2,32,1,8,4,0,98.69
128,4,16,1,8,4,0,98.77
128,8,8,1,8,4,0,98.87
128,16,4,1,8,4,0,98.92
128,32,2,1,8,4,0,98.63
128,64,1,1,8,4,0,97.74
256,1,32,1,8,4,0,98.68
256,2,16,1,8,4,0,98.9
256,4,8,1,8,4,0,98.73
256,8,4,1,8,4,0,98.72
256,16,2,1,8,4,0,98.83
256,32,1,1,8,4,0,97.73
512,1,16,1,8,4,0,98.8
512,2,8,1,8,4,0,98.83
512,4,4,1,8,4,0,98.86
512,8,2,1,8,4,0,98.85
512,16,1,1,8,4,0,97.54
1024,1,8,1,8,4,0,98.63
1024,2,4,1,8,4,0,98.71
1024,4,2,1,8,4,0,98.68
1024,8,1,1,8,4,0,97.46
2048,1,4,1,8,4,0,98.71
2048,2,2,1,8,4,0,98.81
2048,4,1,1,8,4,0,97.57
4096,1,2,1,8,4,0,98.82
4096,2,1,1,8,4,0,97.54
8192,1,1,1,8,4,0,98.64
1,1,4096,2,8,4,0,67.22
1,2,2048,2,8,4,0,67.29
1,4,1024,2,8,4,0,67.28
1,8,512,2,8,4,0,67.26
1,16,256,2,8,4,0,67.29
1,32,128,2,8,4,0,67.29
1,64,64,2,8,4,0,67.3
1,128,32,2,8,4,0,67.31
1,256,16,2,8,4,0,67.32
1,512,8,2,8,4,0,67.33
1,1024,4,2,8,4,0,67.34
1,2048,2,2,8,4,0,67.29
1,4096,1,2,8,4,0,67.28
2,1,2048,2,8,4,0,67.22
2,2,1024,2,8,4,0,67.27
2,4,512,2,8,4,0,67.34
2,8,256,2,8,4,0,67.27
2,16,128,2,8,4,0,67.31
2,32,64,2,8,4,0,67.29
2,64,32,2,8,4,0,67.3
2,128,16,2,8,4,0,67.26
2,256,8,2,8,4,0,67.29
2,512,4,2,8,4,0,67.28
2,1024,2,2,8,4,0,67.3
2,2048,1,2,8,4,0,67.31
4,1,1024,2,8,4,0,67.33
4,2,512,2,8,4,0,67.32
4,4,256,2,8,4,0,67.32
4,8,128,2,8,4,0,67.3
4,16,64,2,8,4,0,67.29
4,32,32,2,8,4,0,67.27
4,64,16,2,8,4,0,67.3
4,128,8,2,8,4,0,67.28
4,256,4,2,8,4,0,67.23
4,512,2,2,8,4,0,67.26
4,1024,1,2,8,4,0,67.25
8,1,512,2,8,4,0,67.34
8,2,256,2,8,4,0,67.27
8,4,128,2,8,4,0,67.23
8,8,64,2,8,4,0,67.28
8,16,32,2,8,4,0,67.31
8,32,16,2,8,4,0,67.35
8,64,8,2,8,4,0,67.31
8,128,4,2,8,4,0,67.23
8,256,2,2,8,4,0,67.29
8,512,1,2,8,4,0,67.19
16,1,256,2,8,4,0,67.33
16,2,128,2,8,4,0,67.24
16,4,64,2,8,4,0,67.24
16,8,32,2,8,4,0,67.21
16,16,16,2,8,4,0,67.3
16,32,8,2,8,4,0,67.32
16,64,4,2,8,4,0,67.28
16,128,2,2,8,4,0,67.22
16,256,1,2,8,4,0,67.23
32,1,128,2,8,4,0,67.26
32,2,64,2,8,4,0,67.3
32,4,32,2,8,4,0,67.25
32,8,16,2,8,4,0,67.33
32,16,8,2,8,4,0,67.24
32,32,4,2,8,4,0,67.24
32,64,2,2,8,4,0,67.32
32,128,1,2,8,4,0,67.26
64,1,64,2,8,4,0,67.3
64,2,32,2,8,4,0,67.24
64,4,16,2,8,4,0,67.26
64,8,8,2,8,4,0,67.29
64,16,4,2,8,4,0,67.31
64,32,2,2,8,4,0,67.26
64,64,1,2,8,4,0,67.25
128,1,32,2,8,4,0,67.27
128,2,16,2,8,4,0,67.29
128,4,8,2,8,4,0,67.32
128,8,4,2,8,4,0,67.33
128,16,2,2,8,4,0,67.32
128,32,1,2,8,4,0,67.28
256,1,16,2,8,4,0,67.33
256,2,8,2,8,4,0,67.29
256,4,4,2,8,4,0,67.27
256,8,2,2,8,4,0,67.3
256,16,1,2,8,4,0,67.25
512,1,8,2,8,4,0,67.3
512,2,4,2,8,4,0,67.34
512,4,2,2,8,4,0,67.35
512,8,1,2,8,4,0,67.27
1024,1,4,2,8,4,0,67.32
1024,2,2,2,8,4,0,67.3
1024,4,1,2,8,4,0,67.26
2048,1,2,2,8,4,0,67.27
2048,2,1,2,8,4,0,67.3
4096,1,1,2,8,4,0,67.27
1,1,2048,4,8,4,0,35.12
1,2,1024,4,8,4,0,35.18
1,4,512,4,8,4,0,35.21
1,8,256,4,8,4,0,35.19
1,16,128,4,8,4,0,35.2
1,32,64,4,8,4,0,35.22
1,64,32,4,8,4,0,35.23
1,128,16,4,8,4,0,35.18
1,256,8,4,8,4,0,35.21
1,512,4,4,8,4,0,35.21
1,1024,2,4,8,4,0,35.18
1,2048,1,4,8,4,0,35.11
2,1,1024,4,8,4,0,35.19
2,2,512,4,8,4,0,35.18
2,4,256,4,8,4,0,35.18
2,8,128,4,8,4,0,35.2
2,16,64,4,8,4,0,35.2
2,32,32,4,8,4,0,35.18
2,64,16,4,8,4,0,35.21
2,128,8,4,8,4,0,35.16
2,256,4,4,8,4,0,35.17
2,512,2,4,8,4,0,35.19
2,1024,1,4,8,4,0,35.2
4,1,512,4,8,4,0,35.2
4,2,256,4,8,4,0,35.19
4,4,128,4,8,4,0,35.19
4,8,64,4,8,4,0,35.17
4,16,32,4,8,4,0,35.19
4,32,16,4,8,4,0,35.21
4,64,8,4,8,4,0,35.17
4,128,4,4,8,4,0,35.18
4,256,2,4,8,4,0,35.18
4,512,1,4,8,4,0,35.16
8,1,256,4,8,4,0,35.2
8,2,128,4,8,4,0,35.16
8,4,64,4,8,4,0,35.2
8,8,32,4,8,4,0,35.18
8,16,16,4,8,4,0,35.19
8,32,8,4,8,4,0,35.19
8,64,4,4,8,4,0,35.16
8,128,2,4,8,4,0,35.18
8,256,1,4,8,4,0,35.16
16,1,128,4,8,4,0,35.21
16,2,64,4,8,4,0,35.19
16,4,32,4,8,4,0,35.19
16,8,16,4,8,4,0,35.19
16,16,8,4,8,4,0,35.2
16,32,4,4,8,4,0,35.17
16,64,2,4,8,4,0,35.18
16,128,1,4,8,4,0,35.18
32,1,64,4,8,4,0,35.2
32,2,32,4,8,4,0,35.17
32,4,16,4,8,4,0,35.18
32,8,8,4,8,4,0,35.2
32,16,4,4,8,4,0,35.19
32,32,2,4,8,4,0,35.18
32,64,1,4,8,4,0,35.19
64,1,32,4,8,4,0,35.2
64,2,16,4,8,4,0,35.2
64,4,8,4,8,4,0,35.2
64,8,4,4,8,4,0,35.18
64,16,2,4,8,4,0,35.2
64,32,1,4,8,4,0,35.18
128,1,16,4,8,4,0,35.21
128,2,8,4,8,4,0,35.19
128,4,4,4,8,4,0,35.16
128,8,2,4,8,4,0,35.19
128,16,1,4,8,4,0,35.19
256,1,8,4,8,4,0,35.2
256,2,4,4,8,4,0,35.17
256,4,2,4,8,4,0,35.2
256,8,1,4,8,4,0,35.2
512,1,4,4,8,4,0,35.21
512,2,2,4,8,4,0,35.2
512,4,1,4,8,4,0,35.2
1024,1,2,4,8,4,0,35.22
1024,2,1,4,8,4,0,35.17
2048,1,1,4,8,4,0,35.15
1,1,1024,8,8,4,0,19.07
1,2,512,8,8,4,0,19.14
1,4,256,8,8,4,0,19.15
1,8,128,8,8,4,0,19.15
1,16,64,8,8,4,0,19.15
1,32,32,8,8,4,0,19.15
1,64,16,8,8,4,0,19.13
1,128,8,8,8,4,0,19.16
1,256,4,8,8,4,0,19.14
1,512,2,8,8,4,0,19.16
1,1024,1,8,8,4,0,19.09
2,1,512,8,8,4,0,19.17
2,2,256,8,8,4,0,19.13
2,4,128,8,8,4,0,19.14
2,8,64,8,8,4,0,19.13
2,16,32,8,8,4,0,19.13
2,32,16,8,8,4,0,19.11
2,64,8,8,8,4,0,19.12
2,128,4,8,8,4,0,19.13
2,256,2,8,8,4,0,19.13
2,512,1,8,8,4,0,19.12
4,1,256,8,8,4,0,19.18
4,2,128,8,8,4,0,19.12
4,4,64,8,8,4,0,19.12
4,8,32,8,8,4,0,19.12
4,16,16,8,8,4,0,19.11
4,32,8,8,8,4,0,19.13
4,64,4,8,8,4,0,19.13
4,128,2,8,8,4,0,19.09
4,256,1,8,8,4,0,19.12
8,1,128,8,8,4,0,19.15
8,2,64,8,8,4,0,19.13
8,4,32,8,8,4,0,19.14
8,8,16,8,8,4,0,19.13
8,16,8,8,8,4,0,19.11
8,32,4,8,8,4,0,19.14
8,64,2,8,8,4,0,19.13
8,128,1,8,8,4,0,19.14
16,1,64,8,8,4,0,19.17
16,2,32,8,8,4,0,19.13
16,4,16,8,8,4,0,19.13
16,8,8,8,8,4,0,19.12
16,16,4,8,8,4,0,19.12
16,32,2,8,8,4,0,19.13
16,64,1,8,8,4,0,19.13
32,1,32,8,8,4,0,19.17
32,2,16,8,8,4,0,19.13
32,4,8,8,8,4,0,19.13
32,8,4,8,8,4,0,19.13
32,16,2,8,8,4,0,19.13
32,32,1,8,8,4,0,19.14
64,1,16,8,8,4,0,19.16
64,2,8,8,8,4,0,19.14
64,4,4,8,8,4,0,19.13
64,8,2,8,8,4,0,19.13
64,16,1,8,8,4,0,19.14
128,1,8,8,8,4,0,19.17
128,2,4,8,8,4,0,19.13
128,4,2,8,8,4,0,19.16
128,8,1,8,8,4,0,19.1
256,1,4,8,8,4,0,19.17
256,2,2,8,8,4,0,19.14
256,4,1,8,8,4,0,19.12
512,1,2,8,8,4,0,19.15
512,2,1,8,8,4,0,19.14
1024,1,1,8,8,4,0,19.1
1,1,512,16,8,4,0,10.19
1,2,256,16,8,4,0,10.21
1,4,128,16,8,4,0,10.22
1,8,64,16,8,4,0,10.21
1,16,32,16,8,4,0,10.21
1,32,16,16,8,4,0,10.22
1,64,8,16,8,4,0,10.22
1,128,4,16,8,4,0,10.21
1,256,2,16,8,4,0,10.22
1,512,1,16,8,4,0,10.2
2,1,256,16,8,4,0,10.23
2,2,128,16,8,4,0,10.22
2,4,64,16,8,4,0,10.21
2,8,32,16,8,4,0,10.22
2,16,16,16,8,4,0,10.22
2,32,8,16,8,4,0,10.21
2,64,4,16,8,4,0,10.21
2,128,2,16,8,4,0,10.21
2,256,1,16,8,4,0,10.21
4,1,128,16,8,4,0,10.24
4,2,64,16,8,4,0,10.21
4,4,32,16,8,4,0,10.22
4,8,16,16,8,4,0,10.21
4,16,8,16,8,4,0,10.21
4,32,4,16,8,4,0,10.21
4,64,2,16,8,4,0,10.21
4,128,1,16,8,4,0,10.21
8,1,64,16,8,4,0,10.24
8,2,32,16,8,4,0,10.22
8,4,16,16,8,4,0,10.21
8,8,8,16,8,4,0,10.2
8,16,4,16,8,4,0,10.21
8,32,2,16,8,4,0,10.21
8,64,1,16,8,4,0,10.21
16,1,32,16,8,4,0,10.23
16,2,16,16,8,4,0,10.21
16,4,8,16,8,4,0,10.21
16,8,4,16,8,4,0,10.21
16,16,2,16,8,4,0,10.21
16,32,1,16,8,4,0,10.21
32,1,16,16,8,4,0,10.23
32,2,8,16,8,4,0,10.21
32,4,4,16,8,4,0,10.21
32,8,2,16,8,4,0,10.22
32,16,1,16,8,4,0,10.21
64,1,8,16,8,4,0,10.23
64,2,4,16,8,4,0,10.21
64,4,2,16,8,4,0,10.21
64,8,1,16,8,4,0,10.21
128,1,4,16,8,4,0,10.23
128,2,2,16,8,4,0,10.21
128,4,1,16,8,4,0,10.21
256,1,2,16,8,4,0,10.24
256,2,1,16,8,4,0,10.21
512,1,1,16,8,4,0,10.21
1,1,256,32,8,4,0,10.21
1,2,128,32,8,4,0,10.24
1,4,64,32,8,4,0,10.25
1,8,32,32,8,4,0,10.28
1,16,16,32,8,4,0,10.26
1,32,8,32,8,4,0,10.24
1,64,4,32,8,4,0,10.25
1,128,2,32,8,4,0,10.25
1,256,1,32,8,4,0,10.21
2,1,128,32,8,4,0,10.25
2,2,64,32,8,4,0,10.23
2,4,32,32,8,4,0,10.22
2,8,16,32,8,4,0,10.22
2,16,8,32,8,4,0,10.23
2,32,4,32,8,4,0,10.24
2,64,2,32,8,4,0,10.23
2,128,1,32,8,4,0,10.24
4,1,64,32,8,4,0,10.24
4,2,32,32,8,4,0,10.23
4,4,16,32,8,4,0,10.23
4,8,8,32,8,4,0,10.23
4,16,4,32,8,4,0,10.23
4,32,2,32,8,4,0,10.24
4,64,1,32,8,4,0,10.25
8,1,32,32,8,4,0,10.26
8,2,16,32,8,4,0,10.23
8,4,8,32,8,4,0,10.22
8,8,4,32,8,4,0,10.23
8,16,2,32,8,4,0,10.23
8,32,1,32,8,4,0,10.24
16,1,16,32,8,4,0,10.25
16,2,8,32,8,4,0,10.22
16,4,4,32,8,4,0,10.23
16,8,2,32,8,4,0,10.23
16,16,1,32,8,4,0,10.24
32,1,8,32,8,4,0,10.27
32,2,4,32,8,4,0,10.23
32,4,2,32,8,4,0,10.23
32,8,1,32,8,4,0,10.25
64,1,4,32,8,4,0,10.26
64,2,2,32,8,4,0,10.23
64,4,1,32,8,4,0,10.25
128,1,2,32,8,4,0,10.26
128,2,1,32,8,4,0,10.24
256,1,1,32,8,4,0,10.22
1,1,4096,1,16,4,0,67.2
1,2,2048,1,16,4,0,67.29
1,4,1024,1,16,4,0,67.22
1,8,512,1,16,4,0,67.23
1,16,256,1,16,4,0,67.24
1,32,128,1,16,4,0,67.25
1,64,64,1,16,4,0,67.21
1,128,32,1,16,4,0,67.23
1,256,16,1,16,4,0,67.25
1,512,8,1,16,4,0,67.24
1,1024,4,1,16,4,0,67.21
1,2048,2,1,16,4,0,67.25
1,4096,1,1,16,4,0,67.23
2,1,2048,1,16,4,0,67.23
2,2,1024,1,16,4,0,67.27
2,4,512,1,16,4,0,67.26
2,8,256,1,16,4,0,67.21
2,16,128,1,16,4,0,67.27
2,32,64,1,16,4,0,67.27
2,64,32,1,16,4,0,67.21
2,128,16,1,16,4,0,67.28
2,256,8,1,16,4,0,67.21
2,512,4,1,16,4,0,67.25
2,1024,2,1,16,4,0,67.25
2,2048,1,1,16,4,0,67.64
4,1,1024,1,16,4,0,67.24
4,2,512,1,16,4,0,67.26
4,4,256,1,16,4,0,67.21
4,8,128,1,16,4,0,67.28
4,16,64,1,16,4,0,67.25
4,32,32,1,16,4,0,67.3
4,64,16,1,16,4,0,67.3
4,128,8,1,16,4,0,67.19
4,256,4,1,16,4,0,67.26
4,512,2,1,16,4,0,67.3
4,1024,1,1,16,4,0,67.68
8,1,512,1,16,4,0,67.2
8,2,256,1,16,4,0,67.22
8,4,128,1,16,4,0,67.26
8,8,64,1,16,4,0,67.23
8,16,32,1,16,4,0,67.3
8,32,16,1,16,4,0,67.27
8,64,8,1,16,4,0,67.23
8,128,4,1,16,4,0,67.3
8,256,2,1,16,4,0,67.16
8,512,1,1,16,4,0,67.66
16,1,256,1,16,4,0,67.24
16,2,128,1,16,4,0,67.27
16,4,64,1,16,4,0,67.21
16,8,32,1,16,4,0,67.26
16,16,16,1,16,4,0,67.23
16,32,8,1,16,4,0,67.31
16,64,4,1,16,4,0,67.28
16,128,2,1,16,4,0,67.26
16,256,1,1,16,4,0,67.54
32,1,128,1,16,4,0,67.26
32,2,64,1,16,4,0,67.23
32,4,32,1,16,4,0,67.26
32,8,16,1,16,4,0,67.17
32,16,8,1,16,4,0,67.27
32,32,4,1,16,4,0,67.21
32,64,2,1,16,4,0,67.28
32,128,1,1,16,4,0,67.53
64,1,64,1,16,4,0,67.23
64,2,32,1,16,4,0,67.3
64,4,16,1,16,4,0,67.18
64,8,8,1,16,4,0,67.28
64,16,4,1,16,4,0,67.26
64,32,2,1,16,4,0,67.23
64,64,1,1,16,4,0,67.69
128,1,32,1,16,4,0,67.22
128,2,16,1,16,4,0,67.26
128,4,8,1,16,4,0,67.27
128,8,4,1,16,4,0,67.26
128,16,2,1,16,4,0,67.27
128,32,1,1,16,4,0,67.48
256,1,16,1,16,4,0,67.16
256,2,8,1,16,4,0,67.24
256,4,4,1,16,4,0,67.2
256,8,2,1,16,4,0,67.26
256,16,1,1,16,4,0,67.68
512,1,8,1,16,4,0,67.25
512,2,4,1,16,4,0,67.24
512,4,2,1,16,4,0,67.27
512,8,1,1,16,4,0,67.57
1024,1,4,1,16,4,0,67.24
1024,2,2,1,16,4,0,67.23
1024,4,1,1,16,4,0,67.69
2048,1,2,1,16,4,0,67.21
2048,2,1,1,16,4,0,67.61
4096,1,1,1,16,4,0,67.17
1,1,2048,2,16,4,0,35.13
1,2,1024,2,16,4,0,35.19
1,4,512,2,16,4,0,35.18
1,8,256,2,16,4,0,35.24
1,16,128,2,16,4,0,35.17
1,32,64,2,16,4,0,35.22
1,64,32,2,16,4,0,35.22
1,128,16,2,16,4,0,35.17
1,256,8,2,16,4,0,35.2
1,512,4,2,16,4,0,35.23
1,1024,2,2,16,4,0,35.18
1,2048,1,2,16,4,0,35.11
2,1,1024,2,16,4,0,35.19
2,2,512,2,16,4,0,35.16
2,4,256,2,16,4,0,35.19
2,8,128,2,16,4,0,35.14
2,16,64,2,16,4,0,35.17
2,32,32,2,16,4,0,35.16
2,64,16,2,16,4,0,35.19
2,128,8,2,16,4,0,35.14
2,256,4,2,16,4,0,35.13
2,512,2,2,16,4,0,35.17
2,1024,1,2,16,4,0,35.16
4,1,512,2,16,4,0,35.2
4,2,256,2,16,4,0,35.22
4,4,128,2,16,4,0,35.2
4,8,64,2,16,4,0,35.16
4,16,32,2,16,4,0,35.16
4,32,16,2,16,4,0,35.18
4,64,8,2,16,4,0,35.21
4,128,4,2,16,4,0,35.16
4,256,2,2,16,4,0,35.19
4,512,1,2,16,4,0,35.22
8,1,256,2,16,4,0,35.18
8,2,128,2,16,4,0,35.21
8,4,64,2,16,4,0,35.2
8,8,32,2,16,4,0,35.15
8,16,16,2,16,4,0,35.17
8,32,8,2,16,4,0,35.17
8,64,4,2,16,4,0,35.17
8,128,2,2,16,4,0,35.17
8,256,1,2,16,4,0,35.2
16,1,128,2,16,4,0,35.22
16,2,64,2,16,4,0,35.18
16,4,32,2,16,4,0,35.17
16,8,16,2,16,4,0,35.19
16,16,8,2,16,4,0,35.17
